segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,labels
5.919762,8.351857,24.52446,18.79271,10.21577,15.10795,5.457764,4.205454,-7.352554,-2.745207,-14.39257,29.33125,0.6431324,29.37289,7.238357,23.88092,boundary
6.467306,12.54272,23.38398,17.18493,7.862224,10.99323,6.587765,3.890532,-3.337006,3.40859,-10.15154,30.0121,4.064622,29.85755,8.854886,21.58816,boundary
-0.779284,12.6258,-0.3019329,-0.4175236,6.351707,-10.37893,12.62588,0.838146,5.547382,-13.75596,-12.75531,-4.446497,4.295847,-3.819977,6.137162,6.185477,boundary
-3.866299,5.173994,-6.757797,-3.479668,1.711442,-12.21894,9.684863,2.223721,2.299858,-13.32309,-3.881986,-10.20997,-2.937619,-6.572312,2.087251,0.7518007,boundary
-8.49761,8.406132,-2.988394,-3.150985,2.642729,-7.289713,8.580566,0.9419307,3.806242,-11.13873,-16.11658,-8.181524,3.079621,-5.746315,0.4047575,1.386178,boundary
1.228968,9.062103,-10.7188,-3.472887,0.8242562,-13.49012,6.873097,3.266647,3.502583,-9.784676,-9.558407,-13.08338,-6.214634,-10.3566,-3.393345,-2.090472,boundary
-7.229139,7.120728,-7.967778,-5.00945,-0.2729895,-15.10203,8.285381,0.3267868,2.642861,-20.95002,-10.59011,-10.65686,-1.886145,-9.305152,-0.3084327,-3.829657,boundary
-8.351125,5.577535,-11.24384,-5.394564,-1.495926,-9.503661,3.236068,0.4031855,2.160308,-11.412,-14.47125,-14.53577,-8.03221,-7.991039,-6.612684,-5.085575,boundary
-3.662893,2.261218,-14.5321,-5.619328,-5.060954,-12.7161,-1.695944,1.029144,-0.2784654,-10.28526,-13.53726,-16.18733,-12.54851,-12.19485,-10.66697,-9.096481,boundary
-8.50393,5.184116,-4.789098,-4.543582,-0.6556839,-12.00751,2.354208,-1.184906,1.95365,-19.88395,-14.97366,-7.313891,-0.2977899,-8.230378,-4.477851,-4.782311,boundary
-3.777203,3.508938,-12.87199,-4.576977,-4.450797,-10.02457,-3.375105,0.6593409,1.441255,-10.6231,-17.80046,-14.26476,-12.18599,-7.229653,-10.97413,-8.157346,boundary
-8.71188,0.8436135,-7.696861,-5.393143,-4.386383,-11.16778,-3.20092,-3.11729,-0.9301814,-15.60548,-16.62465,-10.77464,-6.475277,-8.727948,-9.176259,-7.873906,boundary
3.327785,-5.275932,-11.26684,0.7749093,1.236187,7.507146,-4.509429,-1.438028,-1.543586,10.06778,36.98098,-6.179167,-11.48634,4.025352,-4.763252,-0.07653937,boundary
1.734289,-3.170939,-3.608152,0.2370601,3.073423,-0.7881483,-3.489975,-3.45393,0.03949006,10.65974,38.37008,-4.151816,-0.3532434,2.193213,-1.438301,2.501767,boundary
0.054557,-2.697494,-11.58306,-1.781594,1.431027,-1.602341,-3.898475,-0.7853743,0.5634751,7.492244,35.08047,-7.633067,-9.731464,-1.076797,-4.67783,0.7597116,boundary
0.5788165,-2.976198,-10.63599,-0.07515508,0.7852688,0.5243648,-6.307561,-0.8702339,1.463477,9.109212,37.62738,-7.095031,-11.16381,1.045784,-4.753692,-2.170847,boundary
-3.33477,-0.4043168,-3.27106,-1.833795,3.445002,-6.17298,-2.628027,-3.308233,0.8729143,4.303418,35.50439,-3.964518,0.2687979,-0.5849564,-0.4670682,0.3142839,boundary
-2.581495,-0.5671756,-7.579204,-1.910398,2.853306,-6.177692,-2.627979,-0.6410201,2.25821,6.450643,35.49851,-6.440958,-4.638206,-1.505919,-1.5474,0.2479011,boundary
-6.206307,0.8624243,-9.697662,-3.701849,0.7531763,-11.19034,-5.616967,-0.7407289,3.205639,0.362792,31.90193,-9.064601,-8.053679,-5.173388,-1.074882,-4.752954,boundary
-6.499408,-0.6682298,-6.429633,-2.945204,1.859812,-8.828835,-4.280821,-1.886612,1.381922,-0.2832367,31.22797,-3.632753,-2.558601,-3.377836,0.9541467,-3.275026,boundary
-4.988162,3.547794,0.8829806,-0.4932978,5.325619,-6.601391,1.407372,0.2928324,3.743171,2.695352,31.34129,-0.598928,4.453875,0.1394317,6.160976,-0.1319274,boundary
-9.152517,1.368848,-1.402408,-4.005747,2.052609,-10.01818,-1.879031,-2.03072,1.870709,-6.716823,28.78449,-2.729595,1.488647,-3.206468,7.44098,-2.263661,boundary
-6.485722,5.832757,3.65879,-0.4243416,5.063637,-5.15907,2.379396,-0.8483771,4.572098,-3.092509,28.57022,5.673746,7.786238,0.3644437,12.10755,1.088031,boundary
13.43718,-9.557297,-4.269138,7.586908,-1.028862,8.983981,-12.59197,4.569737,-4.149421,16.52036,-14.17311,0.07553156,-6.000477,2.637916,-6.323595,2.620482,S  1
15.78946,-6.856796,2.058196,12.87704,1.841717,11.49047,-9.058048,5.512906,-2.139468,18.97577,-6.644988,5.419927,-0.09864938,8.879313,-1.154143,6.440765,S  1
11.29057,-0.931502,1.588107,9.171463,3.210077,9.568524,-5.907717,3.450419,-1.380615,12.66564,-2.33042,3.781606,1.16369,7.894185,-0.9691038,7.283181,S  1
9.828513,-8.520987,0.3114209,9.592549,2.181988,9.884752,-8.568707,2.459042,-4.810509,10.85777,-14.22559,4.73737,-0.8075775,7.594914,-1.749025,7.227717,S  1
6.95815,-5.846682,2.584839,7.713928,2.617559,7.257819,-7.022244,1.477131,-2.638681,8.051012,-9.926616,6.75008,0.557216,7.319178,0.5550736,5.418747,S  1
1.183391,3.07627,3.422691,5.806048,3.754279,2.629235,-0.9514678,-1.446779,1.042667,-2.143612,-2.181417,6.009463,4.89202,6.608496,2.787065,5.429153,S  1
-2.720924,-1.358494,-0.4473084,1.267722,2.518093,-1.813579,-2.667815,-2.617814,-0.3908955,-1.153134,-5.256708,3.553977,2.899115,1.16653,0.008547734,3.33837,S  1
-7.536007,1.990487,-2.655333,-3.693995,1.374037,-6.645754,0.2368025,-3.375414,1.021247,-7.17815,-0.5043826,0.2331361,-1.874338,-2.579405,-0.4313813,-1.197896,S  1
-10.29968,3.703566,-1.768808,-4.262182,0.3057095,-12.02409,1.703585,-4.232495,1.445246,-13.10436,-0.1098342,2.128595,0.2333188,-4.460825,-0.7540398,-1.369408,S  1
-12.78663,1.530956,-7.290316,-8.565676,-0.6172206,-15.75799,-0.4167244,-6.131989,1.752082,-11.57796,-0.8939163,-3.346008,-2.134214,-9.264431,-3.564943,-3.206919,S  1
-15.01425,8.604054,-4.503509,-9.585424,0.3845507,-18.36522,4.583764,-4.687419,4.85461,-15.67461,8.595341,-3.54829,-1.554138,-10.24063,-0.7652693,-4.720371,S  1
-12.99975,3.38599,-7.89945,-10.15026,-2.272286,-20.55032,3.00784,-2.709188,0.2199028,-14.25952,7.500176,-3.718148,-6.086409,-12.68505,-5.110039,-3.804915,S  1
-13.01478,-0.5375707,-9.40613,-10.45146,-3.606738,-20.41083,-1.482945,-4.420159,0.2443938,-14.13635,-0.2582142,-5.925635,-7.56894,-12.37113,-7.403447,-4.778269,S  1
-9.069496,5.161805,-3.635028,-5.97553,-0.3602695,-17.17892,2.049701,-2.212307,2.145329,-12.70218,3.712351,-0.3684725,-2.614944,-8.61133,-2.25514,-1.928089,S  1
-5.285619,1.771883,-6.430281,-4.725429,-2.19877,-13.91633,2.953844,0.1908253,-1.187449,-8.031624,11.33133,-2.704615,-7.155653,-6.509237,-3.506577,-0.06176032,S  1
-3.842607,-1.15704,-1.981508,-3.22401,-3.311615,-11.78308,-2.834313,0.583834,-0.963844,-8.396935,2.590387,2.10582,-4.598095,-4.534196,-6.025419,0.4956119,S  1
1.195279,-2.708571,-1.078453,1.961515,-1.042109,-5.46789,-0.7332612,0.3557642,-3.318587,-5.418671,-3.883525,6.36683,-4.334317,1.817801,-2.439876,3.448066,S  1
5.928388,-2.414212,2.041638,6.256325,-1.060122,2.002035,-0.6306265,1.757285,-2.879136,0.07807578,3.844151,6.652392,-2.719019,8.140712,0.1012426,4.964313,S  1
7.521102,-0.4909693,5.693446,7.249735,-0.7945293,4.905636,-1.980254,2.932408,-1.465794,-0.3766625,3.780427,13.01284,-0.1240097,9.478914,-0.5033194,6.721423,S  1
6.280682,-4.367177,6.133507,8.433615,-0.7309796,6.346206,0.04176315,1.194037,-3.715637,-0.8727912,-3.589664,14.40386,0.03887435,13.72398,2.099233,7.740075,S  1
10.62191,-5.221063,7.091781,11.41374,-0.129137,11.80616,-3.036446,1.481567,-3.439072,3.377671,-3.085852,13.52498,2.324148,16.97034,2.367996,6.558526,S  1
5.788871,7.169677,-2.245039,6.646294,6.403672,6.977734,4.894517,1.957556,1.098703,7.683196,8.444677,4.391864,-2.118158,5.156269,7.381088,3.825572,S  2
4.791818,5.011535,10.20342,6.676274,5.886572,5.46351,4.076545,0.02584265,0.6816405,4.371754,7.520739,12.48915,13.00924,5.188381,9.256318,6.349824,S  2
2.637223,6.137753,7.237206,5.15308,5.010545,6.240703,5.406283,-0.3216169,1.60305,4.408721,12.48566,9.737606,5.160534,5.961111,6.443341,5.25122,S  2
6.537296,3.805626,4.694133,5.581971,5.713066,11.18531,6.069369,-0.04206298,-0.3318072,7.11453,5.176651,10.61995,1.780606,10.00674,8.234799,7.526226,S  2
-0.2844318,3.657853,5.913524,0.5792872,4.466491,3.188909,3.842402,-2.186052,0.4567174,-1.072829,5.777891,9.136972,6.631174,4.679687,7.265665,4.903608,S  2
0.3279865,6.223629,5.142071,-0.3423546,5.896155,1.293296,8.446823,-0.7545071,2.771904,0.1981477,10.81091,7.206256,3.740932,3.796785,9.08179,4.828464,S  2
-0.5653124,2.687398,5.171693,-2.686418,2.974185,2.801034,7.237803,-1.947271,-0.8369954,0.5916317,4.329435,7.402214,6.624764,2.971134,9.260488,4.026609,S  2
-4.597122,3.226773,-1.144875,-5.146903,2.113981,-1.287821,5.401856,-3.332831,0.5739012,-3.092995,8.250796,1.168319,1.810912,-0.7928505,6.151701,0.3723564,S  2
-1.458001,3.372485,1.743179,-6.111647,4.143653,-4.193872,9.151258,-0.1286076,1.599568,-1.24649,2.863704,2.279159,6.446618,-0.8775129,9.947896,2.056687,S  2
-4.232329,2.153964,-1.642607,-7.847383,0.6843982,-4.452607,5.108801,-0.8993996,-0.6415959,-1.490879,3.00635,-0.8008403,3.778458,-4.285315,5.94386,-2.722641,S  2
-3.467031,3.050488,-2.702618,-5.963696,-0.137601,-3.687019,6.279439,-1.130989,0.4065668,0.4473244,7.899625,-1.842646,2.103901,-3.406447,5.006873,-3.929052,S  2
-0.3140047,1.624544,-0.04844898,-4.643134,-0.709971,-1.606486,5.440853,0.6500822,-0.1347865,1.824323,4.043769,-0.7806263,9.133066,-2.297112,4.02482,-1.231488,S  2
1.405329,-0.1282136,-2.14985,-2.700186,-1.205762,2.42016,0.9033564,1.938184,-1.224369,3.521173,-0.9148905,1.081514,1.54959,0.3102657,0.463851,-3.871512,S  2
1.028249,0.4703667,-2.150826,-1.453147,-2.382422,-2.247411,1.679477,1.639476,-1.080933,4.767037,4.291624,-1.086096,0.4308375,0.2304835,-0.5667883,-4.738576,S  2
3.674028,-1.760388,-0.8832686,1.929274,-4.747207,6.589969,-2.729646,1.830121,-1.0137,5.075758,4.171893,-0.7986591,3.861587,2.398799,-4.66528,-3.106107,S  2
5.22853,1.057583,2.770015,5.076799,-3.080136,9.078861,-0.9507251,2.431243,-0.9474487,5.405017,3.666727,6.86358,2.451191,6.878217,-3.749031,-1.601906,S  2
4.136898,-4.680759,0.2903373,4.716059,-3.141116,3.720824,-5.630106,1.499536,-2.855354,3.143323,-1.468949,2.5325,-0.5447652,6.999369,-5.70089,-0.2326196,S  2
6.276348,-3.084547,-0.3356805,6.871507,-3.816492,9.93671,-6.050222,2.008656,-0.0964408,4.993838,2.449809,1.543101,-4.143655,8.410362,-6.6215,-0.927554,S  2
2.409256,2.930604,5.778505,7.303708,-1.148359,4.866982,-0.6365374,0.9548854,0.3724291,1.248139,7.373936,5.463537,3.28319,6.713512,-2.30847,0.6754318,S  2
0.9081485,-4.750308,2.645048,5.517406,-1.579664,3.699692,-5.37455,-0.6840289,-1.560863,-5.399064,-2.274391,4.691521,0.5456744,7.342623,-3.255513,3.057048,S  2
3.546109,1.21627,1.676758,6.054188,1.097116,4.526211,-0.9643005,-0.1231565,2.190986,1.034313,5.332181,2.076156,-4.091825,7.633073,-1.310042,3.131855,S  2
4.072883,-7.319702,-4.645555,5.406546,-3.528164,2.154579,-7.115243,1.24841,-3.204806,5.409109,-10.2564,-2.724498,-9.787868,3.856061,-5.784224,-3.071624,S  3
-1.281786,-5.146662,-11.37763,0.996789,-3.395943,-6.669399,-4.314125,-0.5429912,-3.233599,-0.6873677,-7.857455,-9.511189,-15.45299,-3.076945,-6.312253,-5.122105,S  3
-1.456623,-5.992813,-7.004401,1.441607,-3.081982,-6.663271,-6.89451,1.451477,-3.257689,-3.189547,-9.547475,-7.255932,-7.281487,-3.824427,-4.913167,-3.984474,S  3
-3.697756,-8.153674,-11.80389,-2.550348,-5.503119,-12.46889,-11.2827,0.0120596,-3.496108,-0.3466589,-11.94058,-14.08541,-14.86465,-11.49535,-9.807536,-7.218992,S  3
-7.868004,-7.180389,-16.98671,-6.06911,-5.340768,-16.07807,-9.323963,-0.8208572,-2.546906,-5.075865,-9.588362,-18.86777,-21.90775,-14.77631,-12.22895,-8.620623,S  3
-6.856318,-4.067648,-5.813347,-3.779006,-2.879473,-13.55558,-5.729835,-1.530879,-1.88211,-4.773174,-8.707008,-9.094193,-5.468057,-11.49533,-6.046446,-3.458334,S  3
-7.418542,-0.7383687,-4.917468,-7.679133,-3.485701,-14.19105,-3.751331,-2.393019,-1.213694,-5.709848,-4.468041,-10.12725,-6.990549,-13.98493,-5.144979,-3.789192,S  3
-4.312768,-4.163029,-3.513276,-4.081655,-1.120311,-5.752175,-4.430486,1.425851,-0.4715512,-3.185484,-8.775338,-9.188571,-7.751478,-9.033899,-4.781967,-0.1526318,S  3
-4.293377,2.686134,0.007675913,-3.280263,-1.048228,-6.411541,0.7522159,-2.297916,0.9580048,-1.944526,2.268383,-1.404019,-4.157516,-6.730329,-2.352858,1.183695,S  3
-1.150681,7.174762,13.87282,-0.7580281,2.503358,1.289617,7.783866,-1.685579,0.7506742,-1.912436,3.174721,8.94898,10.05069,1.550799,4.614481,6.884274,S  3
3.153924,3.474879,14.14514,2.381368,3.937768,10.75818,6.209357,1.687667,0.9986216,0.324819,-0.3889227,9.042877,9.513496,7.004848,6.559974,8.909791,S  3
3.021967,6.981057,7.784161,1.204794,0.7543271,7.431819,6.939023,0.1178782,2.209896,1.548337,7.952682,9.629059,0.9713193,6.336613,4.151433,7.674603,S  3
6.292339,8.629732,21.14527,8.178589,5.782372,13.86831,10.10401,1.247789,0.3262608,4.032493,5.153164,18.78086,16.55376,14.00623,9.050218,11.95291,S  3
4.483057,5.767753,15.6326,4.032598,2.758666,13.74158,7.920524,-0.5038027,-0.1413364,0.2294256,6.446498,14.55644,8.425261,13.30075,6.157454,7.725248,S  3
5.08064,6.667703,11.41105,3.60566,1.858924,10.44902,8.31686,1.406883,0.9140726,1.732455,5.983797,12.065,6.21347,11.84827,6.631186,7.676841,S  3
3.773564,3.77185,8.523722,4.48158,0.7138858,7.487644,1.323028,1.58208,-0.9241288,1.708319,3.202389,7.896538,5.788973,7.736511,2.767598,4.069125,S  3
-1.814118,0.1987861,1.319723,-1.555797,-2.785254,-0.5106351,-1.6299,-2.055741,-2.553875,-4.360234,1.05957,1.118394,-4.867735,1.793482,-4.395253,-1.940789,S  3
-2.814099,2.080484,0.1979522,-2.942044,-1.573861,-4.014029,-0.1223078,-0.7732922,-1.399487,-2.067292,3.492916,-2.249547,-3.080672,-1.491176,-2.721724,-4.062698,S  3
-5.40107,-2.334997,-5.753792,-6.392479,-5.770764,-9.519382,-7.839033,-1.22891,-1.177059,-6.212226,-1.139162,-8.815366,-7.994385,-8.05218,-7.457522,-6.812643,S  3
-10.03338,-2.018337,-12.12556,-10.64153,-6.916823,-16.5373,-8.869158,-2.790693,-1.489135,-9.339087,-1.281146,-16.0039,-12.34451,-14.81388,-11.82228,-12.12732,S  3
-9.852167,-3.711066,-14.08725,-11.33335,-6.252434,-19.46129,-10.93033,-2.434766,-2.222735,-4.918036,-2.841485,-18.419,-16.1873,-18.39746,-13.34558,-14.1805,S  3
2.521578,-0.6343045,1.540503,3.375881,1.0436,5.640238,-3.205153,2.74303,0.7821298,-1.700774,-0.7144617,3.636072,3.271272,5.275312,-2.093199,0.7467489,S  7
0.253842,-3.301701,-6.259331,-0.9275274,-1.768256,-0.08471102,-3.821628,0.3607954,-0.5393509,-2.311706,-2.014435,-1.285493,-7.354281,1.669392,-5.351727,-0.15048,S  7
0.2066964,-1.879072,-5.163471,-0.4337193,-0.07168566,-0.9922564,-3.40017,2.690399,0.7680105,-3.660156,-1.210723,0.2704135,-4.234269,2.30443e-05,-2.005565,0.8921169,S  7
0.5667611,1.564049,3.381493,0.5892767,3.171342,-0.940604,1.723404,4.214008,1.917758,-2.528335,2.204588,2.819287,6.155916,2.049294,1.36918,2.941327,S  7
-3.45098,3.665188,0.334792,-1.401715,3.153367,-1.589279,5.4592,0.04394811,2.362526,-1.971921,5.031923,1.410192,2.296973,-0.3550576,1.962698,5.162808,S  7
-3.231411,3.392114,0.9200678,-3.376717,3.397302,-4.975918,5.768913,-0.3537161,2.018524,-3.639482,5.921275,1.061852,4.918414,-2.885336,4.949651,4.303464,S  7
-1.560489,4.838643,5.415079,-1.561072,5.981854,-4.573729,8.207729,3.048832,2.406596,-1.443851,4.896351,3.10215,9.14251,-0.4088732,8.643494,5.923202,S  7
-2.445342,5.415614,8.074724,-1.715788,6.326658,1.450724,9.027494,1.67109,2.469375,2.852118,5.083882,5.284215,11.48188,0.9208172,8.219247,8.28928,S  7
-1.397703,6.763267,7.173095,-2.68754,6.030794,-1.653917,10.84115,0.7415905,2.230381,0.5830098,8.872803,3.090554,10.28732,0.159081,9.428102,6.784966,S  7
0.764401,4.861731,7.575323,2.728898,7.093284,3.430581,9.668317,1.322998,2.303277,3.940953,4.444793,5.871449,10.01907,3.694035,10.884,7.627161,S  7
0.591307,-0.8370839,5.984825,-2.080444,2.649997,2.256501,1.582803,1.462841,-1.360542,4.994776,-1.266661,4.189213,8.448896,1.553077,3.560696,3.729385,S  7
2.23885,1.068933,6.246489,0.1897384,2.610351,7.075577,3.24387,3.861909,-0.2325474,3.948431,2.360623,2.519157,6.095942,5.008609,3.35793,4.658539,S  7
6.950135,0.4408184,7.962648,7.201957,3.715268,12.85829,4.504942,2.818509,1.07278,8.108047,0.8120875,7.964616,6.682102,9.359303,4.450816,5.474806,S  7
2.892403,-5.479113,-1.283441,1.38235,-2.020833,6.247905,-6.019453,0.5830628,-3.293736,3.480858,-3.579965,1.150385,-2.377806,3.796537,-5.249666,-1.608798,S  7
2.165253,-7.400568,3.084414,1.332986,-3.187881,9.220626,-5.705548,2.795645,-3.681955,2.055758,-4.900846,2.391772,1.594989,5.345488,-5.367313,-1.087562,S  7
6.629383,-4.061059,2.498712,4.258789,-2.839803,11.16049,-2.159606,2.895408,-0.2357112,2.968228,-1.578138,4.509027,-1.120939,6.835091,-4.639038,-0.8643851,S  7
2.430458,-4.68215,-1.189556,4.191659,-2.679217,9.271362,-4.53983,0.5884227,-2.336733,0.440375,-1.171733,1.855263,-4.352502,4.828358,-7.018147,-1.915786,S  7
-0.2254652,-5.346707,2.838337,1.407086,-3.11549,5.680028,-2.435161,-0.000520641,-2.770897,-3.105971,-1.654636,5.539963,0.9151525,3.549304,-4.772005,-2.46442,S  7
-1.639875,-2.915682,-0.3462826,-1.321441,-4.687478,1.415672,-0.9880543,-1.275069,-0.05696882,-4.2354,1.266327,1.594696,-2.012229,-0.3747979,-4.413853,-4.029735,S  7
-2.593347,-1.218235,3.633847,-0.2103663,-1.501107,1.687965,1.722397,-1.629253,-1.203476,-5.456844,0.9668977,3.754587,2.803869,-0.9368681,-1.993753,-1.241495,S  7
-2.775243,2.159903,3.445952,0.2957976,0.4858574,1.792597,6.174383,-0.6660757,0.9232968,-4.456157,5.306779,7.452093,2.122488,1.2458,1.038175,1.068639,S  7
-3.50438,1.982938,4.570988,-6.485593,0.6606795,1.980791,3.042161,-6.150026,1.54442,-3.442349,4.715652,4.635497,4.556183,-1.620742,16.14502,-3.189911,S  8
-8.477189,3.692993,4.090919,-7.85168,1.096139,-3.269117,4.295004,-6.650187,3.892315,-8.2153,6.10411,2.665221,3.881029,-5.823674,13.28695,-2.179359,S  8
-10.32227,4.972322,2.531589,-8.626534,1.640071,-4.330469,6.093161,-9.78252,3.319336,-7.193027,5.909972,5.241806,3.847828,-4.18414,12.41912,-0.6610701,S  8
-8.96923,6.158231,8.756054,-7.605373,3.062855,-4.865241,7.788487,-8.620492,3.326847,-10.21006,9.621321,5.435588,13.21785,-6.33301,12.09441,-0.9487427,S  8
-7.143529,3.595574,3.640573,-6.307485,1.89828,-1.089358,7.764897,-4.617353,2.25161,-5.505003,6.271055,2.503565,4.631857,-3.769516,7.970836,0.8523273,S  8
-1.837749,4.390715,10.30785,-1.328736,4.960361,4.920384,10.21546,-4.964749,1.587646,-1.022789,4.544322,10.00621,12.55288,3.826089,7.330215,7.5941,S  8
-0.1333861,3.944385,12.12656,1.727758,4.713625,6.973865,8.310806,-3.756004,1.857198,-2.872694,2.83817,10.8392,16.01977,4.99149,4.941812,6.808218,S  8
6.025482,1.681228,11.77915,4.650419,3.183407,13.55764,9.822948,0.1840861,-1.34267,8.478261,1.333932,13.17759,13.96738,9.387649,5.237384,7.358638,S  8
10.4427,0.1602578,13.09348,8.183307,4.171542,22.15821,8.006312,3.125559,-2.075503,11.1282,-0.1161682,12.7295,14.18802,14.04891,3.64281,11.55092,S  8
14.51166,-0.2672858,14.86311,11.80564,3.787526,24.93169,5.425495,4.772477,-0.9354489,11.8939,-3.063321,18.8364,14.69145,19.75973,0.7789607,12.53578,S  8
16.18643,-1.812619,18.10684,14.24206,3.723362,25.38676,5.607036,4.426115,-2.469353,15.70591,-4.826187,20.83492,17.50844,21.35219,1.420647,10.67565,S  8
16.94848,-2.161382,10.8657,13.12367,2.704913,28.64612,3.973324,6.661983,-2.264928,18.33412,-2.601626,12.88351,9.418576,19.21894,0.8811817,9.27434,S  8
17.60383,-2.405714,11.53528,12.69597,0.7766785,27.10804,0.6584339,7.144811,-2.128309,14.76255,-2.160527,18.69118,7.603858,19.71562,-1.975134,8.112047,S  8
12.83679,-2.805349,12.13452,12.38076,2.190581,20.65846,0.2394479,5.324457,0.02147097,9.753664,-3.207921,14.90501,8.246842,19.44316,-3.178759,6.060525,S  8
13.16668,-1.796228,9.096552,11.39621,2.562723,17.20052,0.4160225,4.820206,0.8651446,12.16797,-1.65049,10.62169,6.309371,15.62972,-1.874683,5.962753,S  8
5.332435,-0.6301508,2.241262,5.576773,-0.06142549,6.301294,-0.6709437,1.827924,0.5787919,0.5003802,2.32193,6.425005,-1.213427,5.551874,-5.075093,-1.571585,S  8
2.021703,-1.539296,-0.07884993,2.201129,0.3898743,2.217718,-0.946513,1.285745,2.188623,-3.104258,0.8463354,1.60351,-2.860946,4.486666,-5.706302,-1.886485,S  8
0.3665635,-0.3634795,1.911646,2.968446,1.195657,-3.875958,-1.700892,0.3830974,3.071626,-2.988559,1.982539,-0.4463944,1.04978,2.192499,-4.691734,0.9857937,S  8
-6.567328,1.822789,-3.513238,-2.110594,1.228376,-16.82786,1.3054,-1.870483,4.002826,-11.94834,2.929793,-5.736125,-1.840433,-7.618906,-5.364182,-5.13611,S  8
-6.664404,0.4223804,-6.092889,-5.123477,1.194023,-14.73281,1.459098,-3.965214,2.422813,-15.37538,1.050654,-9.100371,-3.714486,-9.431014,-3.95068,-4.289661,S  8
-8.326016,-0.499838,-9.665494,-5.950034,-1.573711,-18.84801,-1.635201,-2.280937,1.196638,-10.25284,0.6242829,-14.64589,-6.876093,-11.68103,-6.505103,-5.255102,S  8
5.006124,1.216614,4.88135,9.143233,9.567363,8.916328,5.181748,-1.085577,-3.432823,-4.222454,-9.006643,6.241488,5.756423,11.25827,9.33628,10.55999,S  9
