segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,labels
1.240517,-7.76205,-1.310867,-1.774417,-3.653682,4.152146,-8.114596,1.769618,-2.880318,15.47762,-4.199866,0.2016023,-0.9581531,-6.201165,-2.701248,boundary
4.246096,-8.311639,0.8875949,2.235191,-0.5376436,5.879814,-9.853047,3.52422,-4.742141,16.69889,-3.493979,-1.020941,1.757636,-2.197545,-0.2074344,boundary
-1.120724,-10.25427,-3.5316,-3.392017,-6.142011,-3.364974,-12.20466,3.683055,-2.489342,8.048917,-14.13776,-10.58996,-7.617464,-12.02135,-8.559919,boundary
-0.3740656,-10.71635,-2.419115,-2.030791,-5.938048,0.1775974,-13.20976,0.9015558,-1.935647,9.287145,-12.16194,-7.038505,-3.627532,-12.59446,-3.620306,boundary
5.956508,-3.797114,3.17003,5.705099,4.965577,6.213838,-13.5345,2.405654,-0.956867,16.22345,-2.969908,-0.1531195,4.214334,-2.68365,5.808041,boundary
8.015858,-16.76166,1.718464,7.318443,-1.278723,4.862369,-15.61221,5.959036,-5.886894,13.20396,-9.844084,-4.637132,2.817884,-8.920978,3.17694,boundary
-6.446241,1.117825,-2.71825,-6.936697,-7.357187,-6.861901,-2.754258,-2.232059,0.9479607,-3.725775,-5.827168,-6.724851,-5.454897,-6.593254,-7.349966,boundary
-6.141969,-6.026618,-2.574319,-5.158283,-6.497946,-5.540983,-11.27552,-2.174961,1.635036,-3.36593,-10.43789,-7.358887,-5.335559,-9.662404,-5.41595,boundary
-0.02502961,4.501512,1.26955,-0.5805287,1.215684,3.335456,3.125291,-1.3347,3.407167,0.6948007,6.131893,6.262625,3.380387,3.039874,2.667697,boundary
0.5848429,-5.319633,-0.3149465,-0.7195613,-4.368155,1.684503,-2.393839,0.03728499,-2.095654,3.273434,-1.480775,1.80081,2.032642,-1.709314,-0.9650992,boundary
-5.724189,-2.636113,-3.519739,-4.680742,-4.972518,-6.69714,-2.079006,0.01269318,-0.08780304,-3.05121,-12.11391,-10.56261,-8.049708,-7.935051,-7.775816,boundary
-4.791185,-0.8466288,-1.434882,-4.250806,-3.876541,-3.95275,-11.50582,-2.45388,1.532046,-5.214801,-6.613755,-3.895811,-5.772014,-7.784267,-5.094368,boundary
6.805583,-5.976817,2.816602,5.96411,2.075453,8.791733,3.972867,0.9599238,-1.085458,7.032389,4.477196,7.760766,8.387817,3.775337,4.800848,boundary
1.594671,0.1165779,0.2112751,1.396318,0.02624316,0.5771321,3.4049,2.124287,-0.9350559,4.230293,-1.948564,-2.530701,-1.630773,-0.4087816,-2.562989,boundary
-7.97042,-0.1962696,-3.067001,-5.224314,-5.468772,-10.11866,-7.748095,-2.804794,-0.4309866,-9.292814,-12.07085,-10.36687,-10.63741,-8.640679,-7.109149,boundary
1.794304,-8.051239,0.4528405,2.400621,0.6908803,0.58395,-3.499464,0.2989571,-1.247646,0.4712209,-1.853658,-2.356577,-0.07355796,-2.774763,-1.449696,boundary
3.891675,3.497172,2.997475,3.21027,2.145187,1.887338,1.419628,0.9909819,1.543062,5.211725,1.168603,-1.498073,0.1050979,0.3077787,-0.343941,boundary
6.850056,-12.57275,3.159181,6.531964,2.906623,7.495677,-6.873674,3.098031,-3.646159,3.040545,10.92595,9.169327,9.033213,4.986315,6.98411,boundary
5.995132,20.353,3.943389,4.317973,8.742456,6.288084,14.29137,0.5675093,5.113277,2.175031,8.06664,7.821805,7.260978,8.593822,5.037686,boundary
5.858858,-2.200515,3.053928,5.374461,1.324371,8.080076,-3.479455,3.261888,-0.5216001,2.8704,11.70135,10.35538,7.289137,3.799116,5.167137,boundary
5.725595,-4.778044,4.108338,5.617266,4.437275,9.206272,-0.08116136,1.873133,-2.639626,3.912851,14.74702,12.40469,7.755841,5.934683,7.063927,boundary
5.031729,9.062907,4.423565,4.143427,7.579237,8.891019,5.257866,0.1709172,4.265074,4.085764,11.13291,11.45221,7.214641,7.948898,7.045944,boundary
4.287695,5.856595,3.4456,2.765913,4.792058,5.407522,3.058844,1.992691,3.492951,2.539361,8.138638,7.813317,3.671791,5.454345,4.216247,boundary
4.643653,9.773641,4.509557,4.350404,5.353361,6.640103,14.89738,1.724124,0.09244101,1.691288,8.190917,6.44501,3.265926,7.140408,3.919823,boundary
2.039546,14.5524,4.510021,3.216185,6.36113,7.032253,16.171,-1.014597,3.702311,1.050793,9.167482,8.548313,3.768229,9.001067,5.921369,boundary
3.768704,2.162524,4.131917,2.194229,5.215003,5.387138,0.130846,0.3789085,3.534441,2.338871,5.93119,6.028935,1.971779,4.832055,2.81001,boundary
0.8116089,28.07906,4.429022,2.290159,7.266621,0.6509385,33.14246,0.3661902,4.535978,-3.819454,-1.607175,-2.536,-1.873039,8.353587,0.3259904,boundary
-3.080231,2.598239,-1.086728,-3.383957,-1.879532,-5.239062,8.275647,-2.80397,0.5436935,-3.204255,-0.4895476,0.5575857,-4.300222,0.491377,-2.282345,boundary
-0.07913451,-4.757805,-0.8709909,-1.406532,-0.3367481,-0.9166718,1.744515,-1.107834,-3.474993,-1.387825,0.4157651,-0.4965961,-2.534823,-2.551271,-2.995063,boundary
-1.140089,-3.535497,-1.168029,-1.379526,-1.697661,-2.14042,-3.808206,-2.02991,-0.6388981,-4.323585,-3.0396,-3.038114,-4.069664,-6.42441,-5.782119,boundary
-0.1541529,9.74004,-0.09936751,0.3327439,-1.552026,-2.548196,5.650384,-3.226071,0.3545137,-3.080282,-5.303346,-3.186987,-3.012384,-4.77051,-3.902622,boundary
-1.370058,-2.842996,-0.4017305,-0.2730284,-0.3579014,-3.574452,6.52057,-1.154388,-1.811582,-1.651904,-2.53141,-6.108666,-4.904353,-2.107204,-2.926744,boundary
-3.271415,-2.084329,-0.6919912,-0.6493354,-1.632684,-5.400249,-4.99141,-1.775571,-1.292272,-7.731678,-7.056216,-7.175426,-6.025016,-7.983629,-5.951711,boundary
-0.4760557,4.642349,-0.6214258,1.249516,-2.755084,-2.626932,-0.819104,-2.76976,0.2122524,-5.493212,-8.388727,-7.206869,-3.336985,-8.203194,-5.655427,boundary
-3.965046,5.777909,0.2750792,-1.197352,1.061139,-6.694731,5.68036,-1.14934,1.544476,-4.943935,-6.557175,-10.48679,-6.854779,-2.473293,-2.725977,boundary
-6.003181,-2.375804,-1.739242,-1.85827,-1.84716,-10.17991,-5.669354,-1.7326,-2.669721,-9.050565,-10.34226,-9.67608,-8.021983,-7.36907,-5.148883,boundary
-4.223823,-2.922906,-1.066653,-1.948154,-4.576357,-6.452541,-0.04170012,-1.378172,0.5581824,-6.804943,-7.714352,-9.656314,-6.048425,-6.198072,-5.69742,boundary
-6.408493,11.99488,-0.9165407,-3.517041,1.804119,-9.907532,5.959927,-1.937014,3.468359,-8.937623,-10.63703,-13.06711,-7.695135,-4.247046,-3.978554,boundary
0.429393,4.484237,1.834992,3.441518,6.26733,0.2332867,6.535647,-2.041899,0.6013544,-0.7858968,-5.003388,-4.909602,1.100834,1.648151,2.619078,S  8
1.00284,-2.55272,0.04559442,0.5928316,-0.03250952,-1.496484,-3.394526,1.091365,0.6810168,1.443627,-7.997527,-7.283644,-0.5945622,-3.744254,-1.857087,S  8
1.498809,-1.479613,2.857265,2.976693,5.632405,2.520211,-5.080534,0.4888473,0.8756319,3.627199,-1.779925,-0.1611416,1.715794,0.9067701,3.406826,S  8
3.387904,4.703465,3.016015,5.923876,9.102049,5.061645,8.416301,-0.2385265,-0.3391244,1.977831,-1.36118,-0.2187787,5.32676,6.077035,6.18691,S  8
1.196648,2.299177,2.282767,1.902862,6.093239,1.703792,3.181463,0.9652504,2.310559,2.511176,-3.123615,-2.606822,1.872348,2.544987,2.100167,S  8
0.590422,0.5585958,0.8942589,-0.3615263,1.300455,2.259983,1.346496,-0.05389298,2.422181,2.865974,-2.855479,-0.9532188,-0.3689921,-0.1719266,-0.2482235,S  8
3.514585,-0.8162006,1.888364,4.052256,4.461636,5.362679,1.476308,0.4147444,0.1104116,2.903876,-1.967465,-1.368106,4.018898,2.816888,3.034948,S  8
2.959508,6.541916,4.222899,4.280985,9.597706,6.280849,6.11707,1.034771,2.319445,3.488765,0.8505996,1.511957,5.434198,6.441962,5.237466,S  8
-2.03055,6.26623,0.6123638,-2.269105,-0.6113595,-0.3616178,7.263005,-1.077249,3.531222,-1.298158,-5.345122,-4.387083,-1.974047,-1.136213,-2.584112,S  8
0.3583476,-1.346067,0.3368595,-0.3734904,-1.211473,1.196337,-0.4210413,-1.021661,2.476964,-0.1537827,-5.152701,-5.742027,-2.175103,-1.861198,-2.093265,S  8
4.254625,4.039655,2.572619,3.85956,5.708075,6.816016,3.243238,0.1993945,2.30005,4.251055,0.8244485,1.678806,5.493878,3.680372,4.185573,S  8
-2.614436,6.002667,2.134943,-0.4608001,1.388428,-1.907051,3.899058,-0.2408852,3.478016,-2.948856,-3.99824,-4.043221,-1.498938,-1.112545,-1.201046,S  8
-1.601821,1.90663,0.6550524,-1.66122,-2.614827,-2.333531,1.911231,-1.212238,3.165241,-1.577022,-5.017929,-6.33301,-5.737386,-2.87661,-3.444066,S  8
0.3156056,0.296918,-1.369952,-1.990574,-0.4746155,-0.2532338,-0.4624662,-0.8712526,2.230939,0.7167429,-2.845104,-2.828909,-1.438364,-2.110689,-1.199124,S  8
-0.5918783,-0.4431365,2.241262,0.8835186,1.818006,-2.009828,-2.166802,0.6052989,2.998708,-0.4968776,0.05815373,-1.102568,-1.640526,-0.2052032,0.8004898,S  8
-0.7211522,1.177851,1.455054,0.3956608,0.2024958,-2.704267,1.234441,0.5816236,1.684887,1.115847,0.1776867,-0.8356259,-4.118704,-0.9064677,-1.182439,S  8
-3.063457,-2.782127,-3.267483,-5.309326,-3.625602,-5.524952,-3.969906,0.1683417,0.3451532,-2.66589,-2.076472,-4.399204,-6.716702,-3.404798,-4.153424,S  8
-0.7432739,-3.022605,-0.04571662,-1.975753,-1.035165,-3.042353,-1.640054,0.2891254,2.232726,0.6650486,2.764569,0.527791,-3.797247,0.7346364,-0.1098657,S  8
1.095312,-3.181784,0.3333092,1.656934,1.596904,-0.5562921,-3.099736,1.663085,0.2960725,3.582094,5.099217,4.58998,-1.402448,0.4761264,1.059927,S  8
-1.32577,-4.075401,-2.096379,-1.95987,-2.240848,-3.163474,-2.961193,1.198631,-1.184154,-1.534908,5.120191,1.408302,-3.292035,1.63415,-0.7681571,S  8
-2.475173,-1.736369,-2.690632,-4.178882,-4.219306,-2.700037,-0.1780155,0.1487266,0.8421053,-1.989006,4.595714,2.044642,-4.612791,1.117893,-1.410979,S  8
2.687981,4.146814,0.1057988,1.150317,4.385989,2.535214,6.633379,0.1994636,1.919729,6.229262,4.83204,4.085544,3.826097,4.692647,2.144841,S  9
-4.982662,-6.733501,-3.220025,-5.685352,-5.21185,-4.7771,-8.340948,-1.944191,1.129785,-5.985656,-1.21126,-2.946512,-5.319683,-4.494915,-5.329632,S  9
0.6008063,-1.353011,0.1764936,-1.236001,1.260404,-1.313905,0.2432993,0.9198733,-0.4823769,-0.6676435,-0.6992027,-2.110222,-0.7591719,0.08792132,-0.9690126,S  9
6.715999,7.945501,3.782227,5.995066,9.616679,9.798003,9.951696,0.01493879,4.186457,8.129859,14.71932,13.8302,10.51938,12.62969,9.841318,S  9
-0.4227749,-1.931654,-1.174441,-1.145572,0.4587348,3.325485,-2.103431,-0.1190561,1.544928,1.520941,8.656989,8.372442,3.759548,3.482924,2.141974,S  9
1.051296,-2.011112,-0.9404371,0.06967767,0.3408284,0.5230989,-0.5987031,1.644786,-1.439229,0.7552726,6.135844,6.952239,3.274001,3.194275,1.861825,S  9
1.401445,-1.326297,0.6820182,-0.9568288,3.022696,1.195717,0.7911068,0.8754354,-1.17177,-0.4551653,9.392395,9.011447,2.694743,5.646068,3.545133,S  9
1.745629,3.635281,1.354154,1.712605,3.033957,4.504904,3.764395,-0.1403928,1.823886,1.882202,8.784408,9.925931,6.036404,6.607704,5.436826,S  9
5.897077,3.841293,0.3896923,4.027916,3.82583,10.22379,5.363463,2.431052,1.424899,7.751813,14.38747,16.18818,11.98633,8.650026,7.32583,S  9
1.07667,-5.032504,-2.09907,-2.127138,-1.462015,0.5589544,-3.220184,1.750075,-4.155698,1.271796,5.378962,7.281663,2.968104,0.5945296,0.1109458,S  9
-0.1483147,1.675178,-0.8009939,0.784462,-0.09590969,-0.8457832,1.057778,0.867271,0.8231566,-0.9512616,0.964349,3.347844,0.6942241,0.7747583,0.253909,S  9
0.9048538,0.361633,-1.27391,-1.147759,-2.741642,1.91672,0.221712,0.2909849,-0.2440617,1.119295,0.8325977,1.68565,1.89488,-1.563299,-2.009517,S  9
5.826585,0.3942983,-0.4701616,3.440274,1.040384,8.692932,0.7397847,2.37935,-0.3908844,9.218071,4.263698,7.283083,8.665223,1.679027,2.659971,S  9
-1.218236,0.3269214,-3.554323,-1.698075,-2.579249,-2.863543,-2.264091,1.297403,0.3903588,0.3348817,-5.291066,-2.536055,-2.774142,-4.923172,-5.403397,S  9
-4.2931,-4.181005,-3.109312,-4.195435,-6.903517,-7.935289,-5.742315,-0.2249069,-2.242353,-3.672793,-11.73923,-11.18415,-8.658679,-11.12671,-10.22745,S  9
-0.1248775,-5.400263,-1.047995,-1.521031,-3.621234,-0.5075642,-8.172565,1.896554,-0.9662462,2.09256,-10.02735,-7.967547,-2.896475,-7.798165,-5.695277,S  9
-1.116811,1.548034,-2.075053,-2.590401,-2.616844,-2.038633,-3.832268,-0.1069184,1.294906,0.2259502,-9.227269,-7.234713,-4.212665,-7.046609,-6.903751,S  9
-1.581642,0.06589933,-1.76066,-1.614503,-0.654233,-3.435353,-1.023097,2.173627,-0.5058388,2.292845,-8.007129,-7.538816,-5.494144,-6.989183,-6.297767,S  9
-7.579764,-13.55947,-2.478621,-7.652369,-8.377812,-13.30656,-19.56918,0.9368205,-3.919711,-7.093562,-19.99708,-17.82343,-14.11515,-17.01346,-13.44071,S  9
-3.390617,-2.153539,0.2608669,-3.432872,-4.411845,-5.102996,-8.270341,0.1707227,-0.3809031,-4.414992,-13.72247,-12.79493,-7.642324,-9.461663,-7.6942,S  9
-1.169626,1.171841,0.08573232,-2.406088,2.256035,-0.7770478,-0.4617525,1.292156,0.8253416,1.103528,-5.1647,-4.951384,-4.088254,-3.448266,-3.361622,S  9
-1.694528,10.90183,-1.962748,-1.960491,-1.164155,-2.169933,8.323163,-4.202296,3.699271,-0.1827269,-4.271246,-4.746923,-2.852358,-0.7546823,-3.400116,S 10
-1.726382,-7.243501,-3.131981,-3.219854,-9.72884,-1.343887,-7.493454,0.06700582,-1.690707,-0.1380716,-6.612824,-6.900017,-3.928255,-8.383665,-6.458599,S 10
1.910208,-4.695356,-1.277721,1.150023,-1.234747,1.006937,1.095059,2.232297,-2.272702,2.778738,1.041109,-0.1460092,2.054001,0.52236,0.03491573,S 10
-0.2323185,6.835784,-0.6705466,0.251537,1.315957,-0.9295264,5.976813,-3.035245,2.063569,-1.669114,2.11032,-1.247608,1.059361,2.976125,0.01085086,S 10
-0.2509225,3.902871,-0.8974394,0.08426183,-0.2561087,0.6357419,3.271346,-2.889667,0.5734019,-3.472199,1.040259,-1.93388,1.399567,3.069234,0.3194684,S 10
-1.048423,-2.62431,-3.172906,-1.561097,-3.306774,-1.001939,-2.287969,-1.53794,-0.6204197,-1.344035,2.465414,-1.048565,0.115091,1.396633,-0.868468,S 10
-1.380919,4.106458,-2.294933,-2.165335,-1.640421,-1.676161,5.259043,-1.147575,-0.3552147,-0.9634206,1.344453,-4.506155,-1.204569,2.005522,-2.375565,S 10
-1.717723,5.675154,-2.259217,-2.237807,1.710941,-3.104952,1.91893,-2.336693,-0.1545613,-5.197396,0.6815252,-4.349266,-0.859834,3.559083,-0.2116095,S 10
-2.492533,0.5293913,-3.481369,-2.747086,-0.7847345,-1.957437,-3.063213,-3.835227,1.118285,-4.404512,-0.1432787,-3.374347,-0.9420491,2.429846,-0.7293771,S 10
-0.8871033,0.1674573,-4.170449,-4.189091,-4.168206,-2.074507,-1.75929,-0.8356413,-0.5329942,1.683271,-0.4206941,-5.397716,-3.018703,-1.183326,-3.781976,S 10
-6.29296,6.135358,-5.859231,-8.653851,-5.451087,-8.950418,-0.120306,-0.9483011,-0.3240451,-5.774634,-6.63258,-11.54318,-9.699209,-5.319399,-7.92537,S 10
-4.401134,-4.054502,-4.587916,-6.369932,-3.040643,-6.996614,-5.773529,-1.155771,-1.397277,-4.659906,-8.548376,-9.416712,-6.432218,-3.67676,-6.057955,S 10
-0.2854107,-2.749471,-3.860363,-4.146413,-3.956977,-3.703695,-9.778114,-0.5739712,0.9645523,0.4920364,-4.170181,-4.781601,-3.880066,-5.964377,-3.903398,S 10
-4.488987,7.056435,-5.192745,-7.059501,-6.82234,-6.74188,2.033294,0.3046155,0.9118229,-2.599834,-7.063144,-9.345248,-8.558598,-6.77746,-7.781779,S 10
-3.512654,-7.467963,-4.597813,-7.772012,-8.178181,-7.628573,-5.761187,1.973812,-2.761447,-1.357791,-11.63645,-9.887074,-8.682131,-9.252659,-10.35524,S 10
-1.955445,-0.9599057,-1.951585,-3.400565,-3.436343,-6.003604,-6.801775,0.5603992,1.465396,-2.304542,-7.738617,-6.021262,-5.30334,-7.944019,-4.497241,S 10
2.044389,2.01177,-0.8573493,0.004272364,-1.743032,-0.6433554,1.200477,1.678347,0.8054276,1.737039,-2.469679,-0.9520947,-0.3959851,-1.528721,-0.9162786,S 10
1.844488,1.220048,-0.5088937,-0.5194563,-3.793791,0.03273075,4.060342,2.171261,0.9930677,1.939201,-3.554482,-1.646221,0.1991848,-1.891213,-2.881926,S 10
0.3590933,-0.03698935,1.414077,1.514452,-1.30837,-1.074731,0.009109512,2.018836,0.4059706,0.9024032,-2.558757,-1.95099,0.112403,-1.63405,0.1450932,S 10
4.156019,0.08491045,2.382091,3.084628,2.337789,1.421742,2.901723,1.265628,0.9392751,2.72507,0.6659589,2.290509,2.500841,2.878467,2.706393,S 10
4.301336,7.280497,3.204985,5.98066,4.483411,2.941149,10.45459,1.162785,3.019159,2.039349,4.141065,4.162394,6.884483,8.623218,8.002851,S 10
-3.880314,-0.2513172,-1.779602,-1.180025,1.584227,-4.347506,-5.609819,-1.618745,0.2252755,-6.027431,-3.941109,-1.98687,-2.535145,-2.812746,-0.3413572,S  2
-4.546326,-5.570904,-1.901782,-4.080762,-0.9250712,-7.02231,-10.05283,-2.798178,0.9870794,-6.309965,-6.540268,-2.518831,-4.868727,-4.452506,-1.369694,S  2
0.912646,5.238433,1.454459,2.195869,6.256601,2.898691,3.800044,-2.413622,4.059596,0.2432712,5.264793,7.977928,3.670565,8.066052,7.5525,S  2
3.1249,7.550337,3.851451,5.840738,7.745395,5.190201,4.064803,-0.7472685,3.061661,1.801901,7.768254,11.54614,7.906878,10.17845,10.45385,S  2
-6.987448,-2.650391,-1.202292,-5.2492,-3.340256,-9.198855,-2.97164,-3.154275,0.5335761,-8.535322,-5.676389,-0.7997268,-5.818595,-4.049254,-1.268517,S  2
-6.108809,-9.608672,-2.640719,-6.491242,-5.849877,-5.820755,-14.63877,-3.634314,-0.5041314,-7.422493,-6.149638,-1.684531,-5.669655,-6.76293,-4.835909,S  2
3.423503,4.759624,3.247105,2.014209,2.858474,5.711967,2.536819,-0.2181084,2.566245,1.183192,4.627298,9.168655,6.055841,4.862774,5.640235,S  2
0.4795625,4.71896,1.202353,1.132475,1.782647,1.46166,8.086241,-2.124769,1.412769,-0.7852574,4.737162,8.092651,4.050393,5.523276,4.223892,S  2
-1.581948,-12.3881,-0.3474406,-2.201166,-5.392745,-2.223941,-13.33552,-0.388832,-2.836301,-2.662357,-3.649121,-0.01150453,-1.484846,-7.208055,-3.557376,S  2
-3.1044,-3.407988,-2.04188,-6.959898,-6.676081,-3.955901,-6.132741,-0.8307431,-1.084939,-6.726157,-7.778308,-3.196125,-5.510163,-10.09426,-7.713248,S  2
2.661977,-0.3772723,0.03171427,0.6082037,-0.6337613,3.272698,1.524568,-1.88372,0.5384181,-0.4396847,1.358939,3.26054,3.680761,0.895472,-0.6293564,S  2
4.54986,-3.611836,2.861344,4.080879,1.398265,4.965077,-1.357993,0.7874683,-0.3204493,2.135122,2.00261,3.756384,4.869024,0.3582312,2.360474,S  2
1.964369,-0.3432288,0.5815172,0.6071687,0.7386012,0.3589825,-0.130871,0.6193643,-1.511887,-1.370529,-2.477105,0.1089655,-0.1800372,-4.440332,-1.32521,S  2
-0.7259991,-7.27244,-1.865461,-2.884876,-4.885075,-2.675932,-9.191827,-0.7773766,-1.238674,-6.623785,-7.305049,-4.660497,-3.051874,-7.805423,-6.694308,S  2
-0.8586625,-1.569494,-0.3804698,-2.166775,-0.8573263,-0.8388273,0.3093262,-3.138965,1.500183,-4.06357,-4.216616,-3.626973,-2.891421,-2.910499,-3.783169,S  2
8.070647,5.030159,5.043532,9.284391,8.815693,8.341222,5.995819,0.9278943,1.430844,5.101184,6.275484,6.33081,7.997884,5.557303,8.093237,S  2
3.015995,-1.255794,1.646863,3.956237,2.247846,2.003606,-1.665902,0.8370762,-0.8980767,-3.71978,-0.6062199,2.011847,2.59611,-0.6602205,2.037069,S  2
-2.506045,-0.9240907,-1.258094,-3.979952,-0.6592751,-3.105719,0.07931085,-2.528282,1.102507,-5.007218,-4.624593,-3.574779,-5.626122,-3.693627,-4.843562,S  2
-1.202824,-0.6978099,0.4495012,-1.198851,-0.250315,-1.094153,-1.781095,-2.420382,1.318632,-2.865377,-1.275409,-3.360227,-2.991261,-2.87359,-2.661715,S  2
5.861458,3.983187,3.5621,7.355187,4.408071,6.477813,6.412468,-0.04079725,1.051889,1.757963,5.493124,5.563515,5.720964,3.243469,5.332501,S  2
5.164049,3.765429,3.291517,5.287646,5.948534,5.650539,3.580779,1.325732,-0.4119935,1.600156,5.195636,6.013179,4.038267,3.079409,4.50426,S  2
1.684816,-0.941285,-1.517854,0.7316223,-1.308269,2.161628,-0.5262994,3.74614,-4.451667,3.944374,4.349492,3.305283,1.93152,-1.373835,0.4013008,S  4
-2.956407,-7.939317,-2.965649,-3.218353,-3.240377,-2.184262,-5.700262,1.541481,-2.794574,-0.8936249,5.337095,4.871316,-1.773847,0.9409137,-0.9389111,S  4
-2.64099,2.738307,-0.4768809,-2.028453,0.1298529,1.220651,9.261415,1.778786,-1.74764,0.4018633,7.930061,6.635133,0.9435349,4.020773,1.320279,S  4
-1.681635,4.220396,-0.3884484,-0.09319145,1.907609,1.271952,1.575857,-0.2103449,-1.510709,1.113733,6.502366,4.824872,0.399202,1.645359,2.320112,S  4
1.459708,-7.08553,-0.07264367,2.494857,0.2801821,3.296297,-5.16554,0.7613652,-4.394983,1.651077,7.241228,6.667608,2.653111,3.15542,4.027488,S  4
2.061584,2.580559,0.4661272,3.471817,2.097402,5.272499,7.635491,3.114694,-1.490682,3.553385,8.067919,7.10543,3.851597,6.039755,4.736361,S  4
-2.148569,9.987255,-0.2474625,0.298017,3.026321,0.7498388,12.23448,-0.3871078,-1.076586,1.037606,7.437146,6.185288,0.6083099,6.98517,4.591087,S  4
0.005851516,0.4429989,2.143546,3.10426,3.754945,3.367916,4.639478,-1.938097,-0.8392705,0.4019086,8.389324,6.062203,2.705615,5.714311,5.535205,S  4
8.292245,4.50784,2.940536,11.27184,5.575012,11.92278,1.113963,1.258462,0.3509789,6.518226,9.269087,9.441747,10.00372,7.284674,10.21531,S  4
7.632187,11.73461,2.480366,8.05435,4.801161,7.006767,18.88456,3.314063,-2.206345,7.669799,7.424892,6.576866,7.733033,10.91873,9.091379,S  4
0.1451824,2.647082,2.808793,3.281693,4.735394,1.052816,10.50864,0.7149218,-0.0397322,1.488606,6.567085,3.380649,2.040064,7.824555,5.849884,S  4
4.656963,11.79485,3.146139,7.527823,6.170959,6.882078,4.568024,-1.729947,2.696934,3.597805,5.955717,5.299992,6.354996,5.411579,8.26115,S  4
11.24519,7.463243,4.760717,11.72169,6.179485,10.44403,13.07462,2.361173,0.2276366,8.81815,6.790382,6.484559,10.83626,9.933464,11.49696,S  4
5.566388,8.205257,4.843111,7.210392,7.187379,2.699849,14.69745,3.548537,-0.9838091,5.391397,4.032767,1.185076,4.64729,9.085136,8.073812,S  4
1.896807,8.03384,2.048867,1.83786,3.212398,-0.8335185,3.063066,1.259359,-0.2042532,3.322238,0.1192507,-1.350511,0.7152494,1.760544,3.201017,S  4
1.293335,4.334062,3.197342,3.133749,4.342041,2.06799,7.578712,-0.9760672,2.918683,1.219274,1.595303,0.6462901,1.256073,5.490943,6.550297,S  4
3.661969,14.30341,5.146182,5.302073,7.817824,1.207011,16.34124,-0.823786,1.772033,3.188055,2.634392,0.4585134,2.046482,6.74356,6.605185,S  4
5.100212,0.6890076,2.70947,3.969703,2.810879,0.9979855,-3.979882,4.461068,-3.346664,6.468216,-1.222662,-1.768557,2.573829,0.3143151,2.687893,S  4
-3.545191,5.075458,1.994256,-3.247343,2.53861,-3.859474,8.704254,0.4857856,0.9646801,-0.08353316,-3.85234,-6.256629,-6.162792,2.7735,0.996559,S  4
-4.523136,7.695813,2.009772,-2.13518,2.725784,-4.866035,6.473743,-4.581307,2.746136,-2.380898,-0.9284901,-2.077786,-5.778816,0.9560936,-0.03199847,S  4
4.05023,3.246508,3.65188,4.80412,3.992691,3.694415,-1.762412,1.343471,-0.7965518,4.55692,-0.7404417,-1.469074,3.012602,0.09755854,2.328813,S  4
-3.443414,1.290806,0.8325459,0.5514398,4.662192,-4.838777,-1.001626,-4.042736,3.559342,-14.85734,1.378225,4.300487,0.3457623,0.3876554,3.604047,S  7
1.758348,5.523729,3.022989,6.967802,10.12288,2.245204,7.368991,-2.199641,2.103695,-9.441957,6.273815,11.4876,9.388743,6.305837,11.46113,S  7
1.639659,3.542435,1.103839,6.161336,5.374833,3.072372,7.776044,-2.150443,0.6130922,-10.6093,7.369595,11.79083,9.836736,5.40195,10.75821,S  7
1.764389,2.339071,0.8851305,5.317834,0.6802169,0.936806,3.138652,-0.8459475,2.00989,-12.40692,4.653594,9.821185,7.285823,1.100864,7.286493,S  7
0.5481024,-1.369011,1.388879,5.64249,3.940045,1.581948,-0.4811697,-0.5451555,0.6475832,-11.38789,5.783609,11.5485,7.195042,1.150964,8.379254,S  7
2.062832,-1.045717,3.130895,7.450573,4.161962,2.592428,0.6503705,-1.800766,-0.3099919,-9.612039,6.70093,12.22362,9.458342,4.180786,9.496279,S  7
4.830108,4.476574,1.325124,7.557437,0.604381,4.96617,10.23093,-0.1824881,1.349745,-7.125131,10.02786,13.79558,11.38274,6.828489,10.08837,S  7
1.51251,-0.5279537,-0.692717,4.788975,-1.805812,4.25744,1.878718,-0.9181604,0.9614573,-8.918516,10.92649,13.1878,8.392809,4.522967,6.792294,S  7
-2.569107,2.149474,0.4319032,0.4907957,-0.4580971,-0.7930974,5.756896,-3.862491,1.076035,-11.56489,8.852105,7.446914,1.498618,6.376785,3.151734,S  7
-0.3675895,2.257484,-0.4125319,2.022459,0.003206693,0.8510303,4.217226,-3.960715,2.256362,-7.728855,11.29242,10.2083,5.184886,7.935278,5.487932,S  7
3.979391,8.787927,0.6019225,6.616204,0.9027756,7.788664,15.57347,-2.679728,2.406366,-3.647172,17.61035,14.8161,10.76387,14.672,9.038597,S  7
-4.40377,4.041882,-3.040157,-3.834619,-3.803595,-2.129522,11.30976,-3.834929,2.304123,-10.41787,11.31754,4.569232,-2.784163,9.363015,0.57307,S  7
-8.371131,3.917357,-3.798794,-6.131937,-2.816016,-6.495243,3.285529,-7.309604,2.685971,-14.13544,8.064912,1.351467,-5.215238,5.020926,-2.65075,S  7
