segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,labels
5.794164,-1.702803,0.8701792,9.554663,-1.112157,4.279431,-2.044372,1.598657,-0.02051814,3.371892,-1.757537,3.139398,-3.709079,0.1795992,4.0011,-1.628125,-0.2660495,S  2
1.483121,-1.662019,-0.3071911,7.15633,-1.450385,0.07116726,-1.896939,0.7769016,0.741708,-0.9062036,2.507609,-0.5420187,-3.25866,-1.239168,-1.098498,-1.361795,-1.93674,S  2
-0.1367178,-0.5207649,-2.222279,4.56757,-2.368169,-1.72542,-2.032084,-0.1242303,1.65092,-1.648528,4.606946,-8.097806,-1.574586,-5.413453,-3.401803,-1.017735,-2.185413,S  2
2.117504,0.5750625,-0.9097443,8.189991,-0.8722925,-2.00187,-2.299431,2.46337,3.639849,3.499142,-0.2465248,4.831534,-4.950864,0.6186821,-0.3749997,-0.7972534,-1.541446,S  2
-0.9769945,1.684318,0.06499349,7.649484,0.2765581,-2.24484,-1.01028,0.5881202,3.987895,-5.624404,4.375008,1.780326,-2.185781,1.09205,-1.408412,0.1806794,-0.9082969,S  2
-2.135891,1.995669,0.5696932,5.657978,1.239892,-1.234999,0.8278437,1.307757,3.560325,-1.441078,4.825006,-0.2812982,3.619804,3.275998,-1.811942,2.453898,-1.058562,S  2
-2.229599,-0.1727103,-1.585714,4.540645,-0.937323,-4.19523,-2.434819,1.186951,3.807287,0.9240906,1.430963,-1.746092,-2.753626,-0.7020139,-4.142376,-0.8570759,-2.621307,S  2
-1.918123,-0.2668923,-0.1088728,5.122427,0.09681043,-5.225948,-3.128554,0.02135576,2.960897,-2.21591,0.878355,-3.755252,-3.205207,-0.7667455,-2.127748,-0.8452644,-2.497179,S  2
2.126241,1.784395,2.446031,8.186633,2.480111,3.93399,-0.4643634,2.975984,3.652384,4.040282,1.781813,11.99944,1.668965,7.454913,5.099196,1.756974,1.050231,S  2
-2.328491,-2.659077,-0.2786095,2.345724,-2.024735,-1.138232,-4.794333,-0.3312487,0.4342736,-0.5915889,-0.4780387,-7.942214,-3.140612,-2.476547,-2.660395,-3.125077,-4.034385,S  2
0.5655644,-4.542446,0.005622785,4.046087,-1.209819,-1.726263,-3.960623,0.4297483,0.1301594,5.425249,-2.573942,-7.416668,-1.639433,-1.953166,-0.3455014,-2.213356,-2.869302,S  2
4.862645,-1.390909,1.332895,8.593127,-0.06409888,5.525396,-4.705572,2.917094,1.017551,9.531395,-1.881823,5.258299,-3.948872,-0.9537889,4.83839,-2.672457,0.06101444,S  2
0.9206576,-1.391078,1.517488,3.735925,-1.702176,1.773969,-5.07797,0.3543338,-0.4011998,1.463971,-1.424457,-5.547757,-6.271595,-4.274049,1.078952,-3.742715,-4.133324,S  2
3.470222,-3.995305,0.7612832,6.186216,-1.528738,4.560906,-2.621557,1.80295,-0.5185743,6.832983,0.07477535,-4.998147,0.6328083,-2.371622,2.466752,-1.865425,1.39571,S  2
2.626448,-0.5449338,1.631705,6.653968,-0.8315293,0.9268239,-2.873637,2.30111,0.6202708,9.719645,-0.5385764,-8.770001,-4.252442,-8.49823,-1.967793,-2.863348,-4.864532,S  2
1.280191,1.329638,1.712936,6.227722,0.008065009,0.09138046,-2.240367,1.770513,1.954095,2.150306,1.315951,-2.976974,-4.808876,-5.844834,0.04039735,-1.639434,2.722685,S  2
-0.01779781,3.538387,1.866646,7.843636,0.8978412,2.195631,1.772761,1.591098,2.091158,-1.468868,7.759815,-3.578974,2.00279,-2.865322,0.3434846,1.242548,0.4148112,S  2
-0.6142529,6.694798,5.171665,6.482056,3.274733,-3.880818,4.418406,2.90965,5.198142,5.458934,6.88594,-9.61342,-1.275323,-6.206386,-3.60443,2.907077,-0.3816483,S  2
-3.013975,4.70846,2.683963,7.381883,3.291303,-3.342153,3.495497,1.461204,5.041059,-2.480704,7.397579,1.082706,6.588897,-0.2836002,-2.118526,3.265993,7.763073,S  2
-7.947314,10.06475,3.26978,6.226073,4.082844,-6.732922,5.943483,-0.5657584,5.60655,-9.712381,11.96309,-8.26259,0.4433219,-3.498595,-3.95905,4.363252,-0.6737922,S  2
-4.604734,11.35328,6.783389,6.775469,7.17872,-5.66531,8.515954,1.954171,8.452927,-1.391831,13.03225,-3.112031,5.316449,1.989665,0.6429592,7.582399,8.787734,S  2
10.78151,12.00141,6.089189,6.542348,10.15992,14.66531,14.54114,2.875437,1.683915,-1.238833,4.140719,17.63235,14.78094,17.14698,18.83355,13.95491,13.2747,S  3
8.743544,-0.04781105,1.808432,2.652145,1.874034,8.676681,-1.225452,1.771965,-1.832281,2.196687,-5.545387,2.871239,-0.5690013,2.495239,12.2283,0.1147835,4.021907,S  3
6.543257,-3.745503,-3.047205,-0.6088709,-5.523577,8.95866,-3.951585,1.95641,-3.685293,7.539472,-3.356961,1.925661,-6.816693,-1.344159,8.31325,-5.500894,-1.620887,S  3
6.096948,-0.9985534,-1.06459,0.3736106,-0.6542532,8.72757,1.627472,2.608541,-2.659292,1.317334,-3.954474,5.249933,6.899192,4.056296,7.24881,-0.2442558,2.489501,S  3
3.096661,-8.791034,-3.794562,-5.068616,-7.475451,1.239764,-12.45876,2.625523,-5.093,5.566203,-11.13899,-11.05883,-14.97312,-11.49169,-2.091114,-12.44788,-6.985291,S  3
-2.779245,-12.29322,-8.538307,-10.14457,-12.91422,-2.912068,-11.34164,1.45242,-6.375693,-1.194754,-10.67802,-9.529113,-13.87516,-11.52077,-7.778611,-14.59155,-11.60513,S  3
-5.408232,-11.15427,-8.855573,-10.45467,-11.29287,-4.676077,-10.75971,1.22099,-5.047159,3.715173,-8.594125,-6.101889,-6.81386,-9.164794,-11.08148,-13.13591,-11.31914,S  3
-8.531732,-9.336408,-6.827844,-13.34265,-9.768404,-9.03694,-10.37479,0.02673252,-4.51124,2.369643,-7.422822,-15.96114,-15.54488,-14.67451,-16.88139,-12.91685,-12.10592,S  3
-11.20541,-11.28022,-6.359255,-13.39391,-8.860716,-11.83508,-11.3982,0.416147,-5.008866,-2.78478,-11.84978,-16.81892,-12.81959,-14.8505,-17.20907,-12.56423,-10.7824,S  3
-12.25223,-6.570612,-5.243526,-10.18161,-5.403906,-9.694738,-5.44247,-0.4215124,-2.224773,-3.57883,-4.38132,-2.963789,-4.766096,-5.491875,-12.96995,-6.038267,-7.185877,S  3
-12.57964,-1.351034,-2.659517,-11.66087,-1.230551,-10.36271,-0.5001822,-1.967769,-1.122065,-1.941498,-2.337708,-4.281799,-3.317917,-3.240297,-12.50928,-1.261169,-3.459058,S  3
-11.80304,-1.628024,-0.09082185,-6.843917,1.721086,-8.518437,-3.887366,-1.990861,-0.2894152,-1.237975,-4.324634,-10.49884,-6.081037,-8.118476,-8.773016,-1.608434,-1.052216,S  3
-8.045687,5.076423,5.027645,1.926908,9.150521,-2.506285,7.064914,-1.321442,2.748408,-10.83364,2.971172,3.679241,6.181464,4.733129,2.189314,9.53315,9.268622,S  3
-5.368962,7.381642,4.544701,-0.4043818,10.18029,-0.344601,5.705528,-1.540711,2.345217,-3.131206,0.7290359,10.47374,7.621936,8.791636,7.443142,10.77836,12.13948,S  3
-1.832195,5.778531,4.87902,5.427115,10.73925,3.31137,4.98891,-2.06302,3.104608,-2.838753,0.5612457,5.041436,3.383933,4.175104,11.31398,9.663811,11.24858,S  3
1.567031,9.609354,8.371763,11.83923,13.07868,6.478096,8.736379,-0.5502824,4.531689,-7.170855,5.724632,5.889085,7.939275,7.170122,16.08643,13.2464,16.91197,S  3
3.604542,8.807155,5.768322,8.367821,12.62899,8.666038,5.043478,-0.7395524,3.546089,-4.030234,1.504318,7.9909,11.78939,9.410172,19.16503,12.3934,18.2849,S  3
9.362149,3.440657,4.690938,12.85359,10.07591,12.62251,4.408889,1.104534,2.557355,-2.147296,-0.7402086,16.71736,2.60435,8.315166,23.54811,9.344727,15.51783,S  3
6.64099,1.750997,1.674156,9.211396,4.21944,6.836611,0.2707332,1.215103,1.078984,-1.193023,-0.38928,1.725667,4.270234,3.584079,14.13614,4.267253,9.527196,S  3
7.025888,3.896781,0.1564096,6.942692,4.304357,7.827497,1.707523,1.075799,2.564356,-0.7590729,1.985831,-1.022605,8.603972,2.665686,12.18447,5.195801,9.6288,S  3
8.488122,-4.708358,-1.491169,6.515731,-0.4221729,9.120197,-3.456227,2.622494,-0.6395736,0.6044731,-2.583364,9.101345,-4.244077,1.075667,12.54435,-1.6132,5.936034,S  3
2.91023,-4.501726,-0.6504026,-1.643511,-1.23717,1.491524,-4.063651,2.211164,-0.6088828,-3.342011,-1.358526,-13.62851,-9.111633,-8.053843,0.15155,-4.812992,0.7677781,S  7
3.559957,-5.605901,-1.415493,0.5248978,0.5429993,1.751011,-3.579815,1.141152,-2.464734,-2.318198,-7.328473,-3.073619,-8.849939,-5.849606,2.239265,-4.031419,1.922887,S  7
1.334714,-7.094779,-3.915301,-0.6824202,-1.366488,1.114141,-2.842951,-0.1251459,-3.372271,4.517653,-7.179616,-1.571761,-0.3426287,-0.7082168,0.42073,-2.534831,1.474786,S  7
0.3535427,1.312216,-1.488838,-3.057164,2.625026,2.091133,5.228657,-1.174083,1.367767,-1.99227,4.233215,-2.584869,6.483018,4.030118,0.6604462,4.119954,6.330623,S  7
-1.479462,-1.148064,-4.099316,-4.908613,1.922575,0.7872996,0.2494059,-2.599236,0.06349626,1.636293,-1.085494,-4.978836,-5.301984,-3.057853,-1.373269,0.3023476,2.485711,S  7
-1.325477,-1.962931,-4.093155,-5.669077,1.756088,2.681531,2.94029,-2.188289,-0.9577292,4.713654,-2.030826,6.308624,6.670221,5.667123,-0.233891,3.220022,2.972126,S  7
-2.252949,3.386413,-3.967849,-9.723581,2.498278,1.187678,6.61492,-2.37669,0.9049482,6.581261,5.104409,1.650224,7.268588,4.362816,-2.68617,4.975842,3.017018,S  7
-6.870444,3.770026,-4.174251,-12.90318,2.700604,-1.360072,5.778226,-6.049333,3.267489,1.159547,5.434958,4.051653,4.979946,6.088221,-4.20152,5.287539,1.42276,S  7
-5.430506,4.131043,-4.079583,-12.18616,1.539026,0.9850791,6.816413,-4.965466,1.228823,0.4662832,2.378462,9.150863,12.16794,9.202734,-2.461488,5.409711,0.7684346,S  7
-3.653268,3.189214,-5.490793,-14.81461,-0.7995179,-0.2491265,2.361403,-1.787754,1.699282,7.905462,4.459157,0.447876,0.9916545,-0.001794017,-4.284792,0.5571588,-3.567467,S  7
-4.913814,5.135282,-3.433224,-16.80512,-0.03844402,-0.8615251,4.10564,-3.529687,1.848658,4.033019,3.672895,10.79091,6.058142,7.593607,-2.69837,2.874111,-2.451506,S  7
-6.455451,4.817327,-3.396509,-13.9292,-1.685423,-2.15065,1.988343,-5.451448,1.376323,-5.710315,-0.5564693,0.1324988,3.953693,0.769624,-4.062975,-0.775466,-4.615701,S  7
-2.555446,3.974813,-3.203288,-12.64039,-3.2082,-2.435143,-2.124576,-0.9824435,2.050419,0.9735415,0.5296897,-0.2822552,-0.06768525,-0.4773008,-2.267537,-2.8926,-4.492972,S  7
0.05485074,2.763667,-2.755209,-12.71611,-4.538728,-1.145835,-5.541519,0.3168275,-1.546419,1.045421,-4.03126,2.853382,-7.044972,-4.248881,-0.4193708,-6.031654,-6.693048,S  7
-1.90519,0.3430681,-2.718168,-9.862798,-5.185709,-4.864698,-7.420695,-1.691566,-1.524358,-5.854207,-9.382022,-11.2568,-7.63755,-10.30376,-3.67299,-8.836327,-7.713413,S  7
0.092319,3.907267,0.433088,-5.116038,-3.0972,-3.478891,-6.34488,-0.0687391,-1.181031,-6.442,-6.890589,-3.273313,-4.903787,-5.673401,-0.1841247,-5.913305,-2.713927,S  7
1.466063,2.466989,-0.07393112,-3.923122,-4.301263,-4.39892,-10.16693,0.3461064,-2.478866,-7.616374,-9.636302,-9.995993,-14.86752,-13.01177,-0.6473339,-9.452412,-4.040506,S  7
4.007592,-2.65266,-1.711815,-3.295951,-5.899216,-3.948763,-13.12275,1.905877,-5.139668,-0.4726789,-16.25519,-10.65588,-9.060675,-10.62902,-1.265969,-10.87081,-5.290606,S  7
0.09891503,3.458735,1.235568,-0.122531,-1.654937,-2.841749,-5.905917,-0.2001217,-4.221189,-10.96123,-8.978501,-7.501289,-9.78518,-12.00936,-0.5868492,-5.997983,-1.702117,S  7
2.25062,4.829457,2.226398,3.0319,0.1565573,-2.46495,-4.574596,0.2174786,-2.497346,-4.549339,-9.851383,-7.136293,-6.767838,-6.426432,0.2286551,-3.478467,2.870074,S  7
3.468809,1.443743,0.8422148,0.7256778,-1.720013,-0.9601591,-8.503354,0.7873159,-4.552011,1.783986,-11.87033,-3.52489,-3.087493,-3.348037,0.3932995,-5.266451,0.7648606,S  7
-3.286957,2.684359,-2.933357,-4.132593,-2.069441,-3.559574,2.3374,-2.083706,3.376457,1.317048,-1.183021,1.859276,2.708909,2.936451,-4.301478,0.3450457,-3.074977,S  8
-1.302728,2.344465,-2.022849,-3.973363,-2.301772,0.6832032,1.019396,0.03217983,2.050407,0.6281422,-2.486539,1.24564,-1.235667,0.1505342,-6.062977,0.5384385,-3.3965,S  8
-0.5167728,0.6260729,-1.99063,-4.492124,-4.301576,-2.410187,-2.19595,0.730399,1.778087,-1.328761,-5.779228,-6.142272,-4.581986,-3.470595,-10.37213,-3.124382,-4.151007,S  8
-7.009864,-0.04780032,-6.346258,-11.96077,-7.488863,-11.64274,-1.257731,-1.17708,2.347009,-1.267278,-2.046977,-9.220945,-3.746587,-6.029543,-19.47078,-5.327389,-10.48686,S  8
-4.318345,-4.427933,-3.781676,-7.560363,-6.142439,-6.164427,-4.798537,1.362772,-1.441739,0.1531615,-11.07206,-4.439511,-0.7236421,-4.762454,-14.28162,-5.048477,-6.842893,S  8
-3.478077,-2.200229,-2.277753,-5.825322,-4.591098,-8.246859,-5.726338,1.136491,0.231072,-4.082137,-7.704755,-6.046446,-6.544229,-4.749684,-14.62292,-5.25386,-5.125066,S  8
-2.269464,-2.970816,-0.8203296,-1.828243,-2.967004,-6.69255,-3.952239,0.5896903,0.4354755,-6.49046,-6.485072,-3.018735,-2.747111,-4.20294,-9.602385,-3.837676,-1.369498,S  8
-0.2280169,-4.325992,-0.9959885,0.5148264,-4.678902,-4.698872,-5.324308,2.691048,-2.657455,1.320243,-10.77235,-5.986162,-1.674782,-4.608217,-6.151341,-4.828381,-1.218542,S  8
-0.4571953,-3.111046,0.7115345,2.381654,-0.4564802,-2.673822,-4.038772,1.091528,-0.7406673,-5.047946,-7.060447,1.085613,1.382151,1.0825,-0.3460279,-1.559561,1.888904,S  8
4.496279,-2.531169,5.783515,11.56225,3.970474,5.13166,-2.435791,1.387348,-0.720624,-8.863097,-9.14218,13.5729,4.480615,7.805456,11.96978,1.938436,9.361532,S  8
5.677683,-0.2007525,3.669041,10.68569,1.494671,3.896623,-0.9948197,2.109825,-0.8121641,1.91854,-5.999605,2.987622,1.762027,2.220564,10.42276,1.06685,7.634106,S  8
3.504183,-1.7707,2.774713,10.02383,2.134836,6.540222,-1.193876,-0.279098,-0.4934952,-4.721677,-3.425114,7.203928,4.701597,5.908827,14.63286,1.607783,6.553009,S  8
4.849816,1.928166,5.147286,11.05107,4.908269,9.829514,2.341778,-0.0854354,0.1198597,-5.304622,-5.058411,16.11764,9.674664,12.43687,18.70788,4.954353,8.143328,S  8
5.193537,0.935959,4.108775,10.54449,4.341459,9.502136,0.7618765,-0.02112659,1.400199,1.804792,-4.774043,9.490364,4.267548,7.207366,16.49069,3.626621,6.263026,S  8
1.604784,0.6076692,0.3121552,5.556948,-0.04765324,7.010536,-0.01400383,-2.515561,1.525028,-2.647073,0.996278,8.27009,-0.487806,4.646722,11.81513,0.4426959,1.828547,S  8
-0.2381493,4.235916,0.457123,0.4417942,1.071833,4.703475,3.883523,-2.457118,0.9280792,-1.222481,0.5492456,4.832033,9.504015,5.744528,7.275622,2.575352,-0.6789318,S  8
-1.573237,0.4879617,-1.040164,-0.9415134,0.06545422,3.533913,-0.9327751,-1.677708,1.975376,1.535024,-3.906876,-0.4455788,-3.290488,0.2999431,2.73505,-0.4798478,-5.868853,S  8
-3.289159,-0.0407128,-4.137602,-4.54358,-3.55205,-1.00463,-1.470014,-2.910146,2.529062,0.9413746,-0.832498,0.4453181,-5.749648,-1.768452,-3.596219,-3.580524,-7.358604,S  8
-5.079263,2.3542,-2.420608,-8.397915,-2.499956,-4.019473,0.8049182,-3.084502,0.4012582,-0.1602472,3.050949,-5.622693,4.204076,-2.049558,-7.912448,-1.659744,-7.403462,S  8
-5.937389,0.7544475,-3.734546,-8.562867,-2.986591,-5.438458,-0.932582,-1.921257,0.9066539,-1.275146,-1.821416,-9.167017,-8.808899,-8.122499,-11.65653,-3.432799,-10.79017,S  8
-4.470689,-2.015292,-4.374816,-7.720956,-3.796588,-7.953049,-3.081386,-0.5268783,0.2812169,2.231555,-4.852384,-12.21868,-5.385966,-6.79979,-13.60458,-5.286192,-10.94592,S  8
-1.582561,-1.84713,3.17878,-4.987424,0.06029538,-6.601789,0.3036289,-0.9948988,-1.643466,-3.245936,-4.36101,-13.26997,3.995863,-3.891791,-9.361253,-0.2701431,-2.102778,S  9
-2.17127,-5.618949,3.061203,-4.182977,-0.7850165,-4.46443,-1.878357,-0.3228403,-3.255096,-5.593699,-11.01818,-4.382526,-2.735742,-4.834426,-4.026073,-1.76525,-0.6763245,S  9
-1.672102,-0.525831,3.268944,-1.369064,2.776973,-3.194056,1.938791,-0.7601171,0.6176153,-4.749436,-5.084002,-2.066613,4.214527,1.366327,-1.861592,2.309067,5.49118,S  9
2.140114,0.2147616,4.215698,1.434581,3.248503,0.7325137,2.771811,1.796912,0.3630848,2.190232,-1.36378,4.054883,7.311845,6.582979,3.370996,3.799469,3.873205,S  9
2.426327,-2.534465,3.233839,0.3826848,2.167757,1.097613,1.784356,-0.5565242,-2.504218,4.076109,-9.459286,-2.621576,2.535498,0.6834833,3.930236,1.938605,4.245416,S  9
2.652408,2.483232,1.765949,1.158526,4.141607,4.877982,6.066607,-1.235504,1.238757,-6.140725,-1.401771,5.093729,7.641688,9.99878,7.663547,5.199089,6.448411,S  9
8.181393,2.373776,2.929025,6.341084,4.875578,11.14217,6.059916,4.573594,1.227556,9.682266,-3.595173,15.28598,9.122522,12.65645,15.39433,6.676562,10.22068,S  9
9.456073,3.839401,3.837338,7.227938,6.777125,11.65599,9.012498,1.972736,1.659804,9.620843,-0.5297183,13.09573,15.79342,15.38075,15.38434,9.230068,9.900479,S  9
8.357177,6.619418,2.007951,3.768918,4.92584,11.79078,9.742559,0.7562404,2.438771,-0.3160869,6.31778,10.53115,7.773244,11.16353,13.48959,7.68439,6.716396,S  9
9.611343,0.8077037,-0.9373365,2.782075,0.7889749,13.65175,4.722248,2.635046,-0.8463683,11.11454,-6.233327,8.026579,6.651702,8.593638,12.82169,3.556435,4.952443,S  9
6.257237,4.40484,0.7182459,3.713351,4.272393,10.9687,8.186248,1.801731,3.476835,3.623899,5.256942,17.97658,18.74891,17.79816,13.48298,8.01396,7.489525,S  9
7.343608,8.18172,2.044068,4.879905,4.862132,10.24913,9.359564,2.035481,4.162073,2.760039,10.03606,9.704827,4.083381,5.606381,9.721383,7.049099,4.933932,S  9
2.699826,-1.294072,-3.304327,-3.525708,-3.120577,4.01138,0.1659537,-0.3977055,-1.559788,5.582264,-0.5796458,-1.367033,1.109954,-0.04493673,0.2277801,-0.8931932,-2.540309,S  9
-5.96138,-1.448984,-5.764705,-9.170611,-4.741816,-4.137286,-1.238187,-2.825331,0.6684015,-6.375068,3.726136,-4.109384,4.040292,-0.7635993,-5.13566,-2.546799,-5.438308,S  9
-2.192335,2.286103,-0.5411919,0.2683606,0.33176,-2.017603,1.025771,-0.5331764,2.316942,-3.790574,4.785672,-0.4923896,-3.579557,-4.654423,-3.439449,0.1149432,-1.146486,S  9
-7.390676,-1.306215,-3.494569,-5.638704,-3.886435,-9.063714,-4.01691,-1.076906,0.2651185,-1.278897,6.009205,-4.42731,-7.516826,-7.680095,-9.819073,-4.432533,-5.425786,S  9
-13.21797,-5.229094,-8.086963,-12.35447,-8.287977,-16.01468,-7.9897,-5.901371,-0.9744256,-12.60232,1.630195,-22.24003,-11.57876,-16.56809,-17.79451,-8.752875,-12.09454,S  9
-9.098578,-4.072397,-3.46189,-4.99063,-4.544681,-12.67279,-6.011033,-2.227458,-1.655011,-6.74401,-0.2359214,-11.51566,-9.600871,-13.20003,-12.10727,-5.602576,-6.024447,S  9
-9.326231,-3.144402,-3.025862,-1.889871,-4.341253,-12.28569,-7.736912,-0.9236545,-0.01382033,-3.976838,2.364399,-7.218719,-13.45222,-10.49352,-9.439779,-7.524919,-5.000212,S  9
-9.225227,-1.426675,-3.948324,-1.610061,-3.152524,-12.17037,-5.098912,-3.459896,1.203148,-11.9243,4.327106,-11.02569,-13.39817,-13.18056,-9.551037,-5.288013,-4.910133,S  9
-4.619805,-4.368465,-3.298953,-1.896824,-4.039425,-8.329037,-4.598855,0.02400947,-1.487478,0.3536818,0.1730779,-9.169809,-8.306315,-9.379603,-5.101638,-3.706017,-3.355139,S  9
0.1882844,-0.2961514,-1.470159,-0.06817932,-3.082289,-3.574435,-1.724082,0.2354212,0.1807193,0.1901168,-1.748969,-4.486647,-2.619442,-5.868617,-4.407669,-3.386255,-4.499559,S 10
-1.689557,-2.328359,-1.789591,-2.371801,-3.499515,-4.235953,-4.970832,-0.6775944,-1.619464,-2.078831,0.0441478,-5.757977,-8.544095,-10.95112,-6.272687,-4.84993,-5.322886,S 10
-7.592325,-0.1955254,-3.542651,-7.564529,-4.901579,-9.585962,-2.482335,-2.781342,-0.403161,-3.837971,5.009049,-10.81185,-11.031,-14.02175,-12.06932,-4.852154,-9.201733,S 10
-3.2978,0.3244643,-3.649552,-5.715748,-3.837066,-4.636027,-1.908933,-0.6281092,0.0628988,-3.106027,-0.4426838,-7.308667,-5.808376,-8.744425,-9.202817,-4.014598,-6.800838,S 10
-3.701727,-3.243205,-2.779297,-7.832019,-4.328271,-4.574166,-4.292325,-2.036382,-1.796502,-6.827749,-4.439935,-6.210114,-7.092861,-10.49498,-7.921928,-5.416419,-6.732381,S 10
-6.966127,-2.761064,-4.205998,-12.48377,-5.080876,-5.263872,-3.583247,-3.097963,-2.251021,-2.440877,-1.633628,-8.841929,-12.07974,-11.42838,-9.815804,-5.986669,-10.06589,S 10
-7.560763,4.44084,-3.681607,-9.951431,-2.319911,-3.391993,0.1315311,-3.29144,0.5161568,-6.311253,3.913825,-5.613334,-6.987537,-7.060941,-7.477476,-2.631591,-6.142767,S 10
-4.091741,0.3719397,-2.005168,-7.699855,-0.7339498,-0.01960518,0.2810881,-1.613357,-0.7267672,-6.130751,-3.811563,3.952931,1.240948,-0.06050162,-1.350342,-0.360525,-1.744684,S 10
-4.385662,-5.955813,-2.846187,-10.70948,-2.846432,-0.004715317,-5.84749,-2.314417,-3.33009,-7.767138,-9.733707,-2.076622,-8.068627,-5.319835,-1.265803,-5.150367,-4.567655,S 10
-5.333791,5.800996,0.2295085,-7.036535,1.28249,0.8615192,-0.09404124,-3.412355,0.337138,-8.680461,2.80167,-1.645953,-3.957029,-0.4201525,1.168745,-0.4528138,-0.9689939,S 10
-1.183422,2.516024,1.122069,-2.608844,3.242901,4.680727,-0.01398567,0.3933254,-0.8364809,0.02625236,-4.621111,11.63214,3.732626,7.515972,6.359392,1.842428,4.71383,S 10
-1.49454,0.353142,1.360725,-3.054698,3.338351,2.325745,-0.03171453,-1.706475,-1.055934,-12.37707,-5.195528,6.885812,3.105763,4.039744,5.469995,1.982987,4.898595,S 10
-0.4640137,2.453598,3.400687,-1.849159,4.28429,2.652234,-1.826813,-0.6460933,-0.7247083,-9.167087,-2.011149,-0.3396984,-1.808605,2.667794,5.790671,1.549983,3.759562,S 10
2.529006,3.113729,5.339915,2.02957,5.740513,3.430186,-0.5767233,1.545882,-0.5740328,-0.6933265,-6.21887,7.216195,2.746997,7.146256,6.598873,2.603747,7.55416,S 10
1.894944,5.282553,5.493239,1.992607,6.583905,0.903101,2.938758,0.3598537,0.7062167,-7.893241,1.366644,5.94944,7.734755,6.425465,3.365584,5.184776,7.794944,S 10
0.190464,2.962225,3.660056,-1.098859,4.779714,-1.326101,1.72465,0.08105029,0.1756015,-7.063399,-1.054808,-1.329507,-0.5964167,0.464119,0.5188434,3.408141,3.156074,S 10
4.582338,3.396634,7.408752,2.592005,6.553491,0.6951663,3.397049,1.717989,0.4048944,-3.482987,-4.397665,-1.96312,3.889625,3.81357,1.298145,5.245425,6.511454,S 10
2.178929,1.205638,4.51179,-0.8884714,2.957534,-3.961993,-1.706671,1.866934,0.07077362,-2.990853,0.1181969,-3.386425,1.472973,-0.5802761,-4.74232,0.8312751,0.7723624,S 10
-1.236537,5.192562,3.971687,-3.693658,3.064713,-4.153897,5.940543,-1.38466,1.950133,-6.036706,0.9685557,-3.54962,-0.3156915,-2.383678,-5.641187,3.006392,0.1124926,S 10
2.648598,0.8423783,4.730011,-1.699361,2.921044,-0.5283775,4.142428,0.6303584,0.2288254,2.39241,-2.570988,-6.59857,4.059974,-0.1648867,-3.152066,4.058423,1.085632,S 10
0.336603,-1.491213,0.9812624,-3.950634,-0.8279989,-4.18246,-1.602972,0.540838,-0.3728515,-3.151851,-1.602244,-3.651918,-0.4826967,-1.198458,-5.716071,-0.983068,-3.196918,S 10
-2.980839,1.484099,-2.758705,11.50538,-1.26318,-6.818879,-3.283769,-1.93373,-0.8196815,-6.829241,-0.2907728,-10.35804,-7.549631,-7.66521,-3.34736,-1.810098,-2.147275,S  2
-0.5652874,2.060958,-1.723198,10.19605,-3.129235,-1.454875,-0.2606778,-1.482704,-0.1918872,1.42058,5.428758,-6.171831,-1.111737,-1.800219,0.1207541,-1.117571,-1.262556,S  2
0.4595363,3.510625,-1.846662,9.910315,-0.3323265,-2.42909,1.065351,-0.181807,2.12962,0.1683934,7.634308,2.202864,0.3116898,0.5391927,0.06459526,-1.404824,0.3929165,S  2
-2.412626,1.288559,-3.777679,6.883171,-1.80664,-4.217291,-0.8087767,-1.284253,0.6818235,-1.923151,5.924025,-8.019285,-1.691777,-4.094049,-3.535316,-0.8868988,-2.974418,S  2
-0.7073666,2.835165,-2.186881,4.152603,-2.417713,-1.350589,1.161757,-1.868967,1.135807,1.576372,5.171825,-2.857178,-0.8664687,-0.4892069,-2.487571,0.6532518,-3.293241,S  2
-0.4292436,-0.5729055,-2.068839,1.163602,-1.979634,-0.8702938,0.6950161,-0.9130596,-0.1212002,2.304015,2.119494,4.551607,1.467619,1.89475,-1.074206,-0.8824468,-2.021297,S  2
3.575147,3.058851,-0.8980327,-1.175181,0.6912448,5.422476,4.756519,1.30606,2.28807,3.049152,11.58845,7.691046,6.907644,7.031132,4.094692,3.287177,2.820945,S  2
3.158406,-1.70969,-2.729886,-2.130839,-2.31761,3.693119,0.5304293,0.6249461,-0.01105163,6.292765,0.1575178,0.5071166,2.442926,4.030591,0.8143966,1.287606,-0.9761345,S  2
-0.6825032,-1.20978,-2.184604,-6.522038,-1.746449,0.9806753,1.570239,-1.061251,-0.06081873,5.190512,1.789596,2.452483,0.1192689,1.028049,-1.353142,0.1981623,-3.114511,S  2
1.541441,5.590096,-0.1441997,-12.68923,1.910574,3.923169,6.968173,1.060029,2.856214,1.04911,10.84335,9.354385,5.837773,7.032003,2.892385,4.795003,2.704336,S  2
1.820925,-3.789646,-2.892077,-9.343435,-3.060887,2.820173,-1.129074,1.04244,-1.156099,5.060134,-1.495355,4.237448,0.2539564,4.123499,1.084189,-0.155216,0.601436,S  2
