segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,labels
6.848731,-7.718647,-1.468015,-1.963275,-3.873326,1.501728,-7.665249,3.289534,-5.332197,18.66841,-19.81224,-10.54817,-2.535774,-3.562031,-2.892471,-4.919657,-3.376251,S  1
9.591534,-7.336361,-1.002084,3.66983,-3.305918,5.520867,-8.773974,4.525654,-5.271444,23.39314,-11.54442,-5.907685,-5.428545,-4.042821,0.823383,-5.665715,-0.2695702,S  1
7.725309,-7.134441,-0.481163,0.654906,-1.620365,4.513872,-4.953218,4.040378,-4.25071,16.69225,-15.85961,-6.634636,-1.446079,-2.07734,0.1186762,-3.505825,-1.392958,S  1
6.493206,-5.043737,0.9061592,2.373418,-0.583928,7.219501,-3.627832,2.806029,-4.41105,9.049525,-16.46974,-3.225732,-0.3017852,0.9607591,2.72894,-0.2397189,0.1223823,S  1
9.219308,-7.706065,1.408734,8.302327,-1.585386,7.898861,-7.144862,3.079459,-5.723807,15.26597,-15.23502,0.4696082,-1.411761,1.267873,5.14739,-4.064145,2.466736,S  1
0.6382841,-3.685244,-1.97093,-1.006782,-1.61384,0.9672315,-2.030341,-1.695327,-1.81663,5.51639,-7.670683,-2.98534,7.213113,2.689359,-0.4370109,-0.8354872,-2.847095,S  2
-1.952468,-0.2769879,-3.839089,-2.922325,-1.62222,-1.214489,-3.322809,-2.626312,1.362181,2.088179,3.925845,-14.21205,-18.61043,-11.16454,-4.26655,-6.20504,-6.402385,S  2
-3.923984,-3.687766,-4.284537,-4.077088,-4.010888,-5.660294,-7.859862,-3.433426,-0.04687912,0.09257875,0.5920144,-14.95682,-13.48197,-13.06759,-5.915471,-6.537161,-6.617689,S  2
-1.047005,-5.480675,-2.484185,-0.1691968,-3.240461,-0.49775,-7.15275,-2.429865,-0.8501662,2.521376,-5.90818,-9.135241,-4.624075,-5.293742,-1.145635,-6.000672,-3.81494,S  2
-2.321297,-0.7149324,-3.604925,-2.196581,-2.623406,0.1078382,-4.722398,-3.33245,1.131328,-2.344369,3.869565,-11.54964,-22.41696,-13.59833,-2.634434,-8.163162,-7.028445,S  2
-4.75067,-4.43194,-5.930503,-5.827665,-4.736681,-6.670275,-8.598894,-3.508492,0.6212213,0.9732882,0.4595969,-23.87299,-13.34776,-19.56116,-9.394678,-7.806961,-9.766915,S  2
-3.160557,-3.393509,-0.6348233,1.019613,-1.52419,-3.944805,-4.708513,-1.787915,-0.6608359,-3.930484,-1.555552,-8.654917,-7.044751,-7.277046,-3.042707,-3.886572,-1.909859,S  2
-3.569686,-6.791865,-4.047165,-2.488713,-7.071223,-4.027289,-13.13815,-1.200427,-2.597845,0.379742,-3.514576,-16.8632,-27.95139,-20.16809,-7.854187,-14.41707,-10.28462,S  2
-6.493045,-4.704171,-4.890788,-5.722008,-4.648736,-11.62391,-6.739237,-3.422667,-0.7020478,-4.880133,-2.640283,-26.43214,-15.54687,-21.35391,-14.25089,-8.721373,-9.91101,S  2
-5.183122,-0.8062366,-0.5846795,-0.5414603,-0.5081105,-5.658024,-1.091357,-1.322098,-1.069428,-4.843234,4.477328,-5.767955,-1.927725,-5.308389,-6.187064,-0.6997747,-2.386105,S  2
-3.34383,-9.913394,-3.528016,-3.536018,-7.681592,-7.300358,-15.67543,1.114442,-5.193014,5.063114,-8.102292,-18.3992,-23.66293,-20.67129,-11.74992,-14.00225,-9.627927,S  2
-6.865542,-6.18269,-2.492064,-3.578109,-4.872313,-13.49386,-4.228809,-1.920929,-4.092813,-9.182023,-11.91373,-15.99832,-11.48181,-13.52639,-14.11088,-6.342739,-6.758058,S  2
-4.915922,-0.9951417,-2.364165,-2.134193,-2.369483,-6.604561,-4.299926,-0.2998834,-1.45017,1.668987,8.233418,-9.375742,-6.198208,-8.919913,-9.990259,-3.92249,-4.541321,S  2
-3.657767,-5.890281,-2.55096,-4.129518,-3.929921,-7.905894,-6.019414,-0.01366964,-4.275804,0.6476777,-6.406291,-9.661614,-6.673915,-10.49905,-8.659798,-4.472069,-4.629353,S  2
-2.082335,-5.672265,-1.270012,-0.7417189,-3.598407,-4.649568,-2.523609,0.7111252,-4.622638,-3.101709,-9.674953,0.3935432,-0.7445532,-2.119399,-5.159711,-2.091616,-2.757639,S  2
-1.176874,-2.879995,-3.027428,0.9744751,-3.74159,-3.676709,-6.581371,1.962875,-1.629778,7.316269,2.000664,-7.193018,-13.4353,-9.89287,-6.46572,-5.661149,-3.162777,S  2
-4.144485,1.113571,-1.767398,-1.65461,-0.3161222,-5.334518,4.526768,-1.731432,-0.4215485,-7.434557,2.533594,-3.429827,7.69684,-0.6684107,-2.983232,3.641893,0.1220152,S  2
3.590703,-1.461253,-0.8771788,2.058722,-0.4826487,3.178177,0.6369823,2.573711,-1.564533,5.093208,1.94134,9.473575,7.55699,4.676953,4.209408,1.752173,0.2171695,S  2
2.161015,-0.8297027,-1.821088,5.996601,-0.9802714,3.186598,0.2955906,2.349197,0.2980484,2.492911,-0.5969813,5.526741,-3.673373,0.454311,4.11201,0.2141374,1.036145,S  2
-1.390363,5.053682,-0.7620484,3.572415,1.577589,-0.2890589,5.898419,0.5104378,3.378366,-5.919713,11.99033,-6.529168,-1.745163,-3.462264,0.07643563,2.79156,1.271765,S  2
4.27651,4.03596,0.5087687,5.755492,3.068253,3.652489,8.122719,2.342337,2.233334,4.23878,7.629282,8.611945,17.18944,10.34649,6.490328,7.554352,2.778009,S  2
9.672867,1.835152,8.320363,13.87675,6.244511,13.98069,4.568424,3.593921,-1.646322,1.517477,-7.757915,12.88879,9.409904,9.865173,14.93857,6.854909,9.859025,S  6
10.85088,-0.225004,7.008073,11.26843,4.946323,10.01053,2.446061,3.470152,-2.809487,3.929079,-4.804455,4.593255,0.5471371,5.180838,11.71605,3.21688,7.531042,S  6
8.553164,1.599553,6.467464,9.543238,6.564645,8.312358,6.344316,3.119712,-1.984043,-1.388549,-5.48736,3.000761,4.901772,3.545554,9.646596,5.538784,7.285596,S  6
7.117056,-1.263002,6.167033,12.29838,6.016912,7.700757,-0.1175006,3.519227,-3.065576,2.051788,-13.90622,5.170911,3.541844,4.686424,9.351663,3.595814,8.122198,S  6
5.877107,-2.411206,5.628111,8.930213,4.531991,4.118354,3.98877,2.368562,-2.286068,0.4068532,-6.114896,6.158796,8.221297,5.433603,6.533233,4.426897,8.929921,S  6
-0.93313,2.301208,2.967704,4.568178,4.744352,0.8506483,5.191794,-1.377648,-0.8331702,-9.63363,0.3701914,1.791181,2.82414,2.902522,4.165967,4.464164,7.112531,S  6
1.710729,-4.679575,1.557005,2.092879,3.069638,0.368369,-4.102341,1.935949,-3.335421,7.899846,-11.54882,0.7122027,4.236515,4.532838,2.078147,0.7999448,4.70681,S  6
0.7537451,-2.107256,-0.1784471,0.3813321,1.202339,1.987247,0.1284076,0.8897259,-0.7987397,-1.525005,-6.571173,2.262349,-1.449791,-3.587668,0.9246719,-0.839073,3.171173,S  6
-6.102083,0.7981445,-2.511049,-3.943304,-0.1892394,-4.821415,1.760527,-1.921453,-0.01005758,-3.278422,2.452644,1.099745,3.846718,3.253175,-2.522225,1.697186,2.323347,S  6
-4.693973,-5.589381,-3.341599,-8.585858,-2.132766,-5.057664,-6.433021,-0.135715,-1.833701,8.22555,-2.044695,-2.369458,3.777708,1.543534,-5.478249,-2.740147,-0.780899,S  6
-2.887329,-0.07730918,-5.266273,-7.649342,-2.907999,-0.423912,-5.985778,0.3971432,0.6112832,1.591691,0.4791109,-0.8925316,-10.96069,-7.836504,-4.32663,-6.595107,-4.217014,S  6
-5.016937,-4.43222,-7.411708,-9.033033,-5.940913,-5.238375,-5.679991,0.2997634,-1.561822,5.199327,-1.308663,-3.63268,-3.339523,-3.637744,-7.318208,-5.373786,-6.492025,S  6
-5.462334,-4.203482,-7.744101,-11.97985,-7.609799,-7.627817,-9.052794,-0.1297723,-0.4246587,8.382694,3.962187,-10.44989,-10.4622,-10.949,-11.62097,-8.445065,-9.233179,S  6
-4.763263,-0.3911783,-5.235567,-6.774874,-4.033791,-5.370957,-6.679687,0.5393705,1.1749,0.9974748,5.932421,0.06304462,-3.446686,-2.406217,-6.91174,-5.728733,-5.964296,S  6
-2.797461,-5.022768,-8.383914,-6.328681,-7.943308,-4.105663,-10.69289,1.752448,-2.106128,5.980256,2.86296,-10.53623,-17.57122,-13.37824,-8.156145,-11.20124,-11.07989,S  6
-2.289347,-4.603086,-8.276758,-6.386589,-8.508842,-7.307023,-10.74932,0.6872733,-0.7811975,3.995077,0.7057294,-12.1301,-17.50307,-15.27387,-10.53148,-9.953494,-11.86685,S  6
-3.428142,-3.98382,-3.522019,0.2829829,-4.126316,-8.842825,-6.853932,0.6519828,-0.2375086,-2.3459,2.201565,-6.857055,-3.805702,-5.964355,-7.021089,-5.242353,-5.89823,S  6
-1.951258,-0.642315,-4.425525,2.282144,-3.650407,-4.876076,-5.247498,1.278037,0.01195481,1.939621,11.19412,-10.10988,-16.84778,-11.1349,-4.201755,-7.241319,-5.634798,S  6
-2.029642,-4.898131,-4.567269,1.306806,-4.441795,-5.538512,-8.947427,0.3748299,-0.9103375,-8.026865,-2.445935,-8.262597,-11.0778,-9.048898,-4.126341,-6.094479,-5.759058,S  6
-0.7941726,-6.347179,-2.581068,4.028927,-4.163608,-8.262599,-9.162028,0.5296233,-1.893185,-0.2854212,-0.9748415,-14.51386,-12.6336,-12.83268,-5.363368,-7.410823,-5.516044,S  6
-4.158918,-1.177456,-1.040851,5.766538,0.6459785,-7.039914,1.053293,-0.8533539,1.100811,-7.59287,6.376939,-6.997883,-4.901204,-3.199066,-1.546407,-0.3623309,0.9827027,S  6
-8.053092,1.784929,1.936973,-4.43471,2.957955,-6.176252,2.221613,-5.335967,2.023002,-5.625301,-0.5149713,-5.728288,-0.4748119,-1.611534,-5.41403,2.155282,-1.242635,S  7
-2.698952,0.00138805,3.648929,0.08987432,2.499562,-1.184584,2.454125,-2.2624,0.2694112,3.701551,-4.829856,2.042741,4.459694,0.6598541,0.05882751,3.921885,2.696012,S  7
-2.623455,-1.138465,5.817801,4.420379,4.593734,0.51836,-1.621615,-4.544161,1.134356,-19.58186,-3.536676,10.36319,6.233202,8.699737,5.24052,4.6645,5.261177,S  7
1.981639,4.973878,6.783355,5.280078,7.356872,2.737896,6.13318,-2.14402,2.093154,-4.864629,2.817916,1.062911,6.284056,3.647632,8.397106,8.196074,7.675787,S  7
9.236589,1.164648,6.708373,6.411345,4.216811,6.920185,3.456086,1.431398,0.4030703,7.686102,-1.312731,3.095482,4.239632,0.3656352,12.33766,5.549968,7.347137,S  7
8.511044,1.024192,7.351401,8.840055,3.688531,6.718897,0.195429,0.391014,-0.1413887,-3.933588,-2.129304,14.79813,2.742118,9.51463,12.47461,3.441678,7.777366,S  7
11.19331,3.008276,8.640516,11.59591,7.085584,9.232377,6.359605,2.414253,1.658106,3.249067,4.049607,8.382977,18.94302,11.53323,13.83866,10.9096,12.87791,S  7
13.73793,0.4762808,6.913719,6.245361,3.974078,9.404314,-0.5589454,3.24814,1.611255,6.635286,-0.5122973,5.821603,-4.386119,-1.904826,13.0574,3.044606,8.247199,S  7
10.7888,5.619021,6.551692,4.928818,4.112497,6.778857,6.536792,2.270815,0.4062253,6.600733,3.76066,7.499674,5.547769,5.049014,8.124953,5.68334,7.152253,S  7
7.426698,-0.1511166,5.755342,4.469476,2.279028,6.114,2.984099,2.02366,1.729154,2.270308,5.000649,8.045095,13.13365,8.305058,5.840971,5.818792,9.314026,S  7
9.370705,-1.270669,3.477255,-0.1581301,0.9049326,5.193763,-1.964385,4.995169,0.7399557,13.8312,-2.054659,4.900208,-6.066127,-1.892126,3.183615,0.1285539,5.321822,S  7
4.640324,4.060804,3.968014,-3.422168,3.287959,3.048982,6.949986,1.015306,1.591517,3.481233,3.169597,5.426774,12.45147,4.789336,0.4899917,6.893752,5.575615,S  7
-3.970075,2.052399,1.508095,-6.251925,-0.4156389,-0.04499726,2.801928,-2.553598,2.607282,-10.6709,8.828101,2.449346,-1.650812,-0.8729548,-3.68416,1.179801,2.812211,S  7
1.738565,-2.759675,0.1330101,-6.542734,-1.921636,-0.5857881,0.4470821,5.24826,-1.420673,18.55524,-1.824245,-2.654652,0.5231655,-1.516586,-5.976906,-0.8093143,1.672425,S  7
-3.677471,1.061536,0.4306167,-8.610559,-0.1017407,-0.421439,4.481787,-1.159658,1.060173,-5.983133,0.1857312,9.419139,8.997805,5.944232,-3.251092,3.606445,2.985128,S  7
-6.611881,2.535052,-0.6564381,-7.212097,-0.7024938,0.07029327,2.735042,-2.406245,1.701394,-11.5025,7.602343,2.031771,2.150633,1.079613,-3.426498,0.8755546,0.3398939,S  7
-2.507537,-3.077722,-0.7958288,-6.026273,-2.66465,-0.7067235,0.2406365,2.309924,-2.330465,4.696,-0.6377453,-4.662717,-1.960493,-3.795018,-5.215264,-1.952008,-0.2353084,S  7
-6.121909,2.075256,-1.545365,-6.870617,-2.367173,-2.789984,5.187539,-1.469131,-1.069866,-5.936203,1.350264,2.914181,2.786569,3.565694,-4.28885,0.5404734,-0.4319381,S  7
-1.553287,-0.6654314,-0.7932289,-1.107003,-2.081658,3.885066,-0.4555405,1.51952,-0.7020784,-4.167972,2.574205,7.846469,9.490788,7.600653,1.602947,-0.4919397,0.4186655,S  7
1.017247,-1.636726,-0.2452333,1.264938,-1.82887,3.38805,-0.9267528,1.300677,-2.232985,-3.161798,-1.124795,-1.872376,-3.847549,-2.162974,0.6905321,-1.354401,0.5436875,S  7
-2.067458,1.207396,-0.8642766,-1.129639,-2.501863,-1.916206,1.387761,-0.06053518,-2.599105,-2.585568,-0.8707284,-3.060138,-2.359554,-0.5975116,-3.204605,-1.794229,-2.660229,S  7
1.413659,-1.615397,2.828281,3.401754,1.980358,1.001885,0.8647347,-0.6049356,1.329419,0.2314028,-2.042469,2.368209,4.648737,2.789829,1.338769,2.966877,5.116906,S  8
3.414021,-2.48409,1.173679,-0.1035837,1.77855,-1.030404,-2.43773,2.830949,-0.5738791,8.96433,-4.453143,-3.697466,-2.029606,-3.497859,-0.3742154,0.2319918,2.00502,S  8
-2.906006,-1.547576,-0.8583518,-4.203084,0.3157682,-0.8256041,-5.144096,-2.794494,1.084705,-7.682457,-2.614166,-0.9894494,-11.54747,-7.556797,0.5830848,-2.795925,0.7322378,S  8
-2.308121,1.85085,0.8375984,-3.916509,1.515198,-0.8892522,4.013977,-3.129328,2.727396,-9.718116,0.9857464,4.800085,4.075047,1.701872,0.8373715,3.948609,1.676725,S  8
2.002825,-0.5578859,0.6115268,-3.420187,1.577026,-0.9020966,2.601854,0.8225447,1.570794,4.433068,-1.737723,-1.712011,3.213921,0.2033091,-0.08701914,4.625128,2.018783,S  8
-3.725942,-0.1669176,-4.528421,-9.530008,-1.967434,-1.665518,-1.158446,-3.049626,0.7497321,0.4763648,3.906687,4.746314,-0.4303828,0.818864,-1.59049,-0.8803318,-4.473626,S  8
-2.02556,1.153803,-2.056879,-9.413012,-0.6818027,-0.4462596,2.956132,-2.63698,1.889074,-3.340039,0.9283648,3.934993,-5.402721,-3.765642,-0.4203215,0.453689,-4.191076,S  8
1.483451,0.7506185,0.2281617,-3.802091,1.933719,1.351933,5.153875,-0.9043951,1.944881,0.1069581,2.2061,1.716103,11.03919,6.085895,0.6725566,6.197899,2.527935,S  8
0.4964567,-0.599399,-3.816023,-7.800763,-2.67767,-1.079522,1.151492,-0.3800662,-0.3722172,9.07503,4.494265,2.793226,-1.810637,0.2980222,-2.822996,-0.9753226,-4.205548,S  8
1.170946,-0.8553998,-1.610407,-4.868923,0.08447477,2.636802,2.922632,-0.8555804,0.4896569,4.10088,1.666395,-2.194594,-1.493138,-3.606723,0.2158627,0.6558505,-2.930133,S  8
1.093896,0.5345128,0.9001696,-1.082714,2.271215,3.328588,2.879998,-1.204125,1.061117,-3.2735,3.148538,4.673987,9.579776,7.294774,2.377603,3.533855,2.954123,S  8
5.83514,-3.837535,-1.601183,-1.688684,-2.61528,1.573609,-1.622771,2.956919,-2.46485,19.55118,0.5202137,-1.893531,-10.3208,-5.898128,-0.6978281,-3.570834,-1.170169,S  8
2.734951,-0.4126148,1.737378,3.342828,3.441388,3.754416,3.517908,-0.05662635,0.09982716,-1.808583,1.03155,-2.828039,6.05981,0.873679,2.065664,2.635857,3.886728,S  8
0.4222807,-0.5749749,2.239675,2.136956,2.195596,1.049038,-1.36475,-0.5405814,0.6721531,-1.177677,2.424345,-2.899673,-2.435091,-1.878505,1.556393,0.8038543,3.282109,S  8
3.322574,-4.229455,-0.5406631,2.280506,-0.7772338,1.974673,-1.966347,2.130893,-2.746097,7.956655,-1.955839,-1.097527,-4.163085,-3.632405,1.447511,-2.324017,1.13155,S  8
1.736419,-2.090796,1.624154,3.477416,1.613508,-0.5764598,-1.619985,0.4231831,-0.7979793,-1.630631,-2.211183,-1.439422,-2.412972,-1.715063,0.3903913,-1.021071,3.227857,S  8
-1.831072,0.6139774,1.834881,1.950626,2.414778,-2.842895,-1.027509,-0.8719686,0.5995862,-3.512136,2.918899,-8.398069,-5.025306,-8.549175,-1.112257,1.543112,2.635848,S  8
-2.70434,-2.498377,-0.7747955,0.5138733,-0.5816834,-3.099493,-2.661359,-0.4006787,-1.098753,-11.04964,-3.418405,-0.2001443,-2.138202,-1.284425,-1.094566,-1.457712,-0.5456187,S  8
-1.046767,-5.136817,-2.730408,-3.03885,-3.595694,-5.125944,-5.039481,0.3290028,-2.097843,2.304878,-4.296213,-7.354259,-5.039464,-7.129915,-4.231986,-3.914747,-4.492445,S  8
-4.254124,0.5393442,-1.75238,-3.533262,-0.3612213,-5.515561,-0.262083,-1.948403,-0.4265462,-9.648126,2.595714,-2.402252,-3.954303,-6.604835,-3.798427,0.01311771,-2.86883,S  8
-2.90856,-1.840294,-2.397445,-3.213196,-3.448037,-6.089562,-4.921659,-0.2639357,-0.9104609,-6.794307,-2.881611,-3.201389,-5.794934,-4.519633,-4.414187,-3.07949,-4.792722,S  8
1.560694,0.6393434,-1.34236,2.224055,0.4973352,1.890721,-0.6356097,-0.1463958,-0.7497056,-1.921304,-3.457235,4.018873,0.6046109,-0.5559465,1.9816,-0.3268817,0.05952808,S  9
3.910198,3.00903,1.915057,8.221804,3.031869,6.586659,3.557251,1.325001,-1.450092,-0.2042861,-0.9220412,14.57273,6.149426,6.238434,7.05585,3.412324,5.298198,S  9
4.092867,3.08129,0.6390997,6.049995,1.669825,4.08815,0.9337037,3.237447,1.109513,9.15234,2.318508,9.955285,3.468363,2.957321,4.068614,1.787813,3.838018,S  9
2.701712,2.248088,1.047901,5.194573,2.47151,0.813818,0.1577515,-0.1740438,0.7293864,1.06407,-3.316247,7.610297,-3.064359,1.423123,2.545311,-0.7442549,1.32675,S  9
5.436871,4.929738,3.999692,9.820285,6.159196,5.768274,6.129906,2.202648,1.508314,6.791222,-1.287465,16.57998,13.501,9.947761,6.6276,7.250223,5.544759,S  9
4.526429,5.48881,1.788635,6.630855,2.725373,2.36771,1.712979,3.912233,1.783349,6.342217,4.465237,7.612767,-0.823577,-0.5336724,0.6632134,1.871776,2.32959,S  9
1.796351,7.645818,4.570475,7.545968,7.431827,1.048962,6.725744,-0.7972177,2.937942,-8.465085,-0.1009189,12.74685,-0.8799543,4.089846,2.713692,4.820804,5.43707,S  9
4.157854,6.195538,3.398899,3.574401,6.565138,-0.2347728,6.235301,2.701849,2.772878,12.09892,0.3577792,5.132463,14.37716,6.608158,0.02721721,7.988914,3.264856,S  9
5.177945,4.505187,1.322125,5.021218,2.557737,1.370991,0.6032243,4.293975,1.13706,6.512502,0.07008146,8.015599,-6.329415,-3.106102,-1.633311,0.2640834,-0.5226109,S  9
-0.4419181,9.681593,4.42316,4.691387,8.02843,1.933357,9.406964,-1.087231,3.396701,-14.62516,4.602167,11.14437,4.911201,3.346142,1.206706,8.556773,6.037298,S  9
0.7866563,7.39327,2.476354,0.7929553,6.006074,-3.906373,7.305882,2.381672,1.443106,6.478849,1.089686,-0.1389487,5.613142,2.066049,-3.37244,6.953568,2.723429,S  9
2.735976,0.643294,-0.3629493,2.41218,2.200472,0.6813125,-0.008455713,2.917325,-0.7631534,2.588273,-3.708347,10.77362,1.569969,1.588908,-1.126721,1.65314,0.2859305,S  9
