segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,labels
-9.170161,-7.016352,-10.20035,-9.484979,-9.896063,-8.287887,-6.136987,-9.15142,-8.031303,-5.984287,-4.683169,-8.220775,-5.933195,-7.400145,-9.954713,-7.613188,-9.825325,boundary
0.9076775,2.174337,0.3334838,0.2830561,-1.193629,0.5138335,2.165166,2.006801,2.297942,1.675904,4.815788,0.8514693,0.8222429,1.304964,-0.2581112,-0.1327548,-0.07232264,boundary
2.22613,2.744211,1.487229,2.864893,1.7927,3.036354,3.90603,2.171795,2.755575,3.243769,4.727857,3.436369,4.70188,4.28992,1.915105,3.289906,3.49281,boundary
-4.08632,-1.9969,-4.715491,-3.700314,-3.206911,-3.721341,0.1863288,-4.171099,-3.195862,-3.316918,-1.092622,-4.415084,1.038051,-2.337915,-4.071759,-1.783459,-2.219484,boundary
5.494082,5.723538,4.768404,4.981592,2.806625,5.049819,7.525499,5.712892,6.6994,7.050356,7.319949,3.901038,7.542695,6.636365,5.121209,4.446352,4.561602,boundary
-1.068118,-2.978417,-2.32306,-1.910051,-4.401937,-3.285552,-3.558219,-1.326154,-1.157276,0.6054479,-2.870569,-5.751291,-4.594921,-3.405153,-2.949392,-4.088582,-2.503499,boundary
5.638516,5.48754,4.741413,6.021051,5.38035,5.164307,6.151627,5.150176,5.802919,3.286204,5.56629,3.896461,7.427574,5.518711,6.073054,5.616178,8.308154,boundary
5.619453,4.355328,4.395952,6.547046,4.203008,5.384698,6.913487,3.797796,3.71505,6.25121,4.50037,2.56035,7.944442,6.645686,6.309701,6.45074,6.498144,boundary
-6.317164,-3.788719,-5.629946,-2.294014,-4.691379,-6.584292,-4.324624,-7.516397,-4.466894,-5.468413,-1.027759,-0.6536549,-5.109073,-3.411466,-2.506117,-5.336739,-3.815918,boundary
-6.710807,-2.090951,-3.190544,-2.438499,-3.347311,-7.901495,-3.979295,-5.128784,-3.635642,-7.814144,-0.2258522,-3.036361,-4.225406,-4.64812,-2.695663,-4.187786,-2.828759,boundary
9.59003,11.89983,12.38566,12.14452,12.87892,7.996208,11.62494,11.28612,12.30805,8.716232,14.88616,10.78271,8.508391,10.9126,11.82046,12.10942,12.08121,boundary
-3.194808,-1.406111,-0.4333141,-1.150427,-1.178566,-5.054208,-2.335287,-1.527318,0.01069582,-4.902883,3.981564,-4.899851,-5.014948,-4.276303,-2.294226,-1.807053,-1.125799,boundary
-7.070736,-4.980109,-4.854955,-6.089036,-6.254606,-8.922572,-6.115284,-5.901711,-5.799158,-7.820902,-2.176208,-8.496541,-9.558333,-9.264978,-6.76835,-6.776674,-6.597661,boundary
1.809873,4.703433,5.755784,3.783264,5.85444,-0.7915463,4.7519,3.613384,4.43975,1.352016,5.8514,1.761606,1.528298,1.310575,2.846835,5.358302,5.134285,boundary
6.253117,6.217413,9.383493,6.355836,7.69575,2.561761,5.467259,9.085592,8.133194,3.91316,9.849071,-1.204097,3.327234,2.904156,4.577457,8.588657,7.612742,boundary
-1.14749,-2.660307,-0.3968312,-2.82709,-2.403951,-3.970867,-3.269578,-0.7118425,-1.63298,-2.894104,0.004757482,-6.938917,-6.058317,-6.229323,-3.350853,-1.226038,-2.251081,boundary
0.6136123,2.207428,3.209055,0.4276027,2.365549,-3.432567,2.07052,2.502203,2.355403,-1.183289,2.027772,-4.140627,-0.340454,-2.861862,-0.7605615,2.724904,2.176659,boundary
7.625813,5.473751,8.884003,6.29649,6.956656,3.469202,4.774972,8.439626,7.465556,5.44139,6.220414,-1.151651,3.770302,2.334854,5.122002,8.812223,7.359572,boundary
0.1611021,-2.508098,-1.939466,0.4319182,-1.371959,2.890748,-1.924259,-2.292612,-0.8702719,-0.6627822,-1.957634,1.815577,-0.5228582,-0.1331909,0.1874987,-5.114419,1.881424,boundary
4.493497,3.308534,2.984623,4.498013,4.533515,6.235064,3.342534,1.711931,5.129014,2.541853,6.215684,2.507557,4.614193,3.179224,4.98159,0.9677441,4.959085,boundary
10.39808,8.865371,9.466185,9.802829,10.12382,12.3937,8.40939,7.849941,10.24264,8.910619,9.139716,10.8194,7.510166,8.862185,10.0959,5.970383,10.84076,boundary
-5.105266,-6.653257,-6.405102,-5.026631,-5.219774,-2.053455,-5.890604,-8.105578,-6.337359,-5.984749,-4.573441,-2.675972,-5.846508,-4.840279,-4.179423,-8.487255,-3.683946,boundary
3.441727,5.507918,4.374777,5.129521,6.649453,5.33618,6.584461,1.770186,5.955344,2.73745,7.625353,2.906981,6.540114,3.658395,5.517487,4.923592,5.889319,boundary
6.234564,7.012257,6.724717,5.995909,8.737906,8.585871,7.221647,4.160365,7.300976,5.653352,9.092466,5.885141,5.594259,5.543906,5.767151,5.569508,7.222361,boundary
-3.057088,-3.612485,-4.067944,-3.901255,-2.02164,0.01329677,-2.394394,-7.232758,-5.115937,-2.408592,-1.344424,-0.01042583,-3.115722,-3.030877,-2.223345,-3.82603,-3.446998,boundary
1.335735,6.396658,4.702316,3.944732,6.99403,4.39563,9.473725,0.6805351,5.236765,1.350611,8.387537,6.740739,8.969491,5.754536,4.540304,7.853362,5.635801,boundary
-2.862453,-0.2028289,-2.633273,-3.238588,0.2955763,0.4619206,1.602563,-5.683701,-1.538602,-1.102312,1.694373,-0.6771328,4.037149,1.040446,-2.928938,0.6232021,-2.221678,boundary
0.2817561,1.117543,-0.03126143,-1.127863,1.912244,2.914853,2.782836,-3.31463,-0.3660295,2.050812,2.445557,2.800452,1.178206,-1.255625,-0.1684775,2.135996,-0.9437837,boundary
-3.167635,1.366883,-0.812354,-1.429725,1.419408,1.641877,5.345882,-5.127248,-1.903185,-2.797355,3.085489,6.212262,8.394959,5.00691,-0.1451828,4.480022,0.6087502,boundary
5.180067,7.343723,4.875037,8.078762,6.655166,7.399358,6.940594,3.358733,5.298512,3.944853,7.729455,11.64465,8.039991,8.800449,8.43514,7.610984,8.162688,boundary
2.56505,7.262831,6.163879,7.875109,8.423736,2.41603,7.610869,4.456299,8.74905,-2.284775,5.161389,5.962913,8.191247,6.247779,8.023109,9.449737,7.73918,boundary
-1.530004,1.790841,1.635917,2.050219,2.378019,-0.8685328,1.940237,0.2966345,1.261251,-1.756568,0.9359643,-0.5511072,-2.772921,-2.324795,2.49699,2.105779,2.004935,boundary
6.354128,8.554585,8.473527,10.40403,9.34913,5.070688,8.583154,6.515113,8.8339,4.222616,7.760786,10.18449,6.524017,6.2847,10.05556,8.800676,9.471029,boundary
-4.496748,-1.530664,-1.257003,-0.2823246,0.1557484,-6.160974,-0.9663807,-3.410602,-0.003012701,-6.222147,-2.558792,-3.396911,-3.434681,-4.355963,-0.5344957,-0.06254041,0.0156164,boundary
0.1532344,1.383483,3.088017,2.385031,2.577361,-1.650176,0.3523101,2.526856,3.01737,-0.852416,1.692072,-2.720005,-4.211889,-3.999266,2.204169,-0.03233135,0.9281712,boundary
-0.6165662,-1.113822,1.653836,2.6903,1.972937,-3.681884,0.7711426,0.5313574,-0.3946117,-2.556661,-2.294168,-1.820738,-0.9382837,-1.860347,1.877934,-0.2365751,0.8997343,boundary
-7.071235,-7.505167,-5.685031,-5.460477,-5.449595,-10.30375,-6.927083,-6.950948,-6.467868,-5.971934,-7.601465,-8.764045,-10.70555,-10.22079,-6.400718,-8.073655,-5.918878,boundary
-0.07064408,-2.736688,1.024531,0.04561546,-0.2103459,-4.161144,-3.670751,0.8399615,0.1570692,-1.266133,-3.402352,-5.608327,-6.001675,-5.288078,-0.8459498,-4.731154,-1.872024,boundary
-7.620857,-10.33276,-7.545773,-6.252025,-7.131556,-10.2545,-9.040669,-7.843173,-10.71231,-7.653696,-11.00844,-9.339616,-8.203715,-8.373408,-7.161154,-10.90071,-8.391291,boundary
-1.322054,-0.3412644,-1.183145,0.2667254,0.6060264,0.5700875,1.106116,-1.302144,-2.935987,-5.384125,-1.025213,-3.019921,0.2611333,-0.5073577,1.32433,0.5096343,2.049376,boundary
9.558989,9.676243,8.92015,8.501989,9.493302,9.379746,10.11925,10.82401,7.526309,5.958465,7.994658,6.771564,9.171779,7.293348,9.195731,8.846659,10.00939,boundary
4.927671,6.166751,5.150989,5.837336,6.433189,6.501292,7.612364,5.913628,3.308518,4.631782,4.355809,1.823618,6.669654,4.993271,5.707304,6.811594,7.090509,boundary
-2.715442,1.789024,-0.9952679,-0.3633881,0.3811857,-1.143551,2.532417,-0.6985791,-2.686004,-4.263021,0.4723921,-2.195324,0.8970215,0.6873108,0.2103754,0.7825323,0.6818354,boundary
7.624058,11.42954,9.222782,8.015001,9.044688,6.44897,11.17833,10.7302,7.753705,3.434953,8.357332,3.402974,10.42864,6.427833,7.61195,9.604371,9.47189,boundary
4.175274,9.306868,6.793453,5.042463,7.527114,5.08827,9.495738,7.058521,5.919547,4.68461,7.989365,0.4526098,8.147044,6.297719,5.145745,8.76405,6.688539,boundary
3.24032,7.060031,6.080639,4.419969,5.080229,2.898089,6.432551,7.441178,5.348762,3.507806,4.916481,-0.09881537,5.106448,3.117229,3.38931,4.962122,4.432136,boundary
2.395996,6.533185,5.075068,3.652182,4.159927,1.835456,5.812342,6.045121,3.124169,0.7468227,4.083866,-1.138691,7.866788,3.70009,3.22726,5.945066,4.901299,boundary
3.455583,7.63819,6.681153,5.030599,6.190893,3.219955,7.063964,6.491073,4.774558,2.196958,6.139472,0.1490218,6.410031,4.602978,4.650723,7.005391,5.87296,boundary
9.868344,13.14742,14.13632,10.60256,11.68532,8.907052,11.87502,14.62219,14.30261,9.081515,12.06531,4.13196,12.65606,7.662252,8.883181,11.90926,10.61147,boundary
-2.146339,-1.288658,0.01087963,-1.912569,-1.941854,-2.383345,-3.107195,0.7571235,-1.362324,-1.928119,-2.487473,-6.191187,0.3227761,-2.771202,-2.378489,-1.000095,-1.254493,boundary
6.093461,2.509478,7.455924,5.3514,4.48073,4.055225,1.768639,6.82249,7.430156,5.918549,2.058767,6.514393,-2.847359,0.06413881,5.723219,1.075802,2.222157,S  7
-0.8258687,2.412144,2.779747,0.4135448,3.210661,-0.7648739,-0.4977349,1.546179,4.134247,-0.3385223,0.7384495,3.311038,-4.364955,-2.676128,2.009942,-1.429414,-0.6478528,S  7
0.6947882,0.6592694,1.49099,0.6779492,1.469978,0.0955793,-0.2137787,2.377574,2.616678,2.493569,-2.134547,2.157763,-4.039774,-1.849213,0.5796375,-2.214923,1.171963,S  7
6.855915,2.790152,7.129373,6.24896,5.755342,4.757589,4.215383,7.610706,5.705907,5.232291,1.261265,4.811775,2.779236,2.672315,5.415745,3.577686,4.984294,S  7
-3.421833,-0.9081763,-0.868772,-3.963588,-1.030439,-4.292905,-2.378612,-0.2022056,0.1546676,-2.735768,-2.064246,-2.973896,-6.76082,-6.696956,-2.913413,-5.505485,-3.531749,S  7
7.663876,11.1363,10.76928,8.404373,11.15686,7.776437,11.36685,11.34994,12.02605,8.23628,7.653965,8.770741,7.589028,7.087821,9.026326,9.695103,9.824221,S  7
0.0220046,2.396095,1.410925,1.946928,3.352474,0.02648309,3.719047,1.902967,1.269145,0.1211472,-0.1799623,1.888465,5.296966,3.087716,1.137517,2.895543,2.834098,S  7
1.199799,1.094067,1.718328,-0.5095479,1.066385,0.06842928,0.3227105,3.323871,1.197273,-0.5236873,-0.7986615,0.2578308,-0.707641,0.05031268,-0.3888418,-1.139635,0.7595935,S  7
7.706164,10.7576,10.53994,7.751707,10.28074,7.255534,11.24331,12.03478,12.26157,8.693797,9.800375,7.483218,10.4421,8.130289,7.931019,10.10737,9.15069,S  7
-4.422709,0.1947814,-2.199202,-2.929061,-0.5666313,-4.270697,0.2139203,-1.599313,-1.295021,-2.914126,-1.78332,-2.006345,0.3717211,-1.205442,-3.395137,-1.387655,-2.167661,S  7
3.833616,5.46464,5.193789,4.406471,5.938761,4.853715,4.886412,5.555697,4.539912,2.361626,3.265541,5.915459,7.598125,8.232084,4.110757,5.270193,5.981605,S  7
4.74784,6.276393,5.772602,5.38512,5.306202,4.702559,6.749216,7.068103,6.322232,5.744689,6.186316,7.663243,8.844213,8.754426,4.946581,5.742062,6.135057,S  7
-1.975136,-1.313499,-0.2259459,-2.168094,-0.9808047,-2.6162,-2.088621,0.3704576,0.1191745,-1.762022,-0.9150339,-1.838253,-3.009472,-3.094067,-3.142638,-3.040996,-1.814145,S  7
-2.510105,-0.2189848,-0.9467513,-0.8241621,0.4081802,0.1182165,0.3960415,-1.086515,-1.376198,0.1264448,-1.789139,0.3747895,3.511901,3.114342,-0.7637957,-0.4830939,-0.02110236,S  7
1.673498,4.455413,2.970168,3.801776,3.650503,2.672827,5.72985,2.3279,2.076381,1.270639,3.022106,7.018103,6.818748,7.870008,2.946681,3.82616,4.41603,S  7
3.786082,2.726024,4.540953,4.205566,3.798028,4.885671,2.293146,4.3221,3.999685,4.221167,4.082122,5.494028,3.180097,4.299471,3.258008,1.969712,5.093602,S  7
-6.441896,-6.316296,-5.98654,-5.38601,-5.337017,-4.015101,-3.428648,-6.215404,-7.33622,-4.036497,-6.959951,-4.767511,-1.100729,-2.457965,-5.227638,-5.679712,-4.874331,S  7
-4.074697,-1.922437,-2.892872,-3.25755,-2.229481,-3.26548,0.2913518,-3.500349,-3.216799,-3.364134,-2.812811,-3.091384,-1.418044,-2.112357,-4.092642,-3.048337,-2.474689,S  7
4.814204,6.216582,5.281258,5.668279,5.967286,7.90952,7.425449,4.159044,4.112529,6.881362,5.919331,7.784658,8.935407,9.472744,5.428022,5.376725,7.212131,S  7
-2.169347,-1.432062,-1.281341,-1.033912,-1.208824,-0.7853022,1.712087,-2.522227,-1.924636,-2.783973,-0.5851448,-1.48512,2.598319,1.091632,-1.356318,-0.5460215,-0.0885687,S  7
-6.170703,-7.887118,-7.161329,-8.12343,-8.027391,-5.508424,-5.163303,-5.928788,-7.262589,-4.808416,-6.978655,-9.424963,-4.959824,-7.294743,-8.356206,-8.735502,-7.23645,S  7
8.508854,6.4149,9.04387,8.538307,6.621783,8.073975,5.700948,8.408453,7.811533,7.348797,7.239955,4.62569,4.55698,5.208531,8.10855,4.835796,7.328313,boundary
-3.850763,-7.402221,-5.995904,-4.675436,-7.192733,-4.353827,-6.746275,-4.197283,-7.664923,-3.688785,-8.07443,-4.437112,-5.974277,-6.163621,-5.893452,-8.719648,-6.657974,boundary
-0.1004439,2.074299,1.134246,1.74879,0.9543033,0.9101931,3.052144,0.00637625,-0.2516165,-0.2528198,0.7992055,2.415697,5.926726,4.208152,1.401594,2.372117,1.352115,boundary
7.272879,10.14671,9.051149,8.584011,9.226851,7.666628,10.74635,7.190714,7.723091,5.146544,8.100172,8.451522,11.18216,10.33899,8.834413,10.7502,8.902175,boundary
-0.5382379,0.1264032,-1.423554,1.395353,-0.6268682,-0.1370146,1.472413,-1.782839,-2.689719,-1.874623,-1.578094,2.063521,3.969068,2.290141,0.1603314,1.919841,-0.2989884,boundary
3.112474,7.052584,5.296218,6.73374,6.74448,4.014204,9.069037,3.151085,4.232979,3.186029,4.677545,8.844711,14.24041,10.4695,7.385819,11.43997,8.319309,boundary
2.339206,6.571679,5.53823,5.203701,6.052793,3.340933,9.086634,3.212957,4.408305,-0.1161036,2.763978,8.213633,10.5139,8.923893,5.58884,10.26483,6.484338,boundary
4.169329,9.047603,6.683287,8.455662,7.726749,4.197576,9.532631,4.598732,5.939126,2.662222,6.790918,8.848886,13.146,9.919902,7.518529,11.95351,8.095887,boundary
3.295937,7.262221,6.234332,8.183384,8.147692,4.621901,10.32885,2.505751,4.481025,1.023433,3.441714,12.11131,15.11992,12.2274,9.389853,14.0157,10.34139,boundary
2.499485,6.740808,7.656116,8.600532,7.970108,3.386798,8.919964,5.093964,6.504038,0.6458201,3.014369,11.55129,11.69851,9.469917,8.531829,12.26723,9.934204,boundary
6.828636,9.610806,8.159842,4.393114,6.715759,4.263711,6.402848,9.104786,8.997713,3.948235,13.28895,3.352439,3.310622,3.38382,2.880674,3.793612,3.294368,boundary
0.6402938,4.24912,1.586591,-0.1699878,1.985686,-0.3521035,3.28481,2.39831,2.468572,-1.453297,3.197189,3.046706,-0.3279085,0.1167015,-1.055867,0.5420243,-0.4867312,boundary
17.87666,19.36251,18.33542,16.70594,17.71815,14.71019,16.8365,19.65364,18.77585,14.60951,17.42064,20.77205,14.82882,15.97265,15.02236,16.28207,16.12079,boundary
