segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,labels
-19.22813,-5.919541,-3.161061,-8.348476,-3.517718,-3.881286,-2.204381,-27.78418,-22.15871,-6.362328,-2.761612,4.975825,12.80075,-8.103122,-19.94851,-0.4499048,boundary
-19.85601,-12.10099,-6.368186,-10.13443,-9.165084,-6.562897,-12.91472,-28.77169,-24.35396,-12.24178,-4.618295,-4.787211,10.42305,-7.662401,-30.58965,-3.030063,boundary
-19.27967,-14.44292,-3.632481,-9.330355,-9.793194,-7.517968,-14.22929,-25.75512,-23.88669,-12.79896,-3.227525,-1.342728,11.69731,-8.510086,-30.94715,-2.908613,boundary
-20.12049,-8.674381,-3.825078,-10.38769,-8.897451,-9.282149,-6.718457,-28.14379,-24.13046,-7.377244,-5.319266,0.9315055,10.12657,-13.27047,-29.07686,-7.02383,boundary
-18.22285,-7.067534,-1.479545,-7.38064,-4.323208,-7.658468,-2.4169,-25.43163,-20.61779,-5.340585,-1.003805,-0.125739,11.62701,-6.113103,-22.48205,-0.6703586,boundary
-18.22001,-10.31259,-1.54094,-8.108954,-4.675672,-7.00316,-5.662424,-24.69931,-22.71016,-8.325567,-4.149279,2.117796,8.439086,-9.216631,-22.54224,-1.285961,boundary
12.49738,9.778563,11.38803,16.62441,16.98558,15.35527,15.51662,7.507845,6.413831,4.825642,19.69633,19.00596,19.97581,20.56853,19.1274,18.18501,boundary
15.48576,5.793662,11.21379,15.59214,11.19894,14.30668,9.783347,8.832593,6.279046,1.932255,13.08924,8.750337,13.20538,20.60304,11.45671,14.02237,boundary
15.61382,8.837926,13.88581,16.65691,14.88892,19.1342,12.52816,11.61845,9.275105,5.424348,18.36543,15.30899,19.97097,22.89874,17.24022,16.98694,boundary
12.72763,3.407868,6.774789,13.39656,9.007653,19.83036,8.737655,4.264363,1.604434,1.125953,13.86307,11.73191,12.34063,20.51205,9.788386,10.86419,boundary
15.03637,8.855437,10.41703,16.8515,12.64965,18.72526,12.22986,7.970459,7.391938,6.888926,10.78514,2.74351,9.826948,23.6209,11.07213,14.14699,boundary
13.56143,7.179855,10.83493,14.48529,10.86827,16.95751,10.86562,10.26956,8.071418,5.113001,10.76637,8.233069,12.25104,21.29703,8.405318,13.46659,boundary
9.559959,3.833459,5.953979,7.954194,5.017509,14.18901,6.40898,4.693222,3.728895,2.869087,8.897517,5.003957,7.524634,16.04537,2.702219,6.421822,boundary
8.701608,9.163636,8.280149,11.38836,10.18713,13.46404,10.61888,6.658805,7.764414,9.066187,10.23336,2.592259,8.285113,17.48556,8.031453,9.6415,boundary
4.380007,10.04256,6.869895,8.003283,8.961142,6.640001,9.421101,7.739406,7.608429,7.971493,5.413045,2.237566,4.744229,13.16764,1.16135,9.168241,boundary
0.08828568,5.145175,4.010263,-0.1445175,2.409465,1.840132,2.853321,4.902986,5.86404,2.706202,1.898976,-2.707546,1.443341,6.730349,-3.275751,0.8854749,boundary
-7.694105,2.985101,-5.325695,-4.864335,-3.081644,-9.271329,4.056383,-8.909587,-2.243315,-2.053041,1.448366,8.577045,5.345279,-7.871397,2.908242,-3.334267,boundary
-9.965744,-1.120652,-7.068735,-6.895693,-8.846511,-12.70015,-3.242196,-10.83546,-3.775635,-4.129013,-4.906255,-2.344099,-1.708344,-11.48691,-6.368969,-7.958959,boundary
-5.497908,-3.731626,-7.455338,-4.588537,-7.769019,-8.87758,-7.232099,-9.033027,-6.559547,-6.846084,-4.003281,-5.528126,-0.7719089,-7.237345,-9.758141,-4.748176,boundary
-5.392423,-1.830033,-6.224712,-4.294428,-2.959082,-6.244937,-4.797917,-7.379218,-3.928707,-5.939255,3.977854,-0.01389212,6.398829,-2.575113,-3.632304,0.1402562,boundary
-10.12933,-4.188522,-2.712746,-6.62943,-5.463459,-11.31939,-8.596078,-7.159136,-2.648995,-5.893642,-4.276025,-6.608036,0.2452093,-9.778028,-8.056092,-1.434882,boundary
-7.770216,-6.811088,-5.065642,-5.438696,-6.08972,-8.929014,-12.34532,-6.897439,-6.178658,-8.287902,-5.965256,-6.655075,-1.577466,-6.506761,-12.31033,-2.756714,boundary
-8.428081,-7.823188,-10.44468,-9.173556,-8.165121,-6.375738,-13.00566,-9.907998,-10.40542,-9.510906,-2.900615,-14.53305,-1.551819,-5.467212,-14.46715,-6.067673,boundary
-5.158054,-4.3694,-2.997844,-5.387615,-2.387505,-5.74371,-10.81349,-4.989799,-4.343998,-5.031359,-4.122936,-10.65674,-0.5087799,-4.402098,-9.37402,3.333279,boundary
-7.238248,-5.800366,-3.674146,-6.661773,-6.169366,-5.514408,-9.287208,-4.352904,-4.354046,-4.329926,-5.257135,-1.776933,-0.7173146,-5.351302,-7.583056,-4.585531,boundary
-11.90656,-9.364054,-12.96963,-12.71077,-12.21833,-7.53135,-13.60239,-11.64169,-13.72616,-8.11801,-10.59877,-15.92544,-8.705863,-10.68954,-18.8157,-13.11732,boundary
-1.903746,-4.015641,-6.887131,-5.812195,-4.655517,-1.411778,-8.734517,-7.202461,-7.599251,-3.04623,-8.522414,-13.60491,-7.032277,-1.656393,-11.05584,-2.636161,boundary
-2.34473,-3.287914,-0.1306167,-1.250654,-1.302587,-0.7572192,3.904698,-5.534043,-5.56172,-4.092552,9.567715,4.346369,7.937409,4.293498,5.617208,1.464649,boundary
-2.54998,-4.255675,-2.881869,-1.955171,-3.081284,-0.2445473,0.03788491,-5.375132,-7.467307,-3.633712,9.858163,6.654362,8.825223,4.246961,3.625407,0.9491916,boundary
0.3852981,0.09696715,-1.364929,-0.5795954,2.059805,2.374864,2.818579,-5.49582,-2.491864,-1.073281,6.911998,1.227707,6.180231,5.359331,4.533464,4.072473,boundary
3.716958,0.385934,2.037193,4.314918,2.402871,4.795457,2.483485,-2.495727,-2.400779,0.8413061,9.224561,3.595529,7.659312,9.030293,2.201056,6.223964,boundary
2.833807,-1.158199,1.658373,3.715874,0.9830738,4.040729,1.519261,-3.500658,-4.085597,0.3728759,8.217976,3.919906,7.259551,6.463255,1.673223,5.848134,boundary
2.078794,0.1588769,-0.07854484,2.839005,0.4972838,3.733646,-0.7291911,-4.940108,-2.441864,-0.7888351,4.783582,-2.360408,2.95256,4.995564,-1.770582,4.563664,boundary
6.747787,-1.675032,1.775421,7.056729,2.026619,8.4465,-1.649803,-0.6266658,-3.38778,-0.597339,8.385154,2.895781,6.12937,10.33417,-1.098656,7.066564,boundary
5.942723,-0.4334945,3.669751,7.75633,3.876772,8.13544,0.5217453,-2.973667,-3.719251,-2.64158,10.30874,3.979619,7.618247,10.41267,1.852907,8.987607,boundary
5.097724,0.2006846,5.021991,8.52634,3.441455,6.589183,-2.110695,-2.665612,-1.595136,-4.783271,7.009303,-0.1084913,3.586717,6.785425,-2.725032,6.548306,boundary
6.062073,-3.808248,3.44024,8.033427,2.620863,7.134904,-2.790613,-0.436365,-5.354153,-7.071863,8.514592,2.366819,5.387941,8.49261,0.4641529,6.700154,boundary
0.03883316,-11.45716,-7.465007,-0.9435215,-9.785929,1.494315,-2.749746,-6.435326,-9.405121,-2.710598,0.5050613,2.031066,1.11322,3.006811,-2.661343,-4.423937,boundary
1.517923,-11.74778,-8.98038,0.153833,-10.27643,2.943812,-4.019291,-8.496733,-12.44659,-4.527749,0.1584003,4.370934,2.11043,2.100278,-0.6848506,-4.776631,boundary
2.441168,-8.03257,-4.673223,2.674542,-8.456505,3.428843,-3.124539,-4.006621,-9.33616,-2.746047,1.869669,-0.98326,0.2043518,2.929316,-5.376355,-5.960872,boundary
-4.185966,-6.570524,-5.353688,-4.382299,-6.418184,-1.919699,-3.940343,-6.497571,-3.658703,-2.282512,-3.662676,-3.205234,-2.756222,-1.68197,-5.374847,-7.200217,boundary
0.5468332,-1.677674,-1.651769,2.579599,-2.58977,3.215429,0.0236094,-5.692585,-5.026967,-1.627179,2.74865,3.204619,3.991405,4.071218,2.133377,0.5660737,boundary
4.843503,1.584905,1.984271,7.249629,-0.0857739,6.010048,2.286967,0.1184701,-1.99887,0.4068851,9.522037,5.74865,6.854986,7.573792,-0.574609,0.7658833,boundary
-2.921073,-3.214972,-3.438813,-2.206193,-4.481617,-1.219649,-5.511607,-4.223031,-2.20181,-1.62438,-5.207551,-5.492881,-3.98328,-2.902367,-5.609145,-7.018742,boundary
-3.192802,-3.881131,-1.478304,-0.2618482,-4.378269,-1.180104,-3.761172,-4.603912,-3.172283,-3.902522,-2.787762,-6.663797,-3.215141,-0.6938205,-4.652954,-4.151039,boundary
2.5866,5.293795,5.106648,6.846447,3.793826,3.921496,4.621693,0.2657386,2.798083,2.099153,10.79331,10.07299,10.3403,8.062795,4.160062,5.842074,boundary
2.347975,3.004968,0.9941952,4.700361,0.517287,1.703824,0.3965421,-0.1920335,0.3293154,3.417677,3.093141,2.40041,3.870878,2.929281,2.056194,1.775769,boundary
-2.724289,-7.848209,-4.507707,-1.93927,-7.245364,-2.33354,-5.953651,-3.348145,-4.380542,-4.358562,-3.491154,-5.954823,-3.658051,-2.704732,-6.403074,-7.460793,boundary
4.733004,5.398064,2.138201,4.91822,5.477059,7.340698,7.407461,-2.048611,1.426046,8.352009,6.917108,5.735831,6.711801,8.640453,7.561042,4.018834,boundary
6.460623,5.719338,3.899957,5.709755,5.526563,6.518827,7.140972,1.053625,3.196563,10.52412,4.3414,3.629314,3.85662,7.754333,6.134432,2.578099,boundary
1.931896,0.3499914,-5.846128,-0.6831111,-3.621429,3.045504,4.014682,-4.362879,-3.581658,6.837283,-5.716421,0.3010505,-4.809776,-0.1121668,-0.8843024,-6.647011,boundary
0.5277851,-0.4436547,-5.472779,-0.1896169,-2.999312,3.406039,1.998304,-4.924357,-2.482653,5.082401,-0.5430282,-0.4800816,-2.561046,3.486521,-0.1464553,-4.346479,boundary
-0.1669447,-5.834046,-5.92009,-1.779605,-4.480472,1.264501,-2.783255,-6.321132,-7.588214,0.9177702,-7.455255,-7.874939,-6.983936,1.376448,-5.628709,-6.857844,boundary
1.72003,-4.496784,-8.833482,-4.819764,-6.798047,3.523431,-0.5503456,-7.411075,-7.982842,3.143983,-6.314096,-4.529554,-5.341922,2.79064,-5.454165,-9.291537,boundary
-0.1123581,-3.540933,-8.657313,-2.482035,-7.256553,1.095834,-3.030879,-5.750727,-4.092438,2.418993,-5.190771,-5.049862,-6.825106,2.882189,-7.444192,-8.686284,boundary
-1.519195,-5.391168,-6.882056,-3.467421,-8.722678,-2.947478,-6.436191,-6.669376,-8.567204,-0.7577184,-15.10077,-15.69555,-14.30945,-1.979713,-11.91036,-10.92867,boundary
2.226141,-2.641967,-4.63162,-3.963721,-7.184841,0.8032792,-4.952473,-6.114116,-7.30314,-0.1437656,-8.440624,-9.921894,-8.776487,4.531455,-9.296608,-10.26107,boundary
3.180262,1.596223,-3.255143,-1.050564,-3.52384,0.9110889,-2.001582,-4.27397,-1.869304,3.595302,-5.658781,-7.555887,-5.884307,5.744301,-8.273757,-6.807413,boundary
6.017938,4.826948,4.014436,7.282355,2.971479,2.995973,3.955058,2.058168,-0.2857365,0.05042478,-0.9633991,0.271444,-0.1045739,3.7189,2.06958,7.504844,boundary
3.598699,2.22493,4.418029,6.067951,1.115585,3.86207,3.240976,3.060476,-0.2888931,0.8235285,3.374824,3.442728,3.264477,4.652277,3.280926,7.522453,boundary
8.13916,5.622776,5.92307,7.800982,3.727494,8.005767,3.476734,4.763071,1.735836,0.7114779,3.304056,6.72985,5.876047,7.843586,4.766658,8.89884,boundary
-1.838868,-7.429508,-11.20929,-5.381612,-9.827048,-0.8780509,-1.008555,-4.693157,-16.16049,-4.083174,3.472485,9.280562,6.345048,-2.165656,1.454892,-2.382419,boundary
-0.8716724,-7.252753,-7.694017,-2.49122,-6.714589,-1.642199,-4.744999,-4.434949,-12.28966,-5.498704,3.203954,-1.553088,3.758032,-2.227358,-1.088964,-0.8426906,boundary
4.98145,-2.755011,-1.730012,6.329233,-1.603142,3.225128,-2.714629,0.002858727,-5.984872,-1.969465,8.78787,5.584345,9.024205,8.185534,5.380682,7.222855,boundary
-0.4095413,-5.346486,-5.388334,-1.258384,-6.38172,-2.138241,-5.797614,-0.8572084,-8.700119,-4.566031,5.63134,1.322197,3.110286,1.33392,-0.6360236,-0.9851748,boundary
-0.2063538,-1.556116,-2.542684,-1.873519,-0.5331929,-4.943758,-4.310995,-1.206211,-5.057126,-3.81728,1.381061,-4.485673,2.17424,-1.971315,-1.158793,3.607106,boundary
6.310375,2.426607,5.163046,9.740739,4.781885,3.505108,-2.735686,2.141331,1.288875,-1.331898,9.910888,-0.2049762,8.002568,11.05378,4.780835,11.30174,boundary
2.832714,1.277951,2.047761,3.694619,-0.7370511,1.02527,-6.879856,2.759672,0.7383898,-1.477531,4.467061,-6.444956,0.7223099,6.209438,-1.950016,2.497026,boundary
1.04015,0.05543264,-0.3097481,-0.8170592,-1.73429,-3.396312,-6.832724,1.729591,-2.542704,-4.982188,-3.621381,-7.699318,-2.751723,-3.050008,-5.045903,0.7731307,boundary
0.5277851,-0.4436547,-5.472779,-0.1896169,-2.999312,3.406039,1.998304,-4.924357,-2.482653,5.082401,-0.5430282,-0.4800816,-2.561046,3.486521,-0.1464553,-4.346479,boundary
-0.1669447,-5.834046,-5.92009,-1.779605,-4.480472,1.264501,-2.783255,-6.321132,-7.588214,0.9177702,-7.455255,-7.874939,-6.983936,1.376448,-5.628709,-6.857844,boundary
1.72003,-4.496784,-8.833482,-4.819764,-6.798047,3.523431,-0.5503456,-7.411075,-7.982842,3.143983,-6.314096,-4.529554,-5.341922,2.79064,-5.454165,-9.291537,boundary
-0.1123581,-3.540933,-8.657313,-2.482035,-7.256553,1.095834,-3.030879,-5.750727,-4.092438,2.418993,-5.190771,-5.049862,-6.825106,2.882189,-7.444192,-8.686284,boundary
-1.519195,-5.391168,-6.882056,-3.467421,-8.722678,-2.947478,-6.436191,-6.669376,-8.567204,-0.7577184,-15.10077,-15.69555,-14.30945,-1.979713,-11.91036,-10.92867,boundary
2.226141,-2.641967,-4.63162,-3.963721,-7.184841,0.8032792,-4.952473,-6.114116,-7.30314,-0.1437656,-8.440624,-9.921894,-8.776487,4.531455,-9.296608,-10.26107,boundary
3.180262,1.596223,-3.255143,-1.050564,-3.52384,0.9110889,-2.001582,-4.27397,-1.869304,3.595302,-5.658781,-7.555887,-5.884307,5.744301,-8.273757,-6.807413,boundary
6.017938,4.826948,4.014436,7.282355,2.971479,2.995973,3.955058,2.058168,-0.2857365,0.05042478,-0.9633991,0.271444,-0.1045739,3.7189,2.06958,7.504844,boundary
3.598699,2.22493,4.418029,6.067951,1.115585,3.86207,3.240976,3.060476,-0.2888931,0.8235285,3.374824,3.442728,3.264477,4.652277,3.280926,7.522453,boundary
8.13916,5.622776,5.92307,7.800982,3.727494,8.005767,3.476734,4.763071,1.735836,0.7114779,3.304056,6.72985,5.876047,7.843586,4.766658,8.89884,boundary
-1.838868,-7.429508,-11.20929,-5.381612,-9.827048,-0.8780509,-1.008555,-4.693157,-16.16049,-4.083174,3.472485,9.280562,6.345048,-2.165656,1.454892,-2.382419,boundary
-0.8716724,-7.252753,-7.694017,-2.49122,-6.714589,-1.642199,-4.744999,-4.434949,-12.28966,-5.498704,3.203954,-1.553088,3.758032,-2.227358,-1.088964,-0.8426906,boundary
4.98145,-2.755011,-1.730012,6.329233,-1.603142,3.225128,-2.714629,0.002858727,-5.984872,-1.969465,8.78787,5.584345,9.024205,8.185534,5.380682,7.222855,boundary
-0.4095413,-5.346486,-5.388334,-1.258384,-6.38172,-2.138241,-5.797614,-0.8572084,-8.700119,-4.566031,5.63134,1.322197,3.110286,1.33392,-0.6360236,-0.9851748,boundary
-0.2063538,-1.556116,-2.542684,-1.873519,-0.5331929,-4.943758,-4.310995,-1.206211,-5.057126,-3.81728,1.381061,-4.485673,2.17424,-1.971315,-1.158793,3.607106,boundary
6.310375,2.426607,5.163046,9.740739,4.781885,3.505108,-2.735686,2.141331,1.288875,-1.331898,9.910888,-0.2049762,8.002568,11.05378,4.780835,11.30174,boundary
2.832714,1.277951,2.047761,3.694619,-0.7370511,1.02527,-6.879856,2.759672,0.7383898,-1.477531,4.467061,-6.444956,0.7223099,6.209438,-1.950016,2.497026,boundary
1.04015,0.05543264,-0.3097481,-0.8170592,-1.73429,-3.396312,-6.832724,1.729591,-2.542704,-4.982188,-3.621381,-7.699318,-2.751723,-3.050008,-5.045903,0.7731307,boundary
6.628424,3.691061,6.206043,6.44817,3.387115,3.089284,-1.569587,2.774205,4.299965,-2.39268,1.166283,-3.751588,1.882087,4.753456,-1.32542,6.198391,boundary
9.523089,6.582287,7.485055,7.593442,4.685857,6.572419,-3.814721,5.298889,6.595356,1.012026,1.619511,-6.81466,0.5606084,7.66609,-2.765717,5.673358,boundary
4.401148,3.496171,4.263302,3.727775,0.07054791,5.204708,-5.105543,4.493768,2.216894,-2.618055,-5.437767,-9.177445,-4.382695,-0.232474,-6.690178,-1.117182,boundary
7.191738,12.66894,11.33499,11.10288,11.07378,5.813046,11.53682,10.12936,7.699035,11.96867,11.11305,9.390862,11.64415,9.595382,14.0446,14.06941,boundary
5.014306,13.94898,10.73257,9.476128,13.51116,5.331172,12.59596,6.08203,6.555161,9.16147,11.15366,18.43283,12.87739,10.22314,18.49808,13.86073,boundary
12.85962,15.02289,15.09404,13.65322,16.04542,11.37807,12.85576,12.73003,11.73735,11.93148,16.9475,14.74677,14.91306,13.54768,16.45667,15.71882,boundary
6.249556,8.112391,9.72483,7.754783,7.85111,7.511913,5.972261,10.59202,9.730716,8.714904,9.626947,9.116766,9.209022,7.837537,8.606659,9.974423,boundary
5.981822,10.04792,10.4153,8.846334,8.275552,7.771311,6.934771,9.449271,9.2393,9.536695,13.26966,12.08912,9.957838,9.145852,11.35238,10.51878,boundary
13.17131,9.945272,12.87095,13.44384,10.0777,14.31921,9.793035,11.37102,10.57642,8.424403,19.62536,16.25164,16.34943,15.46074,14.5162,11.70832,boundary
7.762601,6.524865,9.167239,8.734872,7.815883,11.16664,3.858418,8.893741,10.65467,7.429481,13.06127,11.5344,10.71289,12.87334,6.093749,10.39321,boundary
9.37094,10.7476,13.1414,11.42091,10.54856,11.24572,6.905707,11.46006,13.61666,13.57226,16.55766,9.034974,11.23861,12.87548,8.114569,12.56987,boundary
10.21599,8.667789,13.08723,12.09394,9.002319,13.84462,8.409532,9.469297,11.62897,10.03698,20.37798,16.03739,17.21283,17.50672,10.57174,11.69079,boundary
10.5847,12.90183,12.4185,14.10484,13.75601,14.69144,9.789614,8.305324,14.81535,13.04834,20.68635,15.48779,15.99309,21.42944,10.94286,16.83186,boundary
-8.029114,-15.7002,-8.858587,-6.884086,-10.55454,-4.810225,-12.64455,-5.461153,-8.666104,-3.443262,-8.038226,-7.152709,-7.671549,-8.872199,-9.293032,-8.7348,boundary
-1.945298,-11.12654,-4.508725,-1.30313,-4.601843,-0.5831333,-7.60734,-3.297792,-5.367222,-3.649284,-4.595247,-8.034674,-5.219335,-4.547311,-7.058412,-4.939023,boundary
-1.480449,-7.720275,-4.96488,0.399013,-3.986744,-2.461101,-6.337798,-3.662853,-6.083781,-2.917112,-5.413567,-4.270387,-5.794517,-2.231562,-6.197268,-3.047447,boundary
-3.826712,-5.394711,-3.733606,-2.066832,-2.253907,-4.056983,-0.948909,-1.564287,-3.23472,2.156449,-1.874464,-6.876447,-5.01608,-1.525783,-3.504137,-1.503002,boundary
5.961391,8.239416,6.171659,6.931127,9.947527,2.695893,13.37523,4.560057,5.549007,10.36185,4.208256,4.466477,5.351797,5.433713,10.13929,5.757981,boundary
0.3635509,1.686451,-0.5820193,1.565973,3.648769,-3.792405,4.999253,-2.424368,-2.855585,1.199482,-0.1582981,3.110221,1.590182,-0.08877547,4.40198,2.569866,boundary
2.632465,3.427877,2.883152,4.044378,5.970923,0.8368487,6.413489,2.678168,2.933137,2.858806,7.259833,0.4839581,3.123803,5.764903,1.239701,6.097726,boundary
9.210856,13.40877,9.544201,9.317837,11.37488,5.569807,15.0085,7.017499,9.610189,15.55762,10.38556,11.31275,9.242317,9.894946,11.0187,8.138249,boundary
5.807787,8.945049,6.723464,4.866398,8.262537,2.298563,11.63168,4.057847,4.129432,3.60057,9.548369,10.86584,10.14419,5.921482,11.39338,7.699912,boundary
6.092193,1.360751,5.532793,5.218362,6.673106,4.626617,4.270404,3.466362,1.944768,-1.535599,11.52339,9.617863,9.813141,7.196908,3.318809,7.360492,boundary
6.465667,5.986148,5.907419,5.156672,3.644343,6.205551,3.942369,4.113255,5.805915,7.889872,13.90329,12.50515,9.656401,7.392846,1.803696,3.814655,boundary
10.3485,12.24871,13.50903,14.13725,12.53934,13.01937,14.51405,13.60268,11.5513,11.54077,14.8559,11.88039,10.00523,13.37941,13.45972,11.04306,boundary
16.19886,22.82802,20.04719,19.14476,22.17232,18.24029,21.92281,18.92204,19.62836,18.28039,14.62062,10.67659,12.32838,17.44691,20.99587,19.01492,boundary
18.35543,18.64902,22.45133,22.21562,22.52644,21.76812,23.66516,21.15328,20.38139,15.9377,19.34157,21.89962,19.06451,18.25123,24.76762,21.39899,boundary
13.1809,12.42221,16.039,16.50925,14.7884,17.92494,14.66224,15.6803,14.40649,12.49241,16.49005,14.86893,13.13532,15.11913,15.6993,14.75316,boundary
24.43202,21.76572,25.38293,26.20181,24.12426,28.27744,23.05602,25.15181,22.08617,17.97859,26.2073,20.59722,21.88985,27.75682,23.65154,24.4369,boundary
24.26117,25.84615,27.6437,26.0508,29.97521,29.81303,28.48729,26.36279,27.75147,21.52355,25.90728,23.32882,22.83989,23.11696,29.56429,26.85326,boundary
18.39688,16.9543,19.53022,18.34141,19.4794,22.87645,19.00456,20.27728,20.12159,17.90249,19.2625,17.42138,16.08578,18.55046,18.91226,19.9825,boundary
23.0123,17.84249,22.52242,22.02058,18.22548,26.06657,17.79691,23.28037,20.6581,19.00225,24.15391,18.97005,20.216,25.7727,18.06474,21.26622,boundary
28.47612,25.5068,27.79796,27.62641,27.44021,34.6254,26.34973,28.92227,28.57183,22.77863,32.16768,23.55704,25.09182,30.14433,25.7313,27.63635,boundary
20.76899,16.69351,19.49621,17.04692,17.60226,23.83189,19.1104,23.01374,22.39922,19.76543,21.83206,17.11014,16.93521,20.81273,17.96345,19.90078,boundary
14.34796,14.85688,15.03734,16.36066,22.40805,12.52477,24.47744,10.9892,11.38325,8.084125,8.724278,33.01911,20.07894,8.710096,27.86526,27.75995,boundary
13.40246,10.43843,13.42361,15.55158,16.1756,11.12225,17.62417,11.43658,8.458459,10.72971,10.981,22.74657,17.42906,7.963959,20.692,22.95878,boundary
8.901093,6.121761,10.29256,12.28867,12.41775,7.197629,15.09543,8.154699,7.391483,2.764805,11.81246,24.87877,19.00351,7.020153,20.74732,21.58904,boundary
14.34879,20.86732,17.71556,19.62728,21.97391,14.13603,23.07642,12.91896,16.86228,19.3203,20.6824,29.77297,24.42076,17.69068,27.85007,27.95465,boundary
11.51063,14.97838,13.12652,14.60343,14.24488,10.84472,18.35487,9.777908,10.98435,15.41566,22.14845,26.38345,22.17238,15.23211,23.56414,20.47435,boundary
8.451162,13.57984,13.50349,12.6143,15.67091,8.013634,21.42234,9.969383,12.39025,10.5561,26.25559,29.41777,27.38344,11.7383,30.2838,23.3059,boundary
9.092545,22.2981,16.39751,13.84752,17.52698,8.630532,20.53118,12.06548,18.64311,20.1572,30.55246,30.30686,27.93966,17.73213,29.95752,22.18059,boundary
6.000221,14.60791,10.96162,9.345302,10.43964,7.411083,14.98552,5.773157,12.21627,12.72667,25.18584,24.73628,20.80044,16.64729,23.46838,13.51975,boundary
10.24597,17.03675,15.26636,13.00671,16.9077,10.94641,21.05117,11.21818,15.63115,13.8244,36.92852,31.21526,31.65772,18.60862,31.73188,21.89388,boundary
5.66394,17.57772,14.86659,7.9536,16.64516,6.040112,19.84752,10.03894,16.48407,11.43315,36.11385,32.37353,30.17252,16.49785,33.65561,18.72191,boundary
4.20783,15.21642,11.03536,6.812149,10.51148,5.540111,13.34505,5.68012,12.77444,9.43574,24.01453,20.39583,17.54989,14.54081,23.8238,9.66737,boundary
-10.3417,-14.42823,-15.76793,-12.8217,-14.77337,-10.3125,-8.663324,-8.994162,-15.91945,-10.16115,-8.29878,-7.96622,-6.449594,-13.09129,-4.786595,-13.34142,boundary
-7.036497,-13.56969,-12.43397,-9.124701,-12.61385,-6.796402,-8.066001,-5.3844,-10.27026,-6.163251,-4.388755,-3.290957,-0.9807811,-6.967977,-1.930139,-9.941819,boundary
