segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,labels
-2.42065,-11.44363,-4.255825,-5.902369,-11.41145,-4.855661,-9.724661,0.006264912,-2.398049,3.008699,-10.00351,-8.302135,-5.336413,-5.384238,-5.881149,boundary
-3.542554,-5.029718,-2.719698,-5.995324,-8.914045,-8.511596,-3.120271,-1.082805,-0.3889727,-1.827064,-10.46209,-15.43797,-8.526762,-3.660927,-7.854221,boundary
-5.231074,2.250661,-4.572237,-10.2598,-11.04755,-7.760549,0.8212227,-2.232508,1.372618,-3.78729,-13.67495,-14.84086,-10.74242,-6.164688,-10.83351,boundary
-1.926085,-7.156182,-4.84371,-7.549423,-15.33263,-2.953788,-12.58893,-0.5661185,-1.477605,4.841281,-10.11149,-9.93727,-5.875054,-9.388585,-8.004516,boundary
-1.128188,-0.9922715,-1.568313,-3.454981,-5.597155,-3.416496,6.779416,-0.3869849,-1.732242,0.2190612,-2.431678,-6.935314,-5.006409,0.7442465,-4.140821,boundary
-1.176517,-5.395483,-2.323193,-5.351552,-9.631869,-1.787857,-7.507078,-1.086283,-0.8562185,0.8062556,-7.761616,-9.08532,-4.921888,-5.850302,-9.548533,boundary
-0.6889456,-0.06490187,-4.725298,-7.402626,-13.70866,-1.04165,-8.46718,-0.07005251,0.6339957,4.873975,-9.060824,-9.102921,-6.350831,-10.4503,-10.81998,boundary
0.7090543,-8.530889,-3.570604,-3.704939,-10.37012,1.118249,-2.99915,1.092879,-4.305678,3.931597,-2.204741,-3.787847,-3.187942,-6.714872,-6.871315,boundary
1.838288,-0.6546474,-1.090375,-1.447009,-4.695,1.32181,-2.254996,1.017861,-0.7815509,7.226853,-2.486582,-4.515395,-0.3235076,-4.428658,-5.945168,boundary
-1.966743,3.855069,-0.5086551,0.07308052,-1.756509,-2.879433,8.150854,-0.8283778,-0.5485771,0.02943435,1.909346,-2.228575,-2.898072,2.004973,-3.731193,boundary
-0.4116955,-2.083151,-1.214575,1.626414,-2.261333,2.373981,-0.6756061,0.2599115,-2.197451,0.766748,6.349033,7.276176,2.359202,2.173947,-1.439514,boundary
2.800725,5.849531,-0.9158995,1.639974,0.5288969,5.131983,4.774147,-1.27926,2.158957,2.64688,5.709504,3.660077,2.106599,3.459563,-0.9961051,boundary
0.5412124,0.7129467,-0.9929415,1.880423,-2.333729,0.765591,3.130191,-1.774318,-1.425555,2.774375,0.9602472,-0.06011162,0.2101562,-0.935673,-3.813841,boundary
-1.864295,2.74233,-1.203046,0.9337454,-0.3265011,-0.308253,-0.5542399,-1.225882,-1.798388,2.197442,3.21162,1.706554,0.2257366,0.3266855,-2.241179,boundary
0.01297829,8.03842,-0.0691696,3.246021,1.909595,2.704354,6.647092,-1.905564,2.504067,-1.334095,3.553495,5.382429,2.744678,3.459285,0.8545473,boundary
4.709513,7.662293,0.9856353,6.438075,3.154497,6.756587,11.14336,-0.3095421,0.160066,4.075567,5.330573,7.235097,6.671974,4.418911,1.292218,boundary
1.546891,7.275609,-0.1456783,3.103516,4.616793,2.1178,2.43082,-1.728976,-0.6564786,5.241469,1.709854,0.3741341,1.38835,1.16604,-0.5351798,boundary
0.5954183,9.522252,2.271943,6.242049,6.835152,2.08227,7.041693,-1.230411,2.07213,0.274323,2.875931,4.895777,4.633104,4.658642,5.187856,boundary
4.322553,16.91841,3.173118,8.358768,10.15406,6.510163,17.38375,-0.1622862,1.890763,2.458964,6.402998,8.735945,7.490592,8.69196,6.417697,boundary
0.3688637,10.31199,-3.561384,1.131351,-1.320707,-2.253358,6.511068,-1.214182,1.719503,-2.050932,0.6101109,0.1241309,-0.258495,1.584957,-2.07748,boundary
-1.36257,-1.218036,-3.502174,-1.087119,-3.369871,-2.222549,2.951273,-1.316827,0.1275448,-2.56251,-4.614353,-1.77791,-0.6154586,-3.375675,-3.506062,boundary
-2.367319,3.098598,-2.246931,-1.581595,-3.244583,-1.450503,-2.510688,-2.969463,0.4063724,0.05669158,-2.889396,-1.853593,-2.415076,-3.320342,-3.887967,boundary
-4.414635,7.707744,-1.61548,-1.145178,-1.954488,-5.714169,9.932773,-2.949048,1.330506,-5.771243,-0.2576822,-2.901838,-4.301043,0.2209832,-3.028329,boundary
-3.61913,-2.579825,-4.686407,-3.791759,-3.950782,-6.893151,-4.105237,-2.148718,-0.3953807,-5.514431,-10.08737,-6.558037,-5.582527,-8.00585,-6.968186,boundary
-1.836172,-1.899672,-1.949074,-3.034327,-3.980076,-0.7205627,-5.145037,-2.402676,-0.1764959,2.639237,-5.811461,-4.021251,-3.649225,-7.075285,-6.554066,boundary
-7.138647,1.34543,-0.234026,-3.263693,-1.928309,-7.279688,4.477687,-2.896889,1.299868,-6.522418,-5.7837,-6.874846,-7.079248,-4.069239,-4.752049,boundary
-3.674093,2.216022,-3.803166,-3.416189,-2.325663,-5.837135,-1.787232,-3.865399,0.619511,-4.60205,-5.942018,-5.423223,-5.689662,-5.193888,-5.802442,boundary
1.046077,-5.287424,-2.185013,-1.286464,-1.370652,-1.046605,-5.981943,0.4735508,-0.5375109,2.46586,-6.757218,-3.864671,-2.467946,-7.236137,-6.249156,boundary
-3.466959,-2.597864,-1.123806,-2.606673,-0.7434255,-4.900234,-1.074838,-0.7372034,0.2096277,-2.987626,-9.952802,-7.340982,-4.747995,-6.896591,-5.818975,boundary
-1.28705,5.714042,-0.6610873,-0.3691032,0.8117402,0.1749667,5.126294,-3.341009,3.426753,0.2911725,-0.8164067,-0.7204935,-1.468012,0.3677002,-1.508787,boundary
-0.05832102,-0.2512057,-0.4083352,-1.949293,1.946203,2.026293,-0.9330685,0.09921616,0.4823951,5.443592,0.7537284,0.08713669,-1.328815,-1.111401,-1.572003,boundary
0.3733783,-6.496846,-1.702482,-3.457696,-5.335641,0.201857,-12.0973,1.682712,-0.9848302,3.834676,-9.098736,-10.99729,-4.426214,-11.49756,-8.349285,boundary
-5.785613,-3.312214,-1.679633,-6.834503,-4.881454,-7.695768,-7.994351,0.4239718,0.008259743,-3.1833,-17.75984,-18.53637,-11.03587,-13.01354,-11.01033,boundary
-5.861732,2.147301,-0.4315116,-6.44767,-0.3693488,-4.288502,0.7354546,-0.3461312,1.295772,-2.140246,-10.14831,-10.0248,-8.659342,-6.895039,-6.807016,boundary
0.1847676,-10.10569,-1.558523,-1.901386,-0.1692967,1.239798,-10.68847,1.329889,-0.8617852,2.487373,-6.332668,-8.270209,-2.763197,-6.832328,-4.255302,boundary
-1.686288,2.028663,0.2608474,-1.717895,-1.015017,-1.214335,-6.167025,1.47881,0.71012,0.7698445,-13.64298,-16.12231,-5.545059,-9.095333,-6.42719,boundary
-1.543761,1.604508,1.76146,-1.887935,0.3835844,-0.8468386,2.22999,1.243254,0.4094525,-0.8282284,-12.92952,-12.50312,-4.356389,-6.311929,-3.474625,boundary
-1.795882,-12.19773,-0.5440531,-1.844927,-0.4403141,-2.027651,-11.12927,1.239859,-1.552308,-0.3413539,-9.719701,-11.07794,-4.88802,-6.770379,-3.006773,boundary
0.892558,5.446732,1.459867,1.697721,3.75793,2.249289,-0.4311122,2.187168,-0.1123926,2.633168,-10.1127,-12.5027,-1.028413,-5.03138,-1.788058,boundary
4.320726,-1.537887,3.59322,4.055421,2.176719,4.180943,-0.4537745,2.95164,-0.8914562,4.047195,-9.388538,-11.24663,1.871075,-2.458273,2.015089,boundary
2.483483,-8.614751,2.683536,5.664086,0.4778194,1.881509,-1.336699,0.7417147,-2.42873,0.4237575,5.081939,1.788057,3.144398,3.868895,6.424438,boundary
2.181682,-0.1524359,0.8898196,5.401885,2.302156,2.009173,1.188028,-0.6863872,1.910225,-1.786829,0.8765697,0.2460025,1.951577,1.47393,5.860351,boundary
-1.884404,3.494166,0.9031748,1.13979,-2.40634,-1.980281,0.1869274,-1.056529,3.49682,-4.321445,-3.618117,-5.153426,-2.34458,-1.843723,-0.6621482,boundary
0.3028872,-11.48663,0.1014836,1.894532,-3.919822,0.05472124,-5.186928,2.147917,-1.629986,-0.5783372,0.9479806,1.142322,0.1162671,-1.269415,0.9403651,boundary
3.635707,3.961076,0.8809823,4.401616,2.586839,3.458889,7.957659,1.344322,1.641181,0.4457327,1.584002,2.661763,2.370752,3.245265,4.982749,boundary
0.05207212,11.21492,1.597745,2.2956,1.876136,0.3214466,10.07821,-0.6918074,4.546405,-1.636147,-2.149685,-0.8842236,1.414237,2.340545,2.080795,boundary
-0.9001402,-8.446164,-1.645455,-0.7543192,-4.944753,1.861599,-10.81017,2.200521,0.8109735,-0.07749221,-1.517788,1.436057,-0.5026784,-5.683918,-3.068478,boundary
-0.9118347,-0.3406284,-0.289934,-0.9717196,-1.438129,-1.038941,9.180399,1.601496,1.199641,-1.987426,-3.784689,-3.117503,-2.736626,-0.6098844,-2.337937,boundary
3.065451,5.813818,2.330621,3.988466,4.536355,4.166936,6.060991,0.9268312,1.954924,1.159683,1.712576,4.193141,5.148477,3.452579,4.612481,boundary
2.680828,0.7060356,1.052524,2.383032,1.65499,6.47147,0.02899848,2.350729,1.610779,2.201951,1.360594,4.234147,4.873297,-0.1407268,1.602963,boundary
-3.116196,-4.156255,-0.8456881,-2.618989,-2.368495,-1.231552,3.030691,0.3288552,1.547549,-2.729537,-4.247583,-4.640173,-2.856493,-2.322759,-4.360926,boundary
-5.239313,-1.559565,-1.530304,-5.117299,-1.50438,-5.492513,-2.454396,-3.915654,0.4317134,-7.62609,-4.474068,-6.084024,-8.33764,-2.21524,-4.429386,boundary
-1.746126,-10.66063,1.368259,-0.4108957,-0.8979731,-1.770123,-10.51111,-2.158968,-1.530087,-4.37601,-1.355124,-2.951616,-2.151693,-1.811483,-1.089431,boundary
0.9939372,10.06899,3.542523,2.223337,5.284034,-1.854526,16.09374,-1.919352,1.980961,-3.784296,-1.13989,-2.479455,0.06878084,4.586781,1.433868,boundary
-0.4941823,6.779403,1.118718,0.9372113,2.718872,-1.144475,8.4418,-2.484296,3.141535,-0.8743839,2.360419,1.872198,0.8367457,5.268152,1.672928,boundary
-1.839335,-11.49525,-0.6499109,1.53668,-0.8108988,0.09544863,-9.607854,-3.977333,-0.1764923,-4.134128,0.9026681,0.8398096,1.247762,0.4274697,0.9155634,boundary
0.5568873,2.381706,2.902179,2.806264,0.2913204,-1.414823,3.985927,-3.952634,1.066032,-2.52878,-2.269165,-2.132052,2.711863,-1.375198,0.7737886,boundary
1.360898,2.046273,2.466998,3.221348,3.718729,2.024771,2.79738,-1.264665,1.924386,-0.1143357,2.291046,3.596295,6.655942,2.418787,2.670682,boundary
1.364185,-3.878148,0.2962888,4.103244,1.463695,2.667916,0.9273771,-2.351875,1.007023,-0.1419344,4.614768,5.579428,5.419672,5.55964,3.470654,boundary
1.108538,-0.5298164,1.580164,3.743584,-0.3169254,1.521827,-2.360895,-3.66764,1.094294,-0.6129339,1.672366,2.466465,6.309922,-0.6314446,2.033508,boundary
-0.1850745,-5.571082,1.021803,1.992399,0.5194394,1.688664,-7.142572,-1.378106,-0.5197782,-2.797367,0.02119799,1.98336,5.364266,-2.603952,0.1222004,boundary
5.516719,5.807062,-0.2225329,4.190365,5.520904,6.338993,3.461185,0.8224424,0.4773032,3.244418,2.543809,2.084276,6.007273,2.14003,1.540766,boundary
3.65106,-0.2451926,-0.5611398,3.458215,0.3119482,4.5151,-2.776696,1.780849,0.04789043,1.432331,1.432353,1.106443,4.501465,1.629869,1.498355,boundary
1.027444,-0.1875166,0.1804885,0.0590738,1.186821,1.520547,-4.630251,1.769693,0.2505172,0.6611382,1.122974,0.04316431,1.608368,1.583886,0.4068485,boundary
2.350315,15.59169,1.25554,2.999964,6.918864,3.110224,18.33511,-1.262457,3.405901,1.490934,2.855225,2.531061,4.351543,7.255208,2.981467,boundary
4.441703,1.392671,1.116927,4.804141,3.208982,5.687618,-0.1881393,-0.299876,1.022375,4.55773,4.301975,3.912378,7.3899,4.525617,5.573136,boundary
2.1198,-4.41036,-1.019426,0.8501647,-5.783332,4.250249,-12.04013,2.865685,-1.620375,2.887498,0.3409609,0.5756105,2.115791,-0.7234994,1.095607,boundary
-0.5590728,10.12302,1.149869,0.7462599,0.5124924,1.429753,14.70435,-0.3351195,1.600046,-0.07586038,1.318765,1.312623,1.718384,5.187581,2.095934,boundary
3.363335,6.166852,2.958019,3.129465,6.025104,6.19669,9.130917,-0.821713,1.723728,5.745409,6.572416,6.269795,6.350595,6.988275,6.386398,boundary
4.843374,2.696708,-0.2393587,3.650633,-3.218846,8.893752,-0.9954387,1.823677,-0.2706404,5.150708,1.471553,1.68881,4.457328,0.594937,3.291583,boundary
2.028379,-8.683043,-0.1737467,1.365246,-7.54155,4.949368,-6.21923,2.553544,-4.867873,1.565979,1.533324,2.743961,2.76481,-2.111784,1.372108,boundary
1.411581,6.165211,2.232702,1.237227,2.198721,5.678763,9.028261,1.207826,-0.1936283,3.493717,6.221498,6.761204,2.771418,5.358178,3.715667,boundary
-8.207808,-9.323485,-7.170335,-11.64934,-11.71034,-15.66713,-10.92116,0.2458618,-3.253096,1.433573,-22.45025,-21.09879,-15.73391,-13.55398,-12.75294,boundary
-7.63589,-6.857604,-7.206795,-11.985,-14.32968,-14.76087,-11.9002,-1.086706,-2.550198,1.462135,-21.15241,-19.33865,-15.663,-16.40743,-14.44279,boundary
-6.223192,-16.96116,-9.395561,-11.64771,-20.1831,-10.41891,-22.68783,-0.7502268,-4.736273,6.493741,-23.44931,-18.49609,-12.91699,-20.93437,-16.88207,boundary
-7.623381,-1.980047,-7.249624,-10.89059,-10.58218,-14.02928,-0.6172736,-1.88491,-3.096795,0.2506591,-17.98941,-16.87908,-14.35908,-10.93286,-12.48057,boundary
-5.493671,-11.67366,-6.46513,-9.386131,-11.4258,-8.842467,-15.93028,-1.106478,-5.392824,2.510325,-15.86135,-12.00456,-9.452296,-13.15462,-12.52505,boundary
-3.517794,-2.969113,-5.738888,-8.547069,-10.72159,-5.598894,-8.440836,-0.4780549,-1.458891,6.517436,-14.66612,-10.42727,-9.093002,-14.07473,-13.38939,boundary
-4.535886,-0.01770878,-6.939002,-8.624612,-9.381117,-7.738245,-0.7493362,-2.458261,-1.352602,3.690004,-10.74779,-8.929708,-9.24411,-11.16531,-11.86248,boundary
-2.677195,-9.045552,-5.886385,-6.701159,-9.640493,-4.139625,-12.69997,-1.262849,-4.690604,4.993186,-9.069183,-4.691499,-5.581281,-10.1916,-11.15315,boundary
0.1260473,4.559526,-3.450745,-4.169428,-4.646757,-1.115665,1.432393,-0.740154,-0.8228036,6.714658,-2.929677,-0.5829762,-2.704914,-5.821464,-7.795844,boundary
-1.102243,-1.697852,-4.801815,-5.214988,-7.928308,-1.466412,-8.555029,-1.151579,-0.04495815,6.991868,-5.625274,-3.044044,-4.455441,-10.84349,-10.05473,boundary
7.982077,-2.095787,1.968606,4.572617,0.1692297,5.297131,0.8271476,5.024108,0.4518602,8.465096,-0.5560544,0.7185994,5.923601,-1.945872,0.8303478,boundary
9.109281,-2.464749,4.677719,6.476329,4.723834,8.727877,1.808474,4.035932,-0.368635,8.3217,7.320754,8.404749,9.408203,2.624764,4.100948,boundary
6.070559,2.200076,3.658661,5.702884,6.420012,6.551095,5.429353,3.005399,1.211822,4.717993,7.51968,7.625406,9.037482,4.528555,5.160434,boundary
4.099072,-4.317119,-0.3095815,2.256866,-0.191282,2.905799,0.1864395,3.417305,-1.201337,6.714577,3.199182,3.010076,2.821433,0.07474723,-0.1795704,boundary
5.25626,1.465238,3.407443,4.388044,4.464671,4.44871,2.56043,3.664618,-0.6482491,5.111275,9.402271,8.933839,5.288239,4.237528,3.242796,boundary
4.337665,0.6481187,4.110384,5.401603,6.779643,4.744836,4.530059,2.539363,1.803276,2.512611,12.49101,9.375022,5.067455,9.144002,5.316654,boundary
0.4957153,-3.233881,0.222328,2.201037,4.08026,0.5273389,3.207753,0.2123621,-2.172359,3.434319,8.91547,7.52551,0.6369285,5.084645,2.32683,boundary
-0.408106,1.421396,0.7217204,0.6759052,0.4410369,-3.398798,3.142692,1.697845,-0.8076795,0.2357459,4.595271,3.136686,-0.5081344,3.513211,1.139065,boundary
2.451806,-3.278894,2.360019,3.230324,0.9620959,0.6728199,-3.187096,2.543636,-0.05423577,1.525221,7.113428,3.211135,-0.7236069,5.271663,1.061485,boundary
1.600247,-2.772974,2.548113,3.423764,5.225436,2.063415,5.67487,-0.1592501,-1.79523,1.138661,9.936848,8.210656,1.317882,7.814302,5.05282,boundary
-1.678918,-0.9891539,0.4622716,1.108751,-1.083156,-4.955024,0.4448906,-0.229954,-0.9049597,-1.499322,-0.629163,-1.652835,-1.436028,1.522029,1.087314,boundary
3.564253,-3.079439,0.2847491,1.237228,1.126458,4.362842,-4.042567,2.241225,0.05372149,4.006392,3.379013,3.775982,2.846551,-0.5717816,-0.02445352,boundary
0.09267197,0.9087132,-0.604879,-2.564602,2.444297,0.01566243,2.064404,1.192222,2.45943,2.399729,-4.10988,-3.874776,-1.753312,-2.079831,-3.710602,boundary
-1.051095,1.680835,-2.881426,-2.347781,-1.536244,0.7764583,-3.241147,-0.3451773,3.0021,0.4621671,-2.410403,-2.994605,-2.557734,-3.959293,-4.062309,boundary
-1.350251,1.062756,-1.20732,-3.89613,-0.08172035,-0.9002626,-1.573315,0.3784477,1.521693,0.3012845,-2.713732,-3.357036,-2.999747,-3.433907,-4.382931,boundary
1.486157,-0.5114035,0.4877707,-0.2960802,-1.630616,1.580882,-4.076376,2.65287,1.587661,3.060119,-2.016275,-0.9721309,0.5968656,-3.115197,-1.510544,boundary
1.682504,1.044758,-1.085034,0.5929773,-1.209491,2.22196,1.481401,1.683016,2.73715,2.285888,-3.108904,-1.864193,0.5716607,-2.453592,-2.446076,boundary
-2.477382,-1.799315,-2.304965,-4.298676,-1.031178,-4.491938,0.2942216,-0.08849629,1.096452,-0.8122522,-6.432063,-5.988335,-5.718699,-3.01074,-4.15326,boundary
-0.9877176,-0.9456669,-0.3388931,-1.688687,-3.617502,-3.96948,-6.323464,2.458644,0.2672336,-0.405317,-3.740326,-3.356369,-2.569664,-3.195091,-2.185512,boundary
0.3192974,-0.2824847,0.3089887,0.9395048,-0.6089087,-3.558053,-0.811521,3.294662,1.431781,-0.64731,-6.052327,-4.449019,-1.011351,-2.846422,-2.492607,boundary
-0.6376247,-7.228818,-1.661254,-1.456716,-0.8000392,-6.958734,-0.8635664,1.639184,-1.274618,-2.387191,-6.456856,-5.296862,-4.287594,-0.7070883,-2.071137,boundary
4.371284,-3.311724,3.494378,6.682537,-0.5342173,2.60948,0.2059462,0.9662713,-3.000022,1.236717,7.446172,10.60256,7.689121,8.851046,12.20595,boundary
3.56882,11.37636,4.262712,5.721217,0.4414642,0.8572607,10.57121,1.002695,0.2743299,0.2166188,5.877666,6.879873,5.912399,8.022935,10.15589,boundary
7.021793,-5.197343,3.02029,6.85829,0.2811188,5.811138,1.773956,2.788497,-1.783727,5.525517,12.19485,11.98716,10.49179,11.46894,11.62322,boundary
5.05635,1.967919,3.341836,5.126075,2.866142,5.301205,4.087788,0.9551569,-2.125045,2.299264,9.841222,12.75868,9.282126,9.107567,12.50854,boundary
5.343012,0.007656515,3.956231,7.680933,5.10009,4.611089,2.020546,0.2328396,-1.574146,2.064801,9.245916,9.387423,9.386283,6.56765,11.44104,boundary
6.857997,5.538613,4.201079,7.61018,8.293782,7.010735,5.07717,2.630931,1.609976,4.663579,11.32111,10.72807,10.8613,11.28461,12.17056,boundary
5.442166,6.575767,3.516124,5.112713,8.965737,7.28698,10.33422,1.571929,-0.9400119,3.123286,8.338025,8.920133,8.735658,8.149679,10.81538,boundary
4.761658,-7.439555,2.453528,5.32311,7.479784,5.049452,-1.656111,-0.423709,-1.511578,1.533286,8.998739,8.567032,8.054004,5.791703,9.873853,boundary
6.143404,7.528638,5.664516,7.810525,13.61361,8.227444,1.379034,1.989717,2.464183,3.969503,9.499711,9.943883,10.07283,7.498383,11.86972,boundary
4.712315,8.37119,4.277907,6.772754,15.32548,7.864937,11.50915,0.9229061,1.360636,1.65443,7.168208,6.963017,8.066722,7.271802,10.14593,boundary
1.567434,2.21682,2.140028,1.400975,9.820198,2.665295,9.3874,-0.9767786,1.861022,-0.5939804,5.233144,4.666714,2.953841,7.070066,6.812181,boundary
2.959524,-2.251377,-0.05586524,0.8244797,1.181939,1.078265,-2.783699,-1.793258,-1.179629,3.049644,0.7203183,1.291035,2.280915,-1.951549,-1.946904,S 10
2.999396,1.939662,-0.5392665,1.5077,2.578102,6.252016,2.52656,-0.09582895,2.135577,3.267979,-1.834491,2.464067,3.515635,0.7437515,-1.443542,S 10
3.446621,0.4189087,0.5329911,1.470177,-0.9336368,7.140886,3.002779,1.566565,0.9597525,3.088016,4.181829,6.600472,4.620456,2.616506,1.744498,S 10
4.096173,1.926861,1.482252,2.52599,-1.84355,5.728516,0.9456592,0.679475,-0.8329386,5.482395,4.828632,7.164164,5.036082,1.119929,2.070563,S 10
2.839903,2.401846,0.8303528,1.543453,-0.2472813,7.007052,-4.338757,-0.9794288,0.7170016,3.17916,0.6766043,2.742882,2.657677,-0.9544673,-1.059709,S 10
3.115003,-1.434984,0.1730001,1.022948,0.183334,8.509109,5.866367,0.712827,-0.1763432,2.769166,5.722963,8.125575,6.469842,3.665969,1.886778,S 10
1.099612,2.170249,0.1928991,0.3231564,-1.920536,7.195354,0.8739583,1.49196,0.8470184,4.156281,6.755009,8.597557,4.803438,3.55723,3.398506,S 10
0.8920054,2.499729,0.5273783,-0.1621087,-0.01617165,5.344035,1.3516,0.2676498,-1.192503,2.559802,4.336735,5.162565,1.185106,1.737996,0.8743886,S 10
2.226413,-2.512504,1.016563,0.7023631,0.4646878,6.071912,-0.02791253,0.401692,-1.49654,4.461643,4.951516,5.095853,3.479268,2.39511,0.8604666,S 10
-1.153263,-1.560609,-2.247969,-2.052138,-2.569107,2.849677,-1.528388,0.1216021,0.01342815,2.099203,4.437986,4.393746,1.150156,0.5631174,0.2883711,S 10
-1.810189,0.5518885,-1.300866,-2.963246,0.02438169,2.783758,6.079168,1.276963,-0.7441208,0.6643158,3.589021,4.232481,-1.179035,1.516855,-0.567526,S 10
0.1371795,-2.798682,0.329362,-2.009592,-2.575864,0.4489409,-2.938034,1.600236,-2.109927,3.565063,0.9217933,-0.4486956,-2.613485,-1.29938,-2.690121,S 10
1.539837,-5.392779,-2.413061,-1.101957,-6.320588,1.149436,-7.672865,0.6983808,-2.866801,4.634247,1.093364,0.126422,-1.307379,-5.095791,-4.173863,S 10
-0.2765789,-1.328864,-1.788087,-2.726372,-3.079528,2.268645,4.508912,1.328706,-0.8294135,1.497285,0.008271345,-0.2683048,-2.634622,-3.021667,-4.27526,S 10
-0.9463891,-3.655296,-1.794586,-4.182081,-7.999242,-3.139454,-2.19082,1.706899,-1.442293,-0.8892462,-4.014541,-4.092366,-5.451726,-5.923473,-7.280613,S 10
4.835106,-1.970243,-1.081669,-0.2049409,-7.732536,4.360989,-8.060967,2.686543,-2.909804,6.118411,-1.692841,-1.819731,-0.5011781,-6.323524,-6.614791,S 10
2.923692,-5.577742,-1.590201,-0.9938853,-8.205188,2.734044,-2.577534,1.070248,-2.860465,2.689292,-2.827809,-4.077117,-2.612855,-6.494678,-6.876402,S 10
1.986079,-1.841522,-0.6185981,-0.9231381,-9.398997,0.4394889,-0.8511323,0.939224,-0.7604493,-1.54878,-4.70422,-3.550003,-1.890921,-5.128529,-6.265339,S 10
5.125729,4.611745,-0.3513494,-0.1314386,-3.84331,6.832358,1.863839,2.206588,-0.8838399,2.210301,-3.130711,-2.145801,2.267309,-0.6604013,-3.704743,S 10
1.089986,-6.117587,-2.268626,-2.600568,-9.052364,1.500436,-9.281191,-0.6772014,-1.979832,-0.7939149,-4.965758,-5.575859,-2.305525,-5.849795,-7.465945,S 10
1.807748,-1.712415,0.9906535,0.04435406,-6.386172,1.26074,-1.130914,0.05128856,-1.154908,-1.800951,-4.916894,-4.886067,-1.357342,-0.9646485,-2.328005,S 10
6.34028,-1.940683,1.450384,3.557912,4.179069,10.77241,3.813367,2.496174,-2.422208,5.251471,16.02691,15.28298,10.79759,7.520741,5.182304,boundary
3.187149,-6.871054,0.3837735,1.358513,-0.0694593,6.913133,-2.271664,-0.7699916,-2.577332,6.436231,11.35908,11.15722,8.150656,5.657588,2.750424,boundary
7.500269,4.979755,0.01815015,5.569886,1.863003,8.854212,9.038955,1.623516,-1.404716,8.015207,9.90367,11.26316,11.94394,7.345827,4.482789,boundary
8.927998,-4.105145,0.1276672,4.312611,-0.8683604,10.65299,-0.3157424,3.629241,-4.547355,13.32226,5.610795,6.663982,10.61909,1.288321,1.687705,boundary
4.162151,-13.31608,-1.084473,2.962698,-1.635951,6.021565,-12.11545,2.545986,-4.717274,11.60787,0.5170341,1.166374,6.42056,0.1149979,0.1426341,boundary
4.85159,-5.032493,-1.594484,3.512927,-2.508757,3.860182,-5.563972,2.700534,-3.605869,12.68956,-2.369552,-0.5792376,6.284402,-0.4637548,1.117227,boundary
4.132563,-0.4153426,-0.7093853,2.217932,-2.110012,2.336602,-0.2994953,2.00049,-2.077688,11.9983,-7.460714,-4.754179,4.032228,-2.09745,-1.084421,boundary
