segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,labels
8.469071,1.097379,0.04525699,2.912548,-2.481463,14.01926,0.8288153,1.436529,-1.707291,3.445483,-1.159629,-0.6984254,8.054809,1.532508,S  7
0.381727,-1.586611,-1.54838,-2.424929,-3.886886,2.888801,-0.1876719,2.789236,0.2136776,3.124279,-0.538364,-1.713884,2.706269,-0.1270997,S  7
0.5618386,-0.750457,1.92053,-1.406876,-0.2750526,8.054816,-0.4469178,7.21851,1.923943,3.765818,1.495258,2.059425,1.950561,1.201573,S  7
0.6315292,-0.3017779,2.033943,-1.174023,-1.966552,6.275951,-0.3442037,-4.151577,-0.517949,1.375834,-0.1437798,1.67006,1.996602,1.120652,S  7
-6.537769,-1.78827,1.304979,-4.755626,0.1942601,-6.461491,-2.565229,-3.657687,0.0331014,0.1412267,-1.053624,2.475972,-2.238128,0.8677356,S  7
-2.712554,-1.723449,1.260977,-3.584143,2.515326,0.5574533,-1.415704,-0.4193843,-0.3929663,-2.484668,-1.004531,4.002405,-3.653147,1.802647,S  7
-4.578037,-1.966615,1.253667,-2.909125,-3.358336,-4.757081,-0.3766055,-6.201082,0.5533479,-1.465752,-0.1574408,3.221816,-4.038858,2.236233,S  7
-2.805712,-1.259686,1.165481,-1.224126,-1.137178,-4.817282,-0.8391672,-3.485491,-4.107525,-5.522464,-4.913043,2.457964,-3.722874,1.320215,S  7
-8.491952,-0.2745693,1.060946,-2.135917,4.47085,-12.15082,-2.369656,-8.889459,-4.501099,-7.584993,-4.811454,4.792012,-5.751432,1.596547,S  7
2.049027,-0.9215522,-0.8308981,1.718814,-2.588121,0.08670975,2.103674,-1.187023,0.2157973,-2.037199,-0.4116071,3.871438,1.355083,4.111097,S  7
6.27474,-0.6470008,-2.985933,5.469151,-7.014646,7.72703,2.714494,1.406894,-3.82847,-2.827027,-3.014611,-0.4741752,4.203425,2.527136,S  7
-7.804426,-0.2159657,0.4262705,-0.1126166,4.957481,-12.22438,-2.516365,-5.998867,-5.480395,-4.61222,-5.255204,3.116427,-2.523559,0.5524712,S  7
7.017253,1.151181,-2.101062,5.870296,-3.11516,7.719649,3.76678,4.872498,-0.2163607,-0.2732301,0.7415716,1.941676,8.060234,2.794391,S  7
7.697526,0.1615091,-2.805465,6.990805,-2.378197,13.79361,2.489204,2.706233,-0.76989,2.846334,0.6053336,0.7895086,9.870872,2.42874,S  7
-0.7519044,-1.388169,-1.16407,0.7507288,-0.8811688,-0.5210423,-0.6010365,3.313286,-2.093117,1.145649,-1.173688,-0.4870452,1.895944,0.003348228,S  7
-0.6317267,-1.280856,-2.03551,0.5973694,4.555038,0.6703866,0.08437605,-2.63844,-4.287451,0.3040741,-5.268726,2.314586,1.587118,-0.09565139,S  8
-0.401743,-0.8643613,-5.799531,0.1647588,-16.64345,-2.948882,0.9122599,2.516272,-7.826317,-3.34515,-8.516167,-7.445202,-2.787235,-1.96158,S  8
-3.67057,-1.527782,-3.484691,-2.748093,-1.289523,-10.64864,-0.7717478,-4.490385,-13.91928,-11.79734,-14.89491,-5.565364,-9.350967,-5.940547,S  8
-8.437659,-1.40216,-0.2215254,-5.616232,-5.197434,-20.30522,-1.892197,-8.825843,-18.20231,-16.83483,-19.42422,-7.320771,-18.88233,-7.631604,S  8
-10.52503,-1.243358,-0.3426277,-9.028102,-9.803842,-22.55392,-2.649195,-8.280358,-19.70781,-19.26208,-21.79204,-9.623529,-21.5421,-7.919158,S  8
-6.689532,0.4808457,1.596961,-4.078669,-4.366275,-19.46098,-2.357977,-6.10049,-16.91487,-18.00303,-19.32459,-7.307136,-17.88307,-7.198711,S  8
-5.241885,-0.04987755,1.98107,-4.052193,-5.901728,-14.82086,-1.406639,-2.894034,-9.125972,-12.96269,-12.40543,-6.308561,-15.91956,-6.625823,S  8
-4.842854,0.2203537,5.119381,-5.028564,4.823792,-9.950975,-1.959524,-6.072116,-0.4707339,-4.578656,-3.329558,1.745203,-10.38369,-2.65559,S  8
0.1067508,2.448519,4.183006,0.05833532,2.956683,-1.669552,-0.8629509,2.580093,5.04474,1.420064,1.349428,3.115043,-1.693869,1.502961,S  8
3.909063,0.9529476,1.570837,2.1229,2.851181,6.882134,0.5653636,5.465564,9.739841,3.701832,5.112438,3.512031,4.793681,1.129326,S  8
6.997864,0.8955877,3.497444,5.044288,8.084558,14.51256,1.066538,4.585737,20.8209,17.15223,17.65517,10.00328,12.58533,4.888699,S  8
7.593636,1.924475,1.070014,5.537925,7.084573,17.6785,1.62898,8.007673,20.13283,17.56379,17.22279,9.57789,16.36741,7.176962,S  8
7.326677,0.6558054,-1.169901,5.40689,5.740251,15.24126,1.723754,5.951066,15.82001,11.92366,12.26449,8.380742,15.05357,6.042983,S  8
7.755053,-0.08630789,-0.9337867,6.413418,2.2232,15.0149,1.881989,6.43228,12.07251,12.9857,11.09009,5.989645,15.39767,4.439292,S  8
5.146483,-1.190531,-5.757329,4.817108,-7.322834,11.35867,1.930412,3.444696,6.731822,7.308821,5.612923,-0.5539961,10.47371,1.249091,S  8
0.1326194,-0.6614321,-2.354751,2.281361,3.778473,-0.677265,0.1910625,-2.469466,-3.35701,-3.334375,-4.511589,1.628852,1.118258,0.6641831,S  8
-0.8724746,-0.7349589,-2.952386,0.4778184,-13.04742,-7.127886,0.7104815,0.397673,-14.13871,-10.41829,-12.33377,-6.76041,-3.603474,-2.808903,S  8
-4.247692,-3.049463,-6.65134,-2.515685,-19.52487,-11.42562,-0.1571854,-4.665807,-17.38321,-15.02105,-16.57233,-12.44955,-11.52094,-7.101281,S  8
-8.828011,-1.773973,-0.9410245,-3.408013,-0.2781586,-19.78588,-2.214014,-9.260869,-26.16087,-24.56843,-25.72429,-8.414062,-18.22649,-8.274671,S  8
-6.563798,-0.9706596,-2.737151,-3.407683,-24.35937,-20.77679,-0.4154181,-1.394599,-26.03324,-24.89935,-24.83628,-15.28743,-18.81322,-8.775218,S  8
-6.348766,-1.241757,-0.3986165,-5.575825,-11.35735,-17.81063,-0.9895498,-3.894316,-21.10157,-19.08941,-19.62981,-9.180218,-19.04177,-6.505486,S  8
-3.748247,1.541398,7.303128,-0.5305856,7.441916,-9.12904,-1.964919,-6.032611,-1.321458,-4.941743,-4.126012,3.404118,-7.703783,1.273849,S  9
1.803857,1.426107,0.4321206,-0.1550934,-9.275911,-1.976765,0.4603404,1.786553,-0.2591252,-1.117023,-0.662653,-2.727282,-2.471632,1.183457,S  9
2.700742,1.878408,2.580154,2.116427,10.13126,5.087455,0.1847149,2.346631,3.504084,4.235634,4.664979,2.843492,4.457642,3.072735,S  9
5.470181,2.401241,4.954787,4.299011,7.796066,10.83668,0.6669401,4.450984,10.77192,10.23675,10.17649,5.206472,9.229149,5.537893,S  9
6.455339,2.223349,0.02964582,4.049385,-3.056804,13.60251,1.182091,4.752869,13.34446,13.88724,14.04099,1.227704,14.11519,5.870652,S  9
6.695278,1.972223,0.06738507,4.519095,7.847658,14.83532,1.21262,4.001136,13.37414,14.6484,14.68097,3.633713,14.09773,5.960291,S  9
8.708225,2.793649,2.486726,6.795119,4.272611,19.56364,2.006148,8.616116,14.92127,16.69798,15.87555,5.069079,18.41361,7.89598,S  9
5.074261,1.634813,1.121318,3.977292,-0.1695471,12.53478,0.64099,3.305789,12.6956,16.58615,15.28111,2.303167,14.5273,5.781813,S  9
3.803004,1.92955,1.164297,4.461028,4.35616,9.062728,1.45732,1.308475,12.48876,11.93523,13.54865,3.938989,10.28167,6.903229,S  9
1.84452,1.570503,2.392473,4.05504,1.037193,3.722296,0.1988994,0.3776654,5.204693,4.737725,5.522936,2.391547,6.6697,5.329206,S  9
-0.5116507,0.8619826,3.707522,1.388062,3.65159,-3.382447,-0.1269521,-1.837478,0.8749305,2.460019,1.337192,2.941488,-0.6775099,3.631633,S  9
-2.14648,1.003201,2.657256,1.259486,-5.932124,-6.665172,0.1617023,-0.7379072,-0.1483486,-1.776336,1.395868,0.7475942,-3.461347,2.462398,S  9
-4.824353,0.1544459,4.316518,0.3570351,1.577693,-13.1359,-1.680148,-7.052294,-5.197777,-9.132763,-6.560554,2.14744,-9.568094,2.207707,S  9
-3.119352,0.3574123,4.63639,0.9478105,8.313712,-12.61718,-0.4066887,-4.226764,-5.913433,-10.80653,-9.442727,4.27503,-10.2903,2.648669,S  9
-3.453007,-0.4849542,2.39801,-0.7338793,-9.286672,-11.96645,-0.9348615,-0.7295589,-5.160772,-8.046457,-5.088304,0.562583,-9.048059,-0.1274073,S  9
-2.289032,-0.3565017,4.331501,-0.1729796,2.647049,-8.509598,-1.129888,-2.288449,-3.611165,-7.977164,-5.755229,4.967983,-9.032805,1.43148,S  9
0.468877,-0.1443347,1.921766,2.427462,6.539395,-2.401693,-0.6050923,0.02657843,1.02305,-5.228238,-2.653656,5.56952,-2.379058,3.516322,S  9
1.824324,-0.8952883,0.8245475,1.731734,-1.559413,1.608686,-0.07254861,2.259823,3.721062,0.3882049,1.684423,4.32907,1.413964,2.410635,S  9
4.094389,-1.149687,0.5256608,1.471835,2.034704,8.235937,0.5311677,4.478858,5.79901,4.010576,4.606282,6.305318,4.969106,1.871712,S  9
6.225485,-0.1980196,-0.7095948,2.963744,1.007484,14.01936,-0.2393121,6.704432,12.26621,11.04241,11.36599,6.134903,11.90434,5.285226,S  9
5.869124,-0.316378,-2.031081,4.050987,-0.531026,14.73767,0.6174336,5.374188,9.678264,9.73726,9.740327,3.887192,12.00491,3.072585,S  9
-3.751039,-2.367839,-4.769798,-1.839304,-8.726003,-11.25114,-0.7314296,1.057363,-8.060719,-10.7695,-8.513964,-7.619128,-9.424154,-4.696947,S 10
-1.88623,-3.153358,-4.948714,-2.033795,-1.521759,-7.955495,0.4093414,0.9862466,-8.399655,-8.245166,-9.323036,-5.828056,-6.147563,-4.284287,S 10
-3.05039,-2.19278,-3.168522,-1.002995,-2.929388,-5.374025,0.411244,0.925477,-2.443774,-3.124511,-3.266927,-4.070997,-4.087858,-3.079748,S 10
-0.8504625,-1.903844,-2.275424,-0.4137696,-0.9741763,-1.737708,-0.2967591,1.995189,0.7197646,1.071036,1.138083,-0.9124265,-0.1257093,-0.07008789,S 10
3.623083,-1.382727,-2.033859,0.972656,4.316846,5.4313,0.6092425,7.474699,5.41252,5.074134,5.468226,0.9632068,5.765655,1.469234,S 10
2.317477,-1.001622,-0.7816995,1.180733,3.269844,7.026918,1.505546,4.358603,7.418169,8.00376,7.752606,1.887119,6.490909,2.35044,S 10
4.136847,-0.9964608,-0.7447636,1.529759,4.474742,9.228626,1.729774,5.471463,6.083065,7.895454,6.978239,2.811945,8.792762,2.729669,S 10
3.716977,0.2238065,-0.5397291,0.6331758,5.157825,9.373288,0.5481607,7.363941,5.403579,7.312468,6.584353,1.939273,8.457078,1.511353,S 10
6.999336,-0.1456538,-2.727617,0.8003697,0.07721184,12.33249,2.858788,9.650954,8.959694,10.31089,9.809078,-0.3524477,9.731955,2.470699,S 10
6.583082,0.4037066,-0.5220933,0.9049986,5.723851,10.27523,3.264606,9.262479,4.067434,5.208545,4.699188,1.36274,7.974973,1.65879,S 10
3.423298,-0.4136958,-3.88125,-1.450361,-0.9312302,4.716347,1.725906,6.475869,-4.957689,-2.070986,-3.090408,-4.726361,1.905386,-2.773887,S 10
4.764528,0.4741649,-5.10647,-1.36031,-6.154664,5.953053,3.105571,10.00652,-1.57773,-0.7344583,-0.1352782,-6.935802,2.803465,-2.576001,S 10
4.537378,-0.5878052,-5.310699,-3.18346,-2.700857,0.8747299,2.976145,9.032228,-4.091222,-4.006816,-4.071332,-6.655787,-1.663631,-4.042464,S 10
2.577759,-0.3457138,-4.773423,-2.860064,-2.940291,-1.979929,2.371339,5.712598,-7.270799,-7.459163,-6.108789,-7.088259,-4.588379,-3.840469,S 10
0.1034801,0.4464262,-3.601506,-3.34249,-4.453561,-3.958716,2.290983,5.272709,-9.342314,-11.08283,-9.055243,-7.432091,-5.227427,-4.231991,S 10
1.550888,-2.439056,-9.273706,-4.917163,-10.92478,-4.495024,1.454307,4.577549,-7.227566,-9.094563,-7.242144,-11.25267,-6.483443,-6.873166,S 10
0.07938987,0.6622543,-0.8566567,-2.574417,1.679663,-5.552802,1.265991,2.712864,-2.261839,-5.492829,-2.72157,-2.340453,-6.01903,-1.474131,S 10
-1.015477,0.5061942,-0.4931061,-3.124396,1.324257,-6.270498,1.772061,1.150468,-2.510128,-7.261191,-4.354897,-0.9934424,-5.069608,0.0297581,S 10
2.013287,-1.518772,-3.957057,-1.234005,-4.000484,0.6139717,0.2807746,1.495683,0.1346637,-3.084948,0.3608325,-3.204857,-0.2058832,-0.7144437,S 10
0.005502046,0.5308639,1.100912,-0.5878862,2.527698,-1.486427,0.05430725,-0.07156698,1.512753,-1.666228,0.2911248,0.8562416,-2.305241,0.9355873,S 10
1.182823,1.644036,1.746817,0.1677827,4.296754,0.3687085,1.862025,1.715254,4.906036,1.008674,3.837337,4.143592,0.6309083,3.257184,S 10
-6.993972,-2.117112,-3.031902,-3.715002,-4.387643,-10.46021,-1.093501,-2.686252,-5.798029,-5.902045,-6.372216,-5.763728,-6.77522,-3.545668,S  2
2.81097,0.1280019,-3.459276,-0.5364233,-3.423113,3.207002,0.5581393,-0.8774782,-6.342029,-6.956516,-7.145731,-5.117454,-1.003277,-3.906147,S  2
0.2907848,-1.233959,-3.669617,-0.02529389,-3.74593,-1.023144,2.224846,-1.692726,-6.975978,-2.213568,-6.105425,-5.059432,-0.2832099,-3.368063,S  2
-3.911516,-0.1204938,-1.687345,-1.095954,-0.227585,-8.136218,-0.02795291,4.35106,-4.190579,-2.383741,-3.641442,-1.203069,-4.001522,-1.252439,S  2
2.913091,-0.18067,-3.80842,0.8859366,-4.848145,3.473911,0.3881898,-0.00571787,-4.104722,-4.149212,-4.547328,-3.344223,-0.8613526,-2.872743,S  2
1.117447,1.150365,-1.539882,2.45357,0.7711143,0.9720211,1.577779,2.811674,1.426433,1.732921,0.5837643,0.2847048,0.9864972,-0.4608566,S  2
5.214894,3.08639,3.198702,4.759944,6.135269,8.078805,1.401735,4.006638,4.504344,4.268863,4.850477,7.365217,4.5984,4.961784,S  2
-0.9821228,1.215427,-0.3644111,2.626544,-0.845027,-2.860683,0.1370182,0.3238842,5.417671,5.246301,5.162209,3.436507,1.451701,3.313477,S  2
1.525648,3.669105,0.5267128,5.38238,3.185909,0.4900322,-0.2249534,7.927588,7.592436,4.842623,5.613703,4.818793,1.45402,2.997274,S  2
12.51634,4.100097,2.606971,8.113992,3.914154,23.48466,1.577208,0.02615131,7.928941,6.765064,7.596801,8.341188,9.45778,7.016615,S  2
-2.7921,3.6171,5.638194,4.38388,8.934908,-3.707348,-0.5001473,-0.4414385,10.46805,9.945,10.29968,10.72168,4.587986,8.444532,S  2
1.039941,4.259747,1.575382,6.921749,0.8397113,0.6568258,-1.233254,5.603701,10.58389,8.807654,8.75137,6.050922,4.017526,6.310297,S  2
8.59811,1.467706,-2.474961,6.196948,1.298165,17.12528,0.02456539,0.3433656,5.198224,5.841342,4.398972,4.159132,6.852446,3.829971,S  2
2.625688,3.63437,5.372683,4.684834,8.921522,6.371305,-0.2955484,0.8117052,5.660133,6.977448,5.418339,9.17968,5.40461,6.286758,S  2
-1.15796,2.164111,0.6554479,4.779861,0.3989297,1.396734,-1.289363,-0.8450525,8.739522,9.169019,7.634104,4.14769,4.88574,4.94313,S  2
-1.129941,-1.986794,-3.773974,1.513383,2.398394,-0.1570982,-2.216692,0.6884743,1.651347,4.160239,0.8319592,2.014548,1.708605,0.2212227,S  2
6.641699,0.5082325,-0.6100959,3.539256,-1.010216,10.4221,1.036413,4.229799,0.9428402,4.214949,0.6370219,1.723611,2.884738,0.8322649,S  2
-4.004224,-0.8224862,-0.9423622,0.04936244,2.979845,-1.033638,-1.20323,-3.766105,3.777389,4.156353,2.001005,2.002022,0.3350569,-0.6927794,S  2
-2.148336,-2.559681,-1.838271,-0.3236656,-0.1555329,-2.375053,-1.537345,0.4440049,-0.9014544,1.927265,-0.6755608,0.5881076,-0.7363392,-1.758804,S  2
-1.285987,-2.758987,-1.909761,0.3575355,-3.392039,-3.958341,-0.3486248,0.4279875,0.7466766,2.093357,-0.009457368,-0.2256066,-3.055034,-2.212504,S  2
-1.231436,-0.1162191,0.7668636,0.6937434,1.280897,0.2359199,0.5636203,0.5304652,4.237776,3.726977,1.990567,3.241431,-0.6951444,-0.06176483,S  2
1.942812,-0.6481814,-2.69928,-1.735722,-11.14439,0.7352555,2.321224,1.773014,-5.671895,-2.937715,-4.113276,-6.120563,0.3055249,-2.490072,boundary
-0.5725293,0.6330647,0.4380798,-2.030434,-0.2253422,-1.729455,0.5998811,-5.229449,-3.727681,-0.8908936,-3.572701,-0.659712,-0.6781095,-2.080326,boundary
0.3153963,-0.5985134,-1.045953,-2.8111,-6.392152,-0.6031166,1.932158,2.222332,-6.230095,-3.954469,-5.590905,-2.563999,-1.248824,-2.188825,boundary
1.686286,0.4755951,-1.072186,-0.9149649,-7.914729,2.269201,2.281073,1.669658,-2.838251,-2.024699,-2.526108,-2.756251,0.3897406,-1.162881,boundary
-2.736816,1.796983,4.004133,-0.2499385,8.306601,-3.889626,0.2170835,-7.674495,0.1021779,-0.6859437,-1.079424,4.916273,-0.9243143,2.466988,boundary
1.370538,1.022401,1.110065,-2.511576,-1.681207,-3.330746,2.012329,4.358525,-5.551343,-3.869916,-4.352914,0.6203178,-3.089038,-1.778518,boundary
0.06835912,-0.2496202,-2.806428,-3.632675,-5.05859,-2.150688,1.580947,0.607021,-2.525864,-2.293847,-3.541271,-2.721923,-3.454613,-3.588335,boundary
-2.239593,1.019904,3.117182,-2.307374,16.02422,-4.698201,0.3831938,-3.469022,2.322319,-2.89731,-1.01311,6.576438,-2.631899,2.122625,boundary
0.4551142,0.7790444,0.5708461,-3.908802,-2.171247,-5.333661,1.458114,4.080231,-5.137395,-4.499732,-4.581861,-0.8674423,-5.349735,-2.588293,boundary
-0.7921696,-0.758275,-2.658378,-7.480776,7.714339,-5.485758,0.4651873,2.016832,-2.508568,-3.201845,-3.741387,-0.5973576,-5.824173,-4.541924,boundary
1.933511,-1.101417,1.64341,0.509438,19.96912,-0.9668576,1.087549,-3.260019,0.1252452,-1.346659,-0.5587085,-3.099135,1.254902,1.944991,boundary
2.317777,-1.609261,-1.570634,0.487204,-3.919034,1.585346,0.6379479,-3.463448,0.8812782,2.604927,0.7496218,-10.16078,2.697827,0.1861376,boundary
4.566516,-0.6126264,1.725443,2.127655,11.30125,5.72717,1.284446,0.4685268,4.209034,3.321227,3.847051,-3.911403,6.036582,3.965277,boundary
1.372308,-2.045122,-1.501541,-2.077432,3.357632,0.2044439,0.969206,-2.040937,-5.298404,-3.967449,-4.272265,-9.949589,-1.116385,-1.228636,boundary
1.285295,-1.662891,-2.871125,-2.348204,-6.707009,1.14661,1.040086,-0.7039757,-1.88847,-0.1450366,-1.553257,-12.27664,0.5642871,-2.270231,boundary
-1.970719,-0.9256148,2.576807,-2.188477,0.4409427,0.588237,-1.891148,-4.09685,1.6409,1.248302,0.8888438,-6.923925,-1.329999,0.7737554,boundary
-3.151731,-1.412076,2.438388,-4.352266,10.67373,-3.436405,-0.5089188,-1.451751,-4.48384,-4.712509,-3.766418,-5.256113,-4.576056,-0.4005743,boundary
-2.191922,-1.80226,-1.515621,-4.337196,-18.36929,-2.37464,-0.7637303,-1.472551,-3.431434,-2.433471,-1.48218,-13.81678,-3.0824,-2.891446,boundary
-8.745948,-1.552496,3.825898,-6.021907,6.306996,-8.971506,-3.428886,-8.040491,-0.9435301,-3.263566,-3.097693,-4.62209,-9.166931,-1.362941,boundary
-4.888003,0.3393603,5.965856,-3.329047,14.11725,-5.139384,-1.42208,-1.198285,0.8092341,-2.003389,0.4490407,-0.1757246,-4.583292,1.901824,boundary
-4.406758,-0.5333932,2.792188,-2.955438,-15.17655,-5.731498,-2.169409,-4.825559,-0.3931276,-1.437364,0.5904989,-8.213512,-3.603986,0.7846211,boundary
-7.958076,-2.719913,0.3549542,-6.937664,-7.109479,-10.65052,-3.019781,-1.775818,-5.674483,-10.38359,-8.750917,-0.05719208,-8.83843,-4.140767,boundary
-5.046491,-1.634493,-1.151113,-3.088089,-0.7634768,-6.15545,-1.77576,0.7634438,-1.404589,-6.492887,-3.382809,1.119836,-5.625418,-2.225172,boundary
-0.4967084,0.2002945,0.1835897,0.874592,2.942851,-1.347536,-0.5929327,4.984601,0.3266654,-1.369995,-1.192166,5.241876,-1.768248,1.542484,boundary
-0.6685029,0.7856753,0.5955942,1.517925,1.905548,-0.9816748,-0.4338504,1.667065,0.7477192,-3.071208,-1.342045,4.470143,1.428881,2.158113,boundary
1.593763,-0.6551822,-2.869749,2.351272,-9.788403,1.819363,0.7656986,3.613125,-1.579507,-1.781111,-0.6670159,-1.878815,0.9099715,-0.1483658,boundary
3.905011,0.4904725,0.8142639,4.860279,20.52799,6.00402,-0.3162239,5.451992,-1.193896,-3.0114,-0.279717,8.742985,4.979284,2.940351,boundary
3.655283,2.372731,-1.606446,5.2431,-9.938533,4.642304,1.806523,1.925573,-0.8827899,-0.07759612,-0.1788692,-0.8751782,5.76758,2.266855,boundary
2.847395,0.2280288,-3.452017,3.716624,-11.20973,2.376186,2.052811,1.920493,-6.319797,-3.822262,-3.731063,-3.925889,2.310839,-1.086494,boundary
1.196791,1.050494,0.4625202,3.016046,18.49919,1.417564,-0.8755192,-1.258309,-5.896668,-6.93065,-3.556337,5.136654,2.542059,0.7887579,boundary
-0.4289362,1.225842,-1.162589,0.6113847,-15.75898,-0.8563529,1.001245,-2.683684,-8.216505,-6.034242,-5.561239,-5.236312,-0.3785157,-2.386919,boundary
2.625591,-5.816539,-10.15996,-2.738879,-25.21865,4.4307,2.758098,4.505995,-3.858181,-1.484657,-4.03994,-12.19734,2.347656,-4.364344,boundary
0.3762362,-4.943292,-7.734692,-3.11183,-7.569382,0.5236534,0.6039961,-0.2701587,-7.410729,-5.473362,-6.907894,-9.098404,-0.9785216,-5.91407,boundary
-3.55404,-6.048151,-7.025605,-6.09609,-8.09,-4.996635,-2.691536,-4.165889,-10.51421,-8.931526,-10.99509,-8.412909,-6.178975,-6.706367,boundary
-2.391301,-5.300635,-8.173261,-4.126172,-30.22806,-4.432429,1.12623,0.3930855,-11.35811,-8.993127,-10.31655,-13.88392,-4.933171,-5.667456,boundary
-4.933042,-2.727459,1.254945,-2.643062,19.24369,-8.622235,-1.840987,-4.255281,-8.400992,-10.0915,-8.886686,1.316653,-5.958141,-2.678012,boundary
-5.015934,-5.13174,-3.694931,-3.927042,-10.39866,-9.247952,-3.129937,-7.176776,-12.02174,-11.23702,-12.52438,-8.669752,-8.294562,-6.268571,boundary
-7.185376,-4.768127,-4.381329,-3.530214,-18.84774,-9.600821,-0.7955193,-3.330348,-12.68928,-10.71621,-11.52137,-8.541388,-8.209669,-5.958989,boundary
-5.401928,-0.8047993,7.388887,0.3444374,23.304,-7.59054,-2.829782,-3.98351,-4.590511,-7.661062,-7.080612,8.022201,-3.695164,1.718119,boundary
-0.3957103,-1.728208,0.5701402,2.38877,-5.504121,-4.134629,0.5550815,-2.247072,-4.789319,-5.460946,-5.121593,-2.358102,-1.261538,-0.5098453,boundary
-5.816431,-3.107695,-0.3413234,0.09148376,-8.772888,-5.890242,-0.9167952,-1.865838,-5.950699,-6.229078,-6.758712,-2.030992,-3.782363,-2.630794,boundary
-0.07892344,-1.027289,3.493138,3.401565,6.173388,0.857071,-0.01916974,1.798153,0.6143917,-0.6160455,-1.964937,4.460335,1.852478,2.624895,boundary
3.479072,2.600686,1.845092,1.231276,15.64519,10.92473,-0.1926615,1.551697,12.17075,9.326622,10.10936,9.262054,10.39109,4.237456,S  7
9.078545,2.537062,3.834424,5.585553,8.159017,16.85076,0.9733884,8.95176,16.85218,17.2503,16.01459,9.455868,14.82784,8.912992,S  7
8.741673,0.9928584,1.423944,3.681082,-0.2779049,15.69576,1.215395,8.163252,10.87457,10.2386,10.95806,4.218952,10.92055,3.785104,S  7
3.032081,-0.323667,-0.8683211,-0.2966002,5.684338,8.890309,-0.02638769,3.302282,3.633832,3.384609,2.950515,1.776594,5.234333,0.07828312,S  7
3.735461,1.988948,2.574469,3.166106,7.435831,10.80322,-0.6012769,3.238536,7.488242,9.91714,8.608909,5.440978,8.283264,5.236856,S  7
5.353988,0.4305005,2.606871,4.57753,-0.8017338,9.402203,0.3479951,4.213862,5.453145,5.518316,6.498737,2.972536,7.651468,5.159003,S  7
-2.252735,-0.6763905,4.265225,1.395928,5.029426,-1.544896,-2.141567,-4.895684,0.5463824,-0.6437458,0.438464,3.345384,-0.9070511,3.27948,S  7
-3.243489,-0.1683445,2.138716,0.006580884,-0.2058921,-3.466923,-2.408302,-3.799922,-0.1062903,1.618769,1.495905,1.02769,-0.3053285,2.151932,S  7
-1.025267,0.3374255,3.427114,2.671019,-3.09967,-1.930412,-1.140965,-5.033593,2.881233,1.444788,3.495587,2.484466,3.01331,5.615091,S  7
-3.994676,1.882988,7.384236,4.565346,14.0448,-5.963785,-2.42439,-8.240621,3.885952,1.212901,3.635502,9.449238,1.507992,7.977517,S  7
-1.400028,-0.3700848,3.377732,2.635131,-5.647826,-6.314612,-1.890504,-5.995832,1.581725,2.306317,2.657213,0.9786249,0.2536964,4.201294,S  7
0.4705483,1.258616,3.948247,3.46346,-0.1089012,-1.368822,0.4809483,-5.314994,5.509091,4.293132,5.824585,3.928653,4.577551,5.86763,S  7
1.297525,2.772941,2.065157,3.901279,8.222254,0.799291,0.1538988,0.08340559,4.65951,3.974869,5.504865,5.706665,6.453646,5.844812,S  7
5.755451,1.852658,2.600311,6.711148,-1.187497,3.111242,1.077189,-2.333617,3.989016,5.757527,4.993887,1.983984,6.751543,4.7413,S  7
7.739258,3.319485,2.411751,6.772079,1.265821,9.87032,3.517421,2.805632,6.024961,8.327522,6.677519,2.55389,9.752688,4.475645,S  7
8.958003,2.563549,-0.4910218,3.586384,0.4589577,11.30132,3.235142,8.900994,3.486351,5.547266,5.821024,0.3725941,8.359839,3.307122,S  7
8.727749,3.777117,0.7455131,5.698713,0.9429351,11.07433,3.678794,4.575037,0.8529913,5.301002,2.737822,-0.6641861,8.8553,1.588279,S  7
8.833803,3.535808,-0.4916359,6.058181,-5.523034,13.93134,3.191929,6.382036,-0.1015221,4.643425,1.149827,-2.21291,8.4313,0.6092904,S  7
9.898526,4.124067,3.6167,5.416333,7.551613,13.2017,3.630751,7.890134,3.139313,5.463374,4.938488,2.588194,7.595691,4.075335,S  7
5.316195,4.252737,3.128095,3.055282,-3.182231,10.21212,3.240505,6.647871,-0.3823321,4.178372,1.879013,-0.5663414,5.493833,2.424756,S  7
2.340678,1.980464,1.426029,2.368407,-5.283318,5.161943,0.02212392,1.989395,-2.432853,0.2579894,-1.278465,-0.8972723,2.415431,0.4111201,S  7
8.727749,3.777117,0.7455131,5.698713,0.9429351,11.07433,3.678794,4.575037,0.8529913,5.301002,2.737822,-0.6641861,8.8553,1.588279,boundary
8.833803,3.535808,-0.4916359,6.058181,-5.523034,13.93134,3.191929,6.382036,-0.1015221,4.643425,1.149827,-2.21291,8.4313,0.6092904,boundary
9.898526,4.124067,3.6167,5.416333,7.551613,13.2017,3.630751,7.890134,3.139313,5.463374,4.938488,2.588194,7.595691,4.075335,boundary
5.316195,4.252737,3.128095,3.055282,-3.182231,10.21212,3.240505,6.647871,-0.3823321,4.178372,1.879013,-0.5663414,5.493833,2.424756,boundary
2.340678,1.980464,1.426029,2.368407,-5.283318,5.161943,0.02212392,1.989395,-2.432853,0.2579894,-1.278465,-0.8972723,2.415431,0.4111201,boundary
