segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,labels
-1.212891,2.403443,1.292826,1.421851,2.304535,-2.72714,5.644432,-0.2774044,1.674492,0.954592,3.160344,2.862385,4.844039,4.622328,0.726409,3.039924,4.816744,boundary
-10.82772,-7.393228,-9.259844,-7.786232,-6.971132,-10.79351,-4.502188,-9.517272,-9.245395,-9.839295,-3.562726,-3.406555,-4.737285,-3.143005,-7.108952,-4.728959,-4.526519,boundary
3.793808,4.337636,2.569709,4.00519,3.86008,5.940956,5.511841,0.573058,3.538211,4.502955,4.604543,2.092916,5.705092,4.891709,5.152218,4.176371,6.76164,boundary
1.436363,4.048436,1.860746,3.916133,4.866147,1.569928,6.591341,-0.004459039,3.966882,2.312897,6.274525,8.217084,6.824426,8.244821,4.911066,6.702851,7.287374,boundary
-7.826794,-9.451721,-9.997802,-8.565867,-8.981606,-8.291181,-10.14237,-10.09947,-9.682819,-4.45722,-6.469491,-3.788648,-7.64785,-6.376577,-7.931221,-8.493876,-6.501867,boundary
11.38188,10.53231,8.370146,10.74394,10.83194,12.81289,11.58452,6.837425,9.2986,12.76849,9.058569,11.03189,13.22954,10.95475,12.32661,12.24199,13.48582,boundary
1.63151,0.3601381,-1.125581,3.507699,3.200467,3.521571,1.836229,-2.921915,0.2295791,1.051207,1.199324,9.545549,7.130461,8.13429,5.500915,5.941123,5.971345,boundary
1.961757,-2.203634,-1.993717,0.595277,0.09406656,3.530577,-3.020544,-3.161024,-2.319359,4.268086,0.1576563,4.35963,1.128375,0.9890632,2.851313,-0.08547686,2.88382,boundary
5.143412,1.608897,-0.1670687,2.354122,2.802163,5.410506,2.213802,-0.3091123,0.4602011,9.728069,0.6412795,4.304419,5.120507,1.546281,3.576229,4.570226,4.622199,boundary
6.518556,2.262275,2.005906,6.130696,4.333358,7.025897,1.090879,1.320581,2.492155,6.017627,2.87162,10.07137,8.231908,7.956318,6.712022,4.563456,7.208433,boundary
8.960382,9.425043,8.68352,11.47045,12.76026,12.21055,11.30687,6.462316,8.537212,8.448832,10.85462,14.77105,14.6474,12.62531,14.48872,13.84586,14.08204,boundary
-11.99724,-10.45505,-12.96539,-15.1722,-13.9737,-12.57957,-15.6097,-12.62256,-11.19966,-5.895496,-6.527274,-15.93494,-15.40092,-15.20225,-15.24084,-14.20799,-13.36955,boundary
-15.48969,-8.904472,-12.05951,-14.68125,-11.41166,-14.87996,-5.192933,-13.08716,-11.21874,-16.14032,-9.324816,-17.56527,-18.60235,-20.27217,-14.88815,-10.57396,-14.07288,boundary
-1.395683,0.3118359,-3.323352,-5.133768,-2.725323,-1.44365,0.4598936,-3.205162,0.01227904,0.2241352,4.502504,-5.948796,-5.247524,-6.000558,-5.113258,-2.549684,-5.365839,boundary
-8.9748,-8.130796,-9.662871,-11.47161,-10.49813,-10.19462,-12.35377,-9.767285,-8.447855,-3.891443,-2.364275,-12.52795,-13.03292,-12.80148,-12.2792,-11.3415,-10.03893,boundary
-11.69575,-12.36899,-13.27636,-14.47778,-13.63805,-12.54477,-10.05827,-12.40484,-13.27075,-11.58507,-10.96494,-18.16752,-18.04017,-19.88801,-14.14864,-12.99654,-14.84232,boundary
-10.43547,-7.174952,-9.523808,-11.06701,-9.953019,-10.31772,-8.223591,-9.473048,-7.325308,-9.791613,-2.076468,-8.791572,-7.656751,-8.853172,-10.2516,-8.960293,-10.40837,boundary
-7.144992,-9.323382,-8.676372,-8.797736,-9.578353,-6.803408,-8.718997,-8.390331,-8.264462,-4.278016,-9.38968,-7.004057,-9.603748,-8.596084,-8.538141,-9.954507,-8.885171,boundary
-9.850543,-16.72224,-17.08363,-16.24581,-18.17989,-10.2481,-15.7138,-14.63969,-17.78272,-6.918101,-11.00778,-15.18512,-15.03344,-15.58184,-14.84353,-16.72518,-17.1711,boundary
-19.47795,-17.40639,-18.23977,-17.88312,-18.745,-19.40816,-17.99019,-17.69151,-16.96834,-19.1097,-13.40675,-10.10972,-11.99881,-10.81025,-15.46015,-17.40867,-17.22099,boundary
-9.56079,-12.70335,-13.20022,-12.97346,-14.36777,-8.452977,-10.56866,-11.90996,-12.98634,-6.208097,-12.00176,-7.822001,-11.12541,-9.590215,-11.30453,-13.41075,-13.69071,boundary
8.242792,4.434769,6.710988,5.515464,4.612253,7.803637,2.227345,7.490683,6.384956,12.11827,5.229599,3.795632,-1.467517,0.2388789,3.939429,2.275778,1.850093,boundary
-5.830425,-6.555055,-5.077307,-6.872066,-8.766193,-6.456334,-10.3114,-3.899318,-4.550446,-3.907309,-5.125192,-7.965901,-12.26336,-11.96494,-8.21949,-9.845462,-9.873317,boundary
1.016024,1.099931,1.155659,-0.2034672,-1.181136,0.01177077,-0.9996982,2.384075,1.364182,4.586968,3.290411,-0.3257991,-1.909418,-0.6341457,-1.643917,-1.37254,-2.884367,boundary
-2.765796,-3.794781,-2.769916,-3.977212,-4.276398,-3.807451,-5.730205,-1.166289,-2.678757,1.055062,-3.577593,-7.804383,-8.862078,-8.500283,-6.11436,-5.951163,-6.821623,boundary
-7.744629,-8.438707,-5.908791,-8.138779,-9.548823,-9.782685,-10.2744,-3.643589,-6.54019,-7.011456,-7.148757,-11.0887,-13.38609,-13.60778,-9.636873,-10.34879,-10.02324,boundary
-1.527605,-5.184205,-2.724016,-3.001835,-6.328495,-2.727611,-5.957793,0.3540015,-5.102051,0.7429175,-6.939265,-3.589096,-4.164128,-3.768361,-4.247695,-6.134649,-7.158465,boundary
-8.36191,-9.242456,-7.815156,-8.481754,-10.49759,-10.66126,-11.32009,-4.949459,-8.022684,-6.555555,-8.877655,-10.1892,-10.67903,-9.745913,-10.06281,-11.10567,-10.96413,boundary
-5.443682,-7.824146,-6.119382,-6.828118,-8.631541,-7.552268,-7.891463,-2.542645,-7.475962,-3.727013,-3.631913,-10.59902,-10.31817,-10.2806,-7.417584,-8.976192,-9.030627,boundary
-3.472033,-8.256476,-4.931153,-4.155394,-8.583031,-4.660979,-6.983305,-1.204708,-7.717167,-3.204901,-10.56999,-6.304635,-5.566359,-6.775956,-5.345622,-7.206667,-8.210745,boundary
-0.04582557,-4.2118,-0.5925751,0.1982466,-4.208439,-1.992024,-4.362932,2.298413,-2.34892,-0.5771201,-4.949361,1.970053,-1.980159,1.361538,-0.6068138,-4.785938,-3.293277,boundary
-4.983721,-9.935174,-8.600191,-7.518552,-11.10402,-6.041719,-10.33118,-4.663314,-10.07604,-4.354421,-5.65788,-8.926651,-8.216633,-7.22143,-6.526315,-9.84142,-10.12345,boundary
-5.45226,-6.059814,-4.8446,-4.25948,-7.465009,-2.936902,-7.282967,-4.158262,-3.76888,-4.844963,-4.74261,-4.240321,-5.701339,-4.633776,-3.483737,-7.352757,-6.492684,boundary
-2.596841,-2.465445,-2.30652,-2.916708,-3.686825,-2.207403,-1.664288,-0.9063054,-1.169064,1.81127,0.5809163,0.3118151,1.598741,-0.106721,-2.383315,-3.127889,-3.051645,boundary
-7.518567,-8.553588,-7.171638,-8.605699,-10.86887,-5.977264,-8.047872,-6.698559,-7.161177,-5.066087,-6.995875,-8.523229,-6.842875,-8.85659,-7.263389,-10.21002,-10.40594,boundary
-3.359514,-5.360909,-2.899786,-2.979515,-5.260647,-3.561754,-6.071851,-2.04761,-3.440941,-1.638166,-3.825211,-3.218333,-3.664816,-3.169874,-3.60135,-4.358689,-5.045547,boundary
-1.121912,-3.105011,-1.417574,-1.431917,-2.848118,-0.5092579,-0.4617282,-0.2920319,-2.090343,-0.1284622,0.153432,1.714199,2.290198,2.273937,-0.8244408,-1.344368,-1.35448,boundary
-3.819505,-6.954919,-3.690685,-4.55303,-6.808483,-3.269296,-5.888112,-1.95349,-4.016719,-1.822603,-5.427853,-5.660041,-3.946475,-6.300309,-4.697863,-6.718946,-6.795651,boundary
-6.20977,-8.017118,-4.706516,-5.63018,-7.492095,-7.645215,-7.536882,-2.544888,-4.942218,-1.648149,-7.490706,-6.414845,-4.942258,-5.480012,-6.896775,-6.701698,-6.993657,boundary
4.858524,2.300466,4.649434,3.974283,2.225172,4.322857,3.371255,6.157721,4.313311,5.258182,6.081391,3.423769,3.788034,4.250194,2.941867,3.402101,2.754931,boundary
-2.794351,-3.608165,-1.186862,-2.321259,-2.557476,-3.15218,-1.131799,1.088197,-1.360209,-0.3617765,-4.152695,-6.57833,-1.325048,-4.530857,-4.049424,-2.087798,-3.625819,boundary
-4.739974,-4.990459,-2.230698,-4.034565,-5.71508,-6.542662,-5.296353,0.594541,-1.362248,-0.4457055,-3.974441,-7.667876,-4.850962,-5.801443,-6.017028,-5.188613,-5.513604,boundary
1.613381,1.576503,0.2295344,1.268627,2.835361,3.669277,1.294941,0.8161692,2.744938,2.819129,3.117663,0.7597699,-2.199961,-0.9329255,1.744482,0.5781168,2.873971,boundary
-2.289781,-0.4880658,-0.7364131,-1.161912,0.122451,-2.273229,-3.587491,-1.805183,0.4584304,-2.048997,1.765103,-0.5586236,-6.582677,-3.937886,-0.5134574,-3.773386,0.1510916,boundary
2.985298,0.1594018,2.424904,2.243454,3.606188,2.524515,2.133563,2.07402,1.50381,4.102308,-3.174273,1.691425,0.8313543,1.081029,3.217029,0.9731033,4.329996,boundary
8.051912,9.230948,9.376119,9.495259,11.02109,8.696394,10.71663,8.244876,9.120994,7.454318,9.902492,9.807601,9.701248,9.311076,9.439797,10.17932,10.9042,boundary
-12.2215,-9.936821,-11.04639,-12.27924,-9.551615,-12.006,-10.92501,-11.29164,-9.606506,-7.858864,-7.273741,-9.86866,-13.75222,-11.22917,-11.02368,-11.90253,-11.13402,boundary
-1.651081,-1.748331,-0.156743,-0.6066085,1.086497,-0.2288096,0.03129111,-0.8753611,-0.6324922,0.4295603,-4.639078,2.011848,1.111222,1.638075,1.294162,-0.8998528,1.532777,boundary
10.04178,9.722682,11.6626,10.18104,11.47677,9.620081,12.5052,10.60663,9.625026,10.29524,8.67017,13.51778,12.13881,12.11933,11.24235,10.80434,11.28403,boundary
-5.417541,0.4359063,-2.380237,-3.435746,0.1269303,-3.511232,2.395324,-3.419199,-0.8942526,-3.254698,1.779944,2.059454,4.118725,3.010172,-2.2757,1.638949,-1.916995,boundary
-12.24654,-8.917927,-10.20659,-10.95288,-8.684594,-9.634645,-8.208941,-10.28652,-7.985494,-7.987943,-8.412242,-6.760926,-9.386315,-8.119194,-8.811295,-10.1077,-10.0006,boundary
5.789214,7.398917,7.943696,5.538249,7.006355,6.395547,8.832147,8.536998,7.641836,7.954649,6.653258,10.21918,9.263531,8.669892,6.638697,6.263564,6.159148,boundary
3.371652,9.065455,7.524518,6.251296,8.365692,5.134288,9.649795,5.25966,8.26233,0.8298719,7.144182,12.77995,14.47495,12.09869,7.651237,10.09977,7.363601,boundary
0.2717126,0.8672519,3.954997,3.230403,2.382776,1.176474,4.255697,3.464515,1.935428,-1.405188,-4.894504,2.537356,5.449104,1.798836,1.829986,3.492339,2.756471,boundary
-4.25077,-4.046837,-3.829612,-3.756639,-3.892708,-5.306712,-5.518033,-3.221105,-3.265937,-1.450563,-2.454595,-4.486723,-5.261677,-8.637209,-5.660133,-4.431827,-4.782327,boundary
-2.440666,-1.307813,-2.525469,-2.033921,-2.514695,-1.274772,0.3264586,-1.530899,-2.337251,-1.849527,-0.03062712,-0.9934695,1.238112,-2.182941,-0.9927254,-1.136322,-2.261721,boundary
4.259025,4.375837,5.982247,6.62782,5.008217,6.328759,8.039286,6.551895,5.173185,5.111953,1.270119,9.223159,10.1547,6.895187,6.60587,7.556662,5.484339,boundary
-3.827438,-4.104902,-3.623366,-3.831435,-5.045889,-2.580666,-4.692074,-3.044549,-2.908416,-1.970683,-2.84779,-2.248657,-3.968114,-5.863067,-3.954833,-4.606551,-4.638536,boundary
-2.489528,-1.953617,-2.802921,-0.6689344,-2.181173,1.120937,1.735483,-0.9171917,-2.770938,1.057945,1.352101,2.55946,3.092268,-0.6974865,0.7262465,-0.4087142,-1.168877,boundary
-4.70508,-6.758489,-4.858824,-4.53744,-7.295843,-3.406555,-5.004748,-4.215664,-4.70626,-3.359352,-7.334849,-2.165982,-0.5697398,-3.512936,-4.97979,-4.419936,-6.154387,boundary
-4.88085,-7.261691,-5.186546,-5.644886,-8.455725,-3.30589,-6.763793,-4.234702,-5.493881,-2.881997,-7.121173,-4.968094,-4.48002,-5.996634,-5.3906,-7.959458,-6.856197,boundary
1.217384,-2.459955,-0.2477207,1.545491,-2.021389,4.157489,-0.2020807,2.08088,-0.7653492,5.688893,0.2148933,3.644309,3.819754,1.143111,1.773138,-0.811647,-0.6358123,boundary
-14.09694,-19.45794,-15.54072,-15.90657,-19.76539,-13.0682,-18.17365,-14.94302,-16.72778,-12.78883,-20.09846,-15.7836,-12.16134,-14.51598,-16.58318,-17.96984,-17.64747,boundary
1.851633,3.248532,5.095313,4.193336,2.196312,0.9276021,1.66288,5.291205,5.740094,-0.453532,2.860767,1.660216,2.492541,-0.07399077,1.98093,0.5684128,1.556769,boundary
-0.7942091,3.263875,3.22419,3.137233,2.221637,-0.7095225,2.897765,3.290691,4.032051,-3.288304,6.739635,6.974178,7.473541,7.075056,2.838788,2.790982,1.698847,boundary
9.423747,13.00103,14.48471,13.52213,12.66738,8.88071,14.54544,13.10024,13.64198,7.333284,12.91191,15.18904,14.24355,14.04377,12.13081,13.33265,12.32075,boundary
1.818506,3.709729,4.758009,5.391875,4.17123,2.257945,5.107004,4.261032,5.495632,-0.3463522,3.904522,6.887529,10.89672,8.625111,3.250497,5.956304,3.951084,boundary
-7.594166,-3.572841,-4.605204,-5.3508,-5.118401,-6.684498,-3.008678,-3.456436,-3.652328,-7.868624,-0.6636519,-0.2753483,-0.6778551,1.202294,-5.014235,-2.970901,-5.625631,boundary
14.1055,16.60046,15.94863,15.34794,15.11133,13.45203,18.31104,15.98938,16.43647,13.70967,19.35616,20.22309,18.78994,20.47017,14.65766,16.95019,14.08749,boundary
-5.684519,-1.695942,-1.550188,-2.220334,-2.571434,-4.430955,0.06857975,-2.209498,-0.706742,-5.092717,0.7890157,3.091762,5.008353,5.518275,-3.198164,0.5404005,-2.784388,boundary
-4.508171,0.03070087,-0.9244425,-2.481408,-1.536607,-3.711644,2.81914,-0.5305459,0.09932045,-4.876732,0.8936257,0.5257806,3.322557,4.060496,-3.703309,1.246957,-2.523567,boundary
-0.169873,-0.09735706,-1.32283,-2.61613,-3.222897,-0.1409651,-0.8769261,1.617186,0.479612,2.507607,4.827938,1.114973,0.5300182,3.163993,-2.654739,-1.44942,-3.897464,boundary
-6.60285,-0.8224673,-2.589107,-4.902168,-4.359194,-5.656879,0.2771827,-2.098165,-0.3831447,-3.909012,3.890085,0.6252216,0.03562995,1.884866,-4.432199,-2.413111,-5.500289,boundary
2.164615,7.1528,6.048625,3.328081,3.437659,2.415424,9.182162,5.665079,7.7299,2.087602,9.413898,4.530477,8.070847,7.794275,1.300096,6.442183,2.531673,boundary
1.206646,2.07234,3.04019,2.924494,4.807647,1.398224,4.099054,1.007056,2.185687,0.2860367,-0.9612659,4.470409,6.193539,4.567845,1.951213,5.37464,4.714979,boundary
0.9221171,5.487268,3.865462,2.15346,5.20587,-0.2510885,3.807173,1.534889,4.762556,-0.5762788,4.310164,2.699106,3.131566,3.553768,1.608129,5.310419,5.116738,boundary
4.721025,5.077019,5.267108,4.641884,6.772224,4.969336,5.705251,3.586893,4.830987,6.397713,3.790293,5.388124,6.997336,7.323806,4.934338,8.457626,6.243006,boundary
-3.141005,-2.747421,-2.100935,-2.85689,-0.1005008,-3.966769,-1.164843,-3.638965,-2.233097,-3.525601,-5.822911,-0.3962844,-0.2236955,-2.205866,-3.311274,0.9435161,-1.203012,boundary
8.646646,14.27038,13.02532,9.899685,14.30598,6.660172,14.34832,10.80142,14.63081,4.209712,13.34935,9.987994,12.84719,10.80528,8.463922,15.08154,13.10447,boundary
1.195661,4.485134,2.365983,0.2833361,4.229877,0.8514841,5.356247,0.2732446,3.264179,3.474372,4.862123,0.6589469,3.000669,2.949377,0.6573755,5.511955,2.120973,boundary
-7.923917,-6.27839,-7.847913,-8.754166,-4.831722,-9.675527,-3.789977,-8.512655,-8.37155,-5.812481,-6.78614,-6.926493,-7.753367,-7.068805,-8.346384,-3.985343,-6.514462,boundary
4.638858,8.948265,6.706746,4.418037,8.950311,2.781909,9.879688,5.878054,8.350343,3.099119,10.60204,3.752728,6.2941,4.966926,3.150012,10.01819,7.290634,boundary
-2.252708,0.4083707,-1.380807,-3.537355,0.1504252,-4.144157,2.11542,-1.662452,-0.02377677,-1.931054,0.8165715,-2.556048,-1.740216,-2.14941,-2.741537,1.14094,-1.940881,boundary
-10.32389,-8.11265,-10.66227,-11.72179,-7.872216,-12.82725,-5.593935,-10.1632,-11.15912,-7.308518,-7.392864,-11.90866,-11.9149,-9.027432,-11.35893,-7.022652,-8.831363,boundary
27.26379,20.88371,24.37081,25.32075,21.37493,28.98584,20.72256,25.73467,22.85552,25.15563,26.87801,26.25566,21.55695,25.86253,26.75431,20.26355,21.99007,boundary
-0.3641869,-3.576991,-2.632504,-0.592068,-4.289247,1.835962,-4.740632,-2.050486,-3.026995,-1.945383,-4.449266,-0.07112159,-3.682405,0.6858875,1.270255,-5.542358,-2.325506,boundary
3.187167,0.03628322,1.814816,3.239347,0.5587968,5.402814,1.272623,2.450681,1.848311,4.887233,1.475556,4.20179,3.69886,4.603227,4.480446,0.5898818,1.154991,boundary
3.690147,0.7652521,2.903874,3.000686,0.8962936,6.186425,0.6152093,2.820574,1.889223,2.466444,2.417415,4.54636,1.013861,3.112665,4.464848,-0.1469418,1.726061,boundary
-5.038769,-4.476525,-4.750227,-3.612626,-4.741366,-2.89385,-5.412216,-5.579917,-3.856075,-5.977749,-5.294638,-3.871449,-2.789832,-0.2181917,-1.933398,-5.706564,-4.560687,boundary
-2.164935,-1.197213,-0.3479451,-0.1200183,-1.504624,0.02451448,-1.641136,-0.9864795,-0.2213612,1.074743,-1.327727,-0.4591184,1.004196,1.877114,-0.2827701,-1.957617,-1.174778,boundary
-7.178958,-4.084117,-5.046127,-5.803211,-5.352235,-4.770731,-3.838401,-5.593701,-3.369896,-7.25906,-5.713879,-4.589904,-2.291454,-3.203888,-5.562527,-5.677315,-5.537243,boundary
-11.12227,-7.206725,-8.588611,-9.096394,-8.103705,-9.62826,-7.303973,-10.77372,-8.570055,-11.87123,-7.736241,-8.991795,-4.444319,-5.146501,-7.951311,-7.696215,-8.773596,boundary
1.369069,3.373058,3.446145,2.804695,1.74143,2.639515,1.181593,3.085272,3.837937,3.745454,4.948863,2.058073,2.218579,3.905484,2.076007,0.6107016,1.756764,boundary
2.66492,6.816509,5.530418,4.793234,5.2672,3.603298,7.949639,4.998382,6.467753,1.729317,4.178598,2.844088,10.35547,7.86401,3.810554,5.037168,4.747758,boundary
-7.025589,-1.393953,-3.475312,-5.703216,-3.905278,-6.853563,-1.735542,-5.389239,-3.673863,-8.814821,-1.575738,-5.165258,-0.8605027,-3.365635,-5.571872,-2.705046,-4.407474,boundary
-2.155746,-3.814302,-3.675668,-0.713923,-2.996903,-1.060385,-3.74128,-3.499884,-4.281307,-2.280088,-6.993538,2.587988,2.428202,-0.7790377,0.9075242,-2.324455,-2.0143,S 10
3.828712,3.083668,3.097651,5.263016,3.687668,6.07858,3.935406,2.733822,2.551983,1.381134,1.918654,8.71594,6.163128,4.501777,7.107693,4.076852,5.298909,S 10
-1.461964,-1.436815,-2.148591,-0.3782369,-1.678684,0.02244407,-1.070081,-2.314311,-2.74951,-2.828626,-4.676381,2.862519,-1.494895,-1.054525,0.4284573,-1.963579,-2.09904,S 10
-8.457438,-6.127398,-9.651734,-7.932332,-7.424232,-7.400459,-5.866441,-10.30333,-8.518767,-7.493096,-7.80049,-8.004212,-5.234789,-9.170376,-7.222101,-5.052478,-8.232248,S 10
-4.240359,-1.173391,-3.936977,-3.387686,-2.753135,-2.644657,-1.526308,-5.150626,-2.231608,-3.906011,-0.2300145,-0.7246096,-3.028707,-1.129874,-1.505342,-2.757948,-3.384483,S 10
1.530668,4.285755,1.785577,2.824511,3.087386,2.638409,4.60923,1.510745,2.129856,3.197249,2.626967,3.767809,3.757568,2.636487,3.1025,4.832042,1.800792,S 10
-10.86225,-6.406785,-10.6698,-10.1022,-8.90927,-9.877617,-5.905594,-10.98694,-8.930039,-10.29849,-6.540699,-12.65276,-10.59022,-12.48708,-10.85147,-6.942434,-10.82937,S 10
-12.1471,-10.409,-12.1576,-12.17743,-12.39947,-12.07853,-11.70872,-12.64219,-10.55385,-10.7501,-8.331022,-13.39016,-12.34429,-12.35356,-12.10541,-11.26511,-13.35781,S 10
7.943923,10.30212,8.971192,9.419503,9.326351,9.218535,10.88725,9.060307,8.980843,11.00408,9.420431,7.345448,9.911774,8.124623,9.488634,11.0857,8.625393,S 10
-5.499523,-3.584967,-4.652281,-3.780355,-5.513307,-4.240844,-3.659011,-4.069241,-3.837138,-5.194428,-3.377636,-5.775046,-5.789589,-6.008682,-4.780542,-4.895013,-6.28498,S 10
-4.04545,-5.520561,-4.946102,-3.44846,-5.912546,-4.003432,-6.074429,-3.729305,-5.6483,-4.25505,-2.597755,-7.532854,-3.603329,-7.370882,-5.528913,-4.391573,-5.471778,S 10
-1.308395,-4.972546,-2.216765,-0.9333602,-5.079552,-0.6090693,-4.880744,-0.3672437,-3.074478,0.8282168,-6.011146,-5.26245,-3.877149,-6.424521,-1.52609,-4.605157,-3.721565,S 10
-0.8379192,-2.854585,-0.4640628,1.083231,-3.202199,0.8860776,-3.522869,0.77375,-1.72838,-1.057852,-4.559402,0.2147076,-0.03913006,-0.3297707,0.9754329,-3.303103,-1.864898,S 10
8.869987,5.619676,7.650336,9.889603,6.057872,9.720643,6.399427,9.884706,6.410223,8.551337,7.700887,5.777228,9.303905,5.02022,7.570301,6.132396,6.875138,S 10
-4.576053,-10.0299,-6.224766,-4.619366,-9.932821,-4.126451,-10.89383,-4.260625,-7.443633,-3.181283,-9.743656,-8.039437,-6.92487,-9.200338,-6.326623,-9.770267,-7.838136,S 10
-15.98085,-20.26229,-16.98833,-15.59441,-19.35243,-14.1631,-20.54263,-15.04244,-19.0455,-15.66147,-23.87201,-16.27363,-16.45716,-16.19811,-15.02599,-19.67038,-17.77728,S 10
8.309042,6.527211,7.384616,8.198345,5.515879,8.580163,7.757181,9.403419,8.327502,10.42053,7.483457,4.96719,9.401731,6.443636,7.020565,5.628119,5.414623,S 10
5.886719,5.978968,6.553513,6.455536,5.228048,8.19503,5.050785,6.380046,5.981046,7.568676,6.157347,6.274725,7.44173,8.553295,5.418069,5.599171,4.887525,S 10
-30.0333,-32.21949,-31.35912,-31.11253,-32.02448,-28.85309,-31.3549,-30.42454,-31.538,-25.94221,-33.45675,-31.54593,-30.36004,-28.94165,-31.25056,-31.5501,-31.70381,S 10
-2.344413,-0.5455469,-2.828314,-4.198541,-3.221181,-2.369734,0.4384761,-1.11875,-0.1942919,2.103507,1.014,-5.432587,-0.3770122,-0.01653546,-3.743317,-1.645296,-5.163471,S 10
1.462224,5.244465,2.915494,1.589586,3.268101,4.915326,5.273823,1.585538,4.206212,3.552536,4.395698,2.371063,3.845037,7.291312,2.153271,4.221819,1.027884,S 10
13.36075,16.06736,12.12815,14.97236,16.93301,13.90981,18.30288,9.704169,10.31884,11.55973,14.21766,20.02943,22.57329,24.13472,16.30299,20.01128,17.39931,boundary
7.380854,6.919474,6.298832,8.73469,9.296432,8.494854,9.126451,5.430432,3.191144,8.109446,3.559975,12.71914,9.339272,12.65929,9.33579,10.74536,9.701447,boundary
