segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,labels
9.246096,-2.065136,4.552211,3.570405,-0.7856807,7.022475,-6.711021,8.504085,1.187557,10.71623,-4.429456,-1.799214,-9.749909,-8.046476,2.871141,-4.988411,0.5337786,boundary
12.10853,11.74443,11.05552,10.85182,10.78234,12.97159,11.59339,12.22181,12.97187,13.98067,5.461863,8.847114,9.510534,6.875335,10.25701,8.534809,9.93049,boundary
-3.004027,-1.162743,-3.149175,-4.730651,-4.469907,-3.415578,-5.00871,-4.482599,-1.21132,-0.744279,4.749825,-7.677457,-8.789738,-10.81902,-5.457728,-6.721381,-6.340829,boundary
-0.668184,-1.729262,-3.399453,-1.342427,-2.450776,-0.5877675,-1.327612,-3.776782,-2.878474,-1.801992,-5.848658,-1.322248,-3.278057,-3.115118,-1.099192,-3.850949,-2.062101,boundary
0.6419082,-2.122555,-1.787688,0.03134707,-0.8739436,2.016524,0.4397337,-1.550294,-1.966241,1.24642,-3.407763,1.705568,2.85782,1.259501,1.106747,-0.1220473,-0.3687477,boundary
-2.211662,-4.064338,-3.286108,-3.718194,-4.970925,-2.284261,-6.832132,-3.089123,-3.418757,-0.2213335,4.18389,-5.560357,-9.445402,-9.928131,-3.362553,-6.649717,-5.404359,boundary
-3.371084,-5.762313,-5.543426,-3.315799,-4.180269,-2.916777,-3.762038,-6.472343,-6.340466,-5.770492,-9.157527,-1.471942,-4.452663,-4.869975,-2.540367,-3.630457,-3.268187,boundary
-13.41071,-15.48271,-15.92192,-13.41611,-13.43528,-13.24553,-12.616,-17.25511,-16.75716,-15.22261,-11.5006,-9.686672,-8.754121,-9.188496,-11.72313,-10.8243,-12.5218,boundary
5.832962,2.615204,4.077223,5.607635,4.394928,7.741773,3.551477,5.016883,2.66119,7.035048,4.096076,7.350927,3.808952,5.622282,7.801546,4.831634,5.206517,boundary
-0.2633874,-1.459411,-0.7957456,-0.0757599,1.109196,1.13732,-1.035868,-2.016317,-0.7582598,-0.3177388,-1.837728,1.160372,-0.3523591,-0.3239996,1.102858,2.407353,0.9384041,boundary
-12.30965,-12.70699,-12.89953,-11.25475,-10.24912,-12.5575,-11.44612,-14.19331,-13.75291,-15.14512,-11.344,-9.029319,-10.42392,-9.160694,-9.742635,-8.883624,-9.014403,boundary
3.942113,4.217915,3.371768,5.338879,6.271045,6.619251,5.303193,2.044082,2.86487,3.136847,3.783489,7.300375,7.195234,9.268656,8.038854,7.900498,6.927961,boundary
4.728694,6.783418,4.459295,4.831115,4.993983,5.194561,5.602658,2.494085,5.900082,1.418411,8.547303,7.077972,6.287628,4.48555,4.59939,5.27934,5.131384,S  2
-1.769138,-5.736161,-4.936393,-3.957561,-4.160283,-1.59699,-3.197171,-2.815362,-3.191455,-0.9109217,-8.25653,-0.8200142,-2.585713,-2.041548,-3.572885,-4.540228,-4.386925,S  2
5.563469,-0.77033,1.251943,2.814127,0.5705496,4.578039,-1.861335,2.598306,1.939894,6.695863,1.917964,3.389407,0.851652,1.366925,2.411683,-1.526376,2.237604,S  2
1.531059,6.71633,3.331126,2.097128,4.237101,1.918529,5.255724,1.982762,6.127736,0.153339,13.58654,3.50021,5.846534,3.392329,2.230246,4.229978,4.093212,S  2
-4.954564,-8.769411,-6.69454,-7.007435,-6.230632,-5.318477,-7.019698,-5.338486,-6.672621,-4.970212,-13.43713,-5.672153,-5.198805,-4.762958,-7.232082,-7.156442,-6.675517,S  2
8.519809,1.780389,3.470967,3.705404,2.960812,8.091169,0.1745042,6.210713,4.943764,10.37535,3.842795,4.144245,1.903393,1.833884,4.413902,0.1262553,3.619816,S  2
-1.754316,0.537188,-0.006272845,-1.440854,0.1431473,-1.192356,-0.6425217,-0.1657673,2.136958,-1.585788,8.267901,-0.8933164,-0.08530539,-0.249127,-1.046929,-1.798412,0.3061797,S  2
1.939261,0.04507022,1.40107,0.8622227,1.389858,2.112533,-0.08897769,1.867186,1.368393,1.719532,-1.965222,3.807986,1.778669,2.581824,1.447262,0.3301131,1.600532,S  2
-2.233958,-6.443642,-4.754106,-5.50887,-5.528245,-1.262186,-8.262063,-3.077015,-3.586139,-1.005336,-6.558245,-1.982391,-6.180901,-5.54278,-4.099067,-8.380564,-6.214912,S  2
-3.099729,-2.453818,-2.115016,-2.731252,-2.121785,-0.9472324,-3.840869,-2.478539,-1.95212,-2.427069,-0.8296255,-0.6977058,-0.7120307,-0.8958471,-2.314447,-3.720144,-1.685109,S  2
11.42277,8.860951,10.20792,10.0501,9.924625,13.67281,8.50314,10.9701,10.55028,10.70034,9.558226,16.76762,11.63119,12.50804,12.31336,8.938396,10.21975,S  2
-7.656581,-8.786283,-7.951634,-8.120802,-8.795156,-5.547963,-11.10964,-8.075186,-7.411115,-6.706014,-10.22203,-0.6502904,-7.566981,-5.070596,-6.562606,-11.25258,-9.462529,S  2
-6.647398,-4.63567,-5.347823,-5.289264,-5.155498,-2.969711,-6.431804,-5.990484,-6.095021,-5.999359,-8.282043,-1.07455,-1.47061,-2.551671,-4.448014,-5.981583,-5.0024,S  2
8.284109,5.401876,7.283729,6.992468,6.332313,11.70153,3.209531,7.077316,6.25104,6.996772,4.024574,14.04904,7.733236,8.812357,9.161263,4.579386,6.399335,S  2
1.21141,0.7963036,0.9279093,1.421568,0.7079935,4.57964,-0.4616226,0.8000373,1.033188,2.305643,-0.156745,8.713181,5.526153,6.702181,3.517283,-0.1507314,0.5206124,S  2
-6.047741,-4.669328,-5.015253,-4.587176,-5.087057,-3.636801,-6.298243,-5.263911,-5.730192,-7.118745,-9.094799,-0.6766813,-2.431074,-2.862767,-3.342068,-6.900154,-4.620692,S  2
-1.002531,-2.561918,-0.4369423,-0.8186881,-2.494801,1.74301,-7.161835,-1.198439,-1.940304,-0.3592355,-4.814675,2.095984,-4.636205,-2.126507,0.5138087,-5.836709,-2.314616,S  2
4.814767,3.178184,4.561472,4.879465,4.462694,7.853497,3.237374,5.047388,2.916177,4.446236,1.484886,7.885038,8.591453,8.233521,6.927841,3.975503,4.555709,S  2
0.5108629,-0.8336188,0.09518954,-0.08695243,-0.9851688,1.124671,-1.500454,0.145754,-0.4414247,-1.704765,-2.61017,1.163061,1.823585,0.07200113,1.539455,-2.42745,0.2255244,S  2
-2.575173,-3.721968,-1.342713,-1.218856,-3.448787,-1.621127,-6.870037,-0.3775247,-0.9379069,-0.1868744,-2.142202,-2.282459,-6.837843,-3.832175,-0.3564662,-7.193443,-3.383993,S  2
-0.8098966,-4.363475,-1.418866,-0.9560717,-2.402118,-0.03077826,-2.937184,-0.8264517,-4.5643,-2.453075,-7.96676,-1.095165,-3.210852,-2.322667,0.2618329,-4.018134,-1.716807,S  2
6.146343,4.390665,7.029264,6.7029,5.720548,5.407289,4.199221,7.373049,6.028643,4.432589,1.319387,2.388428,6.143538,1.72158,6.558873,4.464543,6.221049,S  4
1.955597,3.120076,4.981106,4.017441,3.970807,1.953125,5.886998,3.991853,3.610183,-0.0769617,-3.389286,-1.86562,5.092163,1.622478,3.426184,4.867621,4.082296,S  4
5.061928,0.7292395,4.094198,5.15245,2.192405,5.25551,1.111913,5.219634,1.913993,5.592454,-1.558032,0.2928256,6.974536,2.575466,4.682923,1.853305,3.080411,S  4
10.95692,6.607659,11.28933,11.86843,9.514343,10.05129,7.217979,10.8235,9.003378,8.4318,-0.4578137,8.250978,10.54701,7.494725,11.85777,8.354742,10.55706,S  4
-1.378662,-2.539553,-1.528118,-1.381192,-2.677267,-1.210391,-0.6292638,-0.6150209,-2.489791,-2.913187,-4.386012,-4.78334,1.931747,-1.403897,-2.368644,-1.954258,-2.250221,S  4
8.904402,5.32729,7.496041,8.149203,4.798366,9.193697,5.437109,8.55743,6.314303,9.100392,4.978444,5.922395,6.186428,5.632524,8.203038,4.943056,5.182462,S  4
2.817038,-0.2532878,2.651081,3.82312,1.495404,2.627288,0.7198666,2.466483,0.7837926,2.808427,-5.837625,3.587583,6.766864,3.812932,3.862021,0.9944881,3.135496,S  4
1.31636,-2.761083,-0.8829004,0.02285554,-2.506478,0.8582432,-1.508934,0.6969905,-2.284156,0.8913205,-5.21733,-1.315068,4.058069,1.699094,-0.6352274,-1.846785,-1.865669,S  4
8.173719,6.380978,7.950188,8.45093,5.642733,7.605771,6.051412,9.295619,9.150409,7.148545,8.107503,6.607757,3.353793,4.025124,7.278141,4.79941,5.707925,S  4
-2.089973,-2.403913,-2.660734,-2.004133,-3.135829,-1.352586,-1.33277,-1.962218,-2.90618,-0.4728694,-2.361356,-0.3317144,5.153014,0.5518842,-2.319512,-2.15397,-2.165796,S  4
-5.223564,-7.380813,-5.301307,-5.116694,-7.399271,-5.611682,-6.734386,-3.896209,-6.391061,-4.079685,-12.53825,-5.505631,-3.907747,-4.380114,-4.935396,-6.66476,-6.879838,S  4
6.845651,5.783099,7.360893,7.419909,5.614352,5.533605,4.86464,8.626227,8.893381,6.276444,6.92261,5.286255,6.167701,4.624087,5.84657,4.117043,5.821408,S  4
2.826719,2.90883,3.041391,2.861618,1.281983,4.014054,2.538466,4.392658,3.295956,4.075929,5.153121,3.053976,5.249533,2.579674,2.745905,2.236929,1.252731,S  4
-10.35292,-8.757356,-8.111392,-9.082825,-9.527005,-10.62693,-7.988734,-7.048601,-7.405885,-9.149608,-12.65005,-10.31308,-7.213253,-9.028019,-9.834208,-8.162668,-10.11599,S  4
4.27302,5.494177,7.033084,4.678625,4.254658,3.462264,3.593331,7.565133,6.793033,4.566321,4.908082,2.344593,4.575077,2.987036,4.415948,2.874826,3.984679,S  4
-0.3825698,-1.326733,0.2132069,-0.5789003,-3.046511,0.9799258,-3.757945,1.646757,-0.2240105,0.6115589,-0.6909667,-1.352401,-3.125675,-1.570079,0.597494,-3.084994,-3.309983,S  4
-0.487959,1.651069,1.751783,0.2148179,0.5244261,-1.352905,2.456086,2.315394,2.410149,0.2323621,1.150951,-3.595472,4.574298,0.5852953,-1.588213,2.342997,-0.9449318,S  4
3.214871,6.595683,8.151391,3.582487,4.255627,3.243695,3.625227,8.16348,7.189527,2.653503,5.349371,1.460586,-1.0419,0.7752904,4.073289,3.001648,2.704638,S  4
-7.822135,-7.779983,-6.487379,-8.355849,-9.42305,-6.491123,-9.515085,-6.06863,-7.692918,-7.602098,-8.803852,-9.442142,-9.398231,-6.949742,-6.969868,-9.226892,-9.659523,S  4
3.725377,4.360352,4.8396,3.36907,2.717976,2.204752,3.678989,5.194579,2.947295,5.386436,4.7477,-1.303044,5.36971,3.373271,2.586636,3.853261,1.691298,S  4
8.268557,11.68222,12.20525,8.179405,9.445033,8.925053,8.948027,11.75556,12.36137,6.003256,12.12512,6.745324,4.236062,7.731489,8.698691,9.183061,7.50788,S  4
-6.350709,-4.841042,-8.05959,-7.56579,-5.641546,-6.225064,-5.165055,-8.452164,-6.12074,-3.919868,-5.181941,-5.023016,-5.430659,-5.350515,-6.065593,-4.983935,-5.496674,S  7
8.574579,9.004399,8.412055,8.656789,9.955613,10.85427,9.423561,7.266237,8.890514,6.290728,8.538471,11.52686,6.321329,7.802574,10.35458,9.983293,9.624942,S  7
6.40853,5.929902,2.480401,2.988319,4.550991,6.909201,5.854146,3.728768,4.211518,9.095334,8.398477,6.45766,5.425445,3.582173,3.985492,5.577353,3.402221,S  7
-6.620403,-6.659752,-8.198316,-8.383232,-6.45315,-5.949632,-6.355039,-8.00301,-6.595766,-3.987337,-5.52542,-4.156252,-7.026587,-7.697994,-6.731246,-6.826231,-6.767805,S  7
-0.4839285,1.55119,0.2772098,-0.3812349,0.88747,1.024709,1.383257,-0.844136,1.21469,-3.214447,6.088653,3.595273,-1.805803,-0.5629731,0.3400659,1.344783,1.042246,S  7
10.7707,6.972434,6.129911,6.424213,7.356379,12.1987,9.426421,7.015244,6.23996,13.18779,4.602182,8.790602,10.47109,6.950565,7.803922,9.525053,7.320532,S  7
-4.359685,-3.572988,-5.653248,-6.666773,-3.163126,-3.199502,-1.418898,-5.534573,-4.031384,-0.8518197,-1.073071,-1.607976,-2.428905,-4.679753,-5.563202,-2.733755,-4.946706,S  7
1.865187,3.150648,1.219206,-0.2620841,0.9788438,1.863192,2.476547,1.422636,3.17753,1.109497,9.075514,2.799286,-1.088528,0.0500933,-0.6640655,1.003066,0.7746418,S  7
1.780737,0.9180737,0.7204877,-1.402762,0.609429,1.899718,2.218117,0.7276511,1.06256,2.697964,1.239295,-2.135454,-0.07231846,-1.953772,-0.9586921,1.119238,-0.2108654,S  7
-6.731885,-7.604427,-8.125287,-10.00398,-7.517409,-6.002102,-6.178313,-8.001984,-7.575408,-1.509094,-6.204082,-9.785183,-7.944553,-10.64549,-10.57204,-7.361122,-9.333769,S  7
8.499251,10.23902,9.149954,6.763885,9.03715,8.125672,11.13455,9.837475,11.58023,7.836686,11.7702,6.66256,8.697536,7.574179,5.994578,8.701313,7.328136,S  7
-2.584041,-1.458474,-2.179281,-5.913655,-3.599112,-4.346656,-3.473222,-1.821185,-0.9089538,-1.14811,2.701079,-9.926583,-9.040394,-8.263191,-6.626587,-5.030683,-5.074254,S  7
-3.38143,-5.848881,-3.139202,-5.485785,-5.923998,-3.54757,-7.118813,-2.668726,-3.530739,0.2864617,-5.865842,-9.966844,-10.80948,-10.6453,-7.083728,-8.286964,-6.956201,S  7
-0.95761,2.262441,2.517036,-0.2945047,1.891069,-1.164587,2.342405,2.621406,4.417965,-1.662595,2.13941,-4.132653,2.399635,-0.9252589,-1.458053,0.8851956,-0.1044425,S  7
1.254964,-1.119034,0.6436418,-1.918753,-1.600487,0.5977643,-2.686552,1.700531,0.6900431,3.020317,-2.814622,-6.993599,-6.338508,-5.374113,-2.279814,-3.517215,-2.09588,S  7
5.38149,5.430987,7.649258,5.713904,4.534955,5.125783,1.639241,8.307076,8.147943,5.09884,6.152397,1.460504,-2.94354,0.8118533,4.417271,0.899435,3.85128,S  7
-5.467076,-4.588946,-2.806082,-4.236779,-4.856025,-5.705455,-7.109784,-2.937435,-2.091542,-4.121562,-4.271436,-9.11632,-4.503445,-6.774778,-4.982318,-7.021564,-5.080214,S  7
1.284564,-1.910205,1.678428,0.9581837,-0.361913,2.590836,-2.02324,2.128214,0.6027653,0.1258741,-7.818945,-1.841714,-3.253104,-2.435369,0.8262598,-2.786211,0.1929553,S  7
2.478441,2.643474,3.168855,3.173877,2.402845,3.512957,-0.5646665,4.308402,4.043427,1.408245,0.8147028,0.984565,-0.7172407,2.649607,3.201006,0.1404597,2.545689,S  7
9.390693,8.329825,9.833731,10.43476,7.944565,10.10415,6.074941,9.465469,9.670813,10.13925,7.972779,8.597007,8.469687,8.922142,10.74802,5.705308,9.085093,S  7
0.5351081,0.335772,1.559463,1.331481,0.1848668,0.3417424,-2.436717,0.9423193,1.948211,-2.137859,-1.179072,-0.4369833,-3.69324,-1.111139,0.2007803,-3.232006,0.6923723,S  7
-7.692573,-6.282239,-8.863967,-8.088141,-6.893282,-5.378341,-4.746589,-7.348721,-6.264666,-6.559165,-9.496639,-6.015375,-7.038165,-7.008814,-4.997539,-6.447666,-8.794109,S  8
-0.4165052,-0.2586204,-1.609255,-0.8488129,-0.5306889,2.175345,0.6615236,-0.6345143,-0.0486577,1.987722,1.068282,1.601447,0.7095094,2.348845,1.475903,-0.4695872,-2.185304,S  8
9.837518,5.4643,5.412974,5.221858,3.711823,9.611077,4.409306,8.273225,7.729545,12.22939,9.509342,5.463347,4.571091,3.425359,7.731508,2.131628,2.845129,S  8
-5.794876,-5.518398,-8.415534,-8.097879,-7.123497,-4.491263,-5.067802,-7.633342,-5.329024,-6.090499,-9.044418,-5.590908,-4.085432,-5.577834,-5.608994,-7.543573,-9.496422,S  8
-3.494886,-5.938625,-6.085777,-5.286717,-6.714727,-2.557627,-5.830159,-3.548081,-3.89222,-0.9139995,-2.636186,-3.738437,-6.218181,-5.849538,-3.605131,-7.880415,-7.896461,S  8
11.61654,7.88139,7.6576,10.65257,8.189244,15.02266,9.155507,9.225532,8.423263,11.22721,10.5944,15.49817,13.53386,12.00065,13.33843,7.700284,8.764041,S  8
-3.531283,-3.767865,-6.172499,-5.367069,-4.665082,-2.81981,-3.538885,-6.991699,-3.927009,-4.792737,-7.291481,-1.891713,-0.205863,-2.671757,-3.618994,-5.015798,-5.855121,S  8
4.562897,0.5377995,1.082745,2.498633,-0.03315839,3.9243,-1.743855,3.374156,3.387407,3.596504,1.472229,4.726086,-2.401117,-2.440851,3.996863,-2.804085,0.008558089,S  8
5.207771,1.458195,0.2104327,5.893473,2.686261,8.768548,3.524157,0.5874971,-1.204295,3.53033,2.900914,12.5731,10.07446,9.089121,7.825676,3.819186,4.596588,S  8
0.9984508,1.934769,0.07154516,3.165831,3.176507,3.576471,5.166894,-1.29539,-0.4733105,-1.901423,-1.626103,9.090092,8.262811,6.382901,5.619013,4.54805,3.846753,S  8
10.55904,5.828502,6.309911,8.501195,6.265082,11.61823,3.274014,7.143465,7.493218,7.662899,3.861744,12.66384,4.623831,4.763867,10.38722,4.133373,7.576897,S  8
0.4794745,-1.139915,-3.125947,0.9119431,-1.476352,1.715529,-0.4353035,-2.94267,-4.415885,-0.2080101,-1.401268,5.055142,2.963237,2.142836,2.323505,0.226316,0.7215924,S  8
5.961329,6.200464,4.693775,8.962106,8.147798,9.200257,11.50644,4.496177,1.424022,1.652964,2.170455,15.78506,14.98193,13.64178,12.29789,11.34619,9.409749,S  8
6.02179,2.309267,2.399499,4.60626,3.091095,8.377883,2.530894,3.253522,1.809054,6.221907,2.264959,6.937039,3.927808,4.113761,6.240901,3.1328,4.40667,S  8
2.793847,2.635553,1.725141,2.787455,1.873711,4.502007,2.955078,2.669488,0.7881652,2.078628,-1.639857,4.467095,4.802546,3.432158,4.887445,3.442858,3.777564,S  8
5.090083,4.375669,3.934039,5.380177,4.706626,6.006395,7.568111,5.038588,1.34578,2.889882,1.526191,7.564208,9.512371,7.990686,7.248178,7.051474,4.701128,S  8
1.803074,-0.4747734,0.3525656,0.9207796,-0.1213517,2.070335,1.536129,2.550184,-2.171617,3.810252,0.8536717,-1.105109,2.586021,1.64442,1.730087,1.109342,0.2948839,S  8
7.779443,5.873524,6.896993,6.984367,6.267894,10.43459,6.530876,9.032695,5.337777,6.66329,1.285659,5.316645,9.217899,7.788769,8.738532,7.072797,7.461321,S  8
-2.03328,-2.861826,-0.7292911,-1.964679,-2.645557,-2.540806,-1.87351,0.6879507,-1.737504,-1.503165,-5.25168,-4.990288,-0.9820476,-2.729125,-2.991111,-2.519707,-3.459635,S  8
3.552575,2.148591,5.138041,2.72071,2.353571,1.264228,2.279176,7.323105,2.293,3.492753,1.279982,-2.564726,3.534939,1.944673,2.104502,2.398014,2.083313,S  8
11.64509,8.970007,11.05157,10.40814,9.521405,11.93043,8.489611,13.5098,9.49771,10.36546,8.709958,4.862056,10.30953,8.817446,9.738688,8.62835,9.657684,S  8
2.893844,4.919894,5.033158,4.402149,4.623405,5.224069,7.200362,4.197852,3.369959,5.125947,4.151568,2.576206,4.657054,2.651205,2.862555,6.13258,4.900649,S  9
-5.973684,0.04488885,-2.996319,-5.38871,-2.3349,-6.592815,3.769216,-4.01868,-2.094731,-3.820051,-0.3536779,-6.087412,2.292749,-2.775996,-8.130157,0.3077402,-4.555993,S  9
-1.347405,4.047935,1.780484,-0.2526553,3.654716,-1.148632,6.728307,1.366252,3.485286,-1.646564,2.576669,1.100361,4.103774,2.543005,-0.9922551,5.198893,2.699575,S  9
5.656031,5.490084,6.653499,7.196813,6.624315,7.519541,7.714852,6.832366,4.703317,7.812328,3.577126,7.876647,5.908379,5.560354,6.511585,8.930672,7.379136,S  9
0.6772611,3.42138,2.094046,3.048503,4.481014,1.863697,8.469531,1.075041,-1.130173,2.292132,5.638899,5.521985,11.09054,8.167716,2.663115,9.013939,3.920616,S  9
-2.698533,-0.455949,-2.804631,-1.407066,-0.1336424,-1.000297,3.562542,-2.775503,-2.132119,-1.716851,1.911504,3.847399,4.587212,1.942525,0.05627144,3.316647,1.107487,S  9
4.830138,5.861351,5.781772,7.555899,7.101118,7.800356,9.777833,5.553243,4.147259,6.272014,2.885238,14.3278,11.24337,12.3037,9.810972,10.54077,8.769815,S  9
6.751748,2.738477,3.758729,7.639906,6.999622,9.389353,7.988518,4.16266,-0.1727453,9.540522,8.386022,13.24712,11.72452,13.09869,9.526993,11.38655,8.162899,S  9
-1.378388,-2.387526,-2.04887,1.537536,-0.06789366,1.273485,1.99716,-1.963776,-4.724586,0.1733953,3.568564,7.826855,6.745166,5.831981,4.679311,4.278579,2.59316,S  9
-0.7011071,-1.238542,-0.7876282,1.746012,0.384082,2.917464,2.745191,-1.292397,-2.652118,0.896726,-2.058576,9.782015,6.863843,7.932237,4.859678,3.241513,3.647638,S  9
6.183341,2.067374,3.59638,5.784516,4.617928,7.549384,4.990518,5.602867,2.241168,9.556641,8.40197,9.886699,5.58478,9.346083,7.69369,6.32613,5.744207,S  9
-3.473775,-3.891526,-1.510779,-1.681076,-2.597137,-2.390104,-2.78546,-1.67122,-3.467273,-0.9968342,2.120919,-0.33532,-0.1910653,0.852616,0.2237464,-0.789095,-1.792895,S  9
-4.078479,-6.267228,-4.033699,-2.834734,-4.189581,-1.954376,-4.467897,-3.462108,-5.440028,-1.784766,-2.418304,-0.1959115,0.3756199,0.4833217,-2.355475,-2.918849,-2.04457,S  9
