segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,labels
-3.166204,-9.771481,-7.499827,-3.728323,-23.38011,-1.164577,-20.23044,3.937734,-5.762028,4.234746,7.94156,-22.38584,-25.87663,-12.09358,-15.14917,-9.922227,boundary
-4.295287,-4.915782,-7.778299,-4.31453,-22.0735,-2.498461,-21.54109,2.229261,-4.247591,1.236085,1.75797,-22.70427,-27.36573,-12.05111,-16.43881,-9.777524,boundary
-4.444141,1.563062,-7.205386,-1.633421,-18.33099,-3.183022,-8.601701,2.200547,-2.401779,1.103044,4.248178,-18.59437,-24.10397,-11.79892,-11.52889,-8.733234,boundary
-2.781207,-4.583576,-5.645755,-4.052428,-16.78004,1.621945,-13.08319,4.259109,-3.743964,5.602164,3.873357,-18.59763,-21.65107,-7.857717,-9.334062,-5.781622,boundary
-4.842755,5.412669,-7.471277,-5.827352,-14.09561,0.7041399,-8.739864,1.358829,-1.540298,2.304948,6.734784,-15.44357,-21.89348,-8.333651,-8.217245,-6.774819,boundary
-1.508556,2.802407,-5.674941,0.9563784,-11.87309,0.2978832,-8.120979,2.153229,-1.414417,4.072677,2.378252,-12.91937,-18.73441,-6.386971,-8.090905,-6.329021,boundary
-0.7060416,6.597879,-3.261364,-1.279933,-7.015701,3.117462,0.5048357,4.508607,-0.9103435,5.269009,4.502569,-8.888737,-15.61352,-2.988581,-1.492688,-2.057128,boundary
-1.489494,5.90652,-5.046032,-3.255172,-6.973873,5.343027,2.704708,1.788118,-1.811502,5.678166,4.69761,-5.613615,-14.43458,-3.843613,0.6995494,-3.314659,boundary
0.8598025,7.352387,-4.044865,-0.6626115,-7.461833,3.64523,-3.842044,3.38491,-1.160041,7.467233,6.465294,-7.745781,-13.91737,-3.857377,-4.543314,-5.081794,boundary
2.109265,3.653368,-2.081161,0.7477794,-2.468783,4.116344,1.431359,4.932039,-1.343076,7.035135,0.5465241,-1.892779,-11.49653,-1.738911,-0.2531354,-2.713671,boundary
3.785156,4.268991,-1.778543,1.431587,-2.332409,6.183643,7.894752,3.632438,-2.875248,8.653354,5.463638,-0.6170795,-11.12241,-1.507275,2.910607,-1.191967,boundary
-5.498392,-8.506442,-6.94205,-6.080161,-6.432018,-12.8887,-13.44781,-2.109199,0.1647804,-0.9803861,-5.544946,-19.25414,-21.6382,-9.524571,-14.06313,-13.24454,boundary
-5.031615,1.024176,-4.821421,-3.832701,-3.542261,-10.95048,-5.716534,-1.256852,1.452626,-1.652379,10.34748,-17.6064,-19.75148,-7.497906,-12.01584,-9.935821,boundary
-7.880856,2.314566,-5.456742,-7.694415,-4.832107,-15.8821,-9.362211,-3.509676,3.463539,-8.063523,3.8176,-19.11802,-24.53732,-9.554646,-12.89967,-11.89204,boundary
-5.509926,-0.3232205,-4.065276,-5.203647,-2.772233,-13.22932,-3.522798,-1.561285,1.173926,-3.144222,2.981692,-15.39108,-23.77059,-8.004696,-8.887752,-10.06871,boundary
-2.588908,-7.756748,-2.784546,-0.9844828,-5.429709,-7.76012,-11.25222,-0.3020369,0.03369215,-1.337309,4.112799,-10.44245,-14.92158,-3.907655,-9.754807,-7.030177,boundary
-5.799136,10.7456,-1.727885,-4.582494,-1.447524,-12.10634,3.410125,-2.261298,3.727706,-5.994094,8.243896,-12.73026,-21.29498,-5.466184,-6.438336,-7.759445,boundary
-3.858301,4.102521,-1.285848,-4.831702,-2.652154,-9.658279,1.39479,-1.28688,2.392108,-3.58318,5.010284,-14.81323,-25.22485,-5.884877,-7.876086,-8.874739,boundary
-2.058756,-5.895688,-1.441365,-2.191477,-5.264864,-5.462401,-8.236856,-0.2494437,0.7499553,-1.905409,3.536192,-7.049822,-12.59788,-1.1697,-7.957376,-6.994429,boundary
-3.791232,6.094743,-0.3690405,-2.960382,-2.763236,-7.65785,3.730863,-0.9874265,2.135816,-4.271091,7.078647,-12.63213,-21.75469,-3.277896,-6.433644,-7.382685,boundary
-1.176274,3.334509,0.3598324,-3.631788,-2.715816,-4.851401,3.411755,-0.7352902,2.799297,-2.101835,4.901772,-13.6938,-21.36263,-2.404356,-6.434841,-7.729529,boundary
6.68363,-3.822177,3.952597,6.136606,4.837408,7.079272,0.5370718,1.291369,-1.352294,4.020237,-1.913562,10.29503,16.11679,10.6343,9.381886,10.44066,boundary
2.460106,-0.3855325,3.649289,5.053417,5.933373,3.313185,4.22634,-0.3032637,-0.7091447,-0.2745601,3.271647,10.67311,10.96094,5.266559,9.575623,9.695148,boundary
6.387257,-6.281762,6.269032,5.471254,6.662849,7.385679,-2.226956,2.557747,-1.897107,4.529985,-3.122339,13.63841,15.30208,8.316386,10.05098,12.85743,boundary
2.693819,0.7422771,4.239489,3.211069,7.141458,2.61372,7.044345,1.221073,-0.4349314,0.6223736,-0.4737316,7.991935,7.002013,4.792783,11.80824,10.62476,boundary
1.64275,3.263318,2.742182,6.041121,4.636207,0.3064128,1.841669,-0.2172764,-0.1500179,-1.092466,0.1145642,5.801025,6.944053,2.968675,7.177811,8.253029,boundary
2.259906,-4.733013,2.168307,2.127646,3.432611,1.999478,-5.520192,1.769366,-2.156722,1.654235,0.3153445,7.529301,9.004869,2.38449,3.840053,6.997214,boundary
0.8436452,0.6270908,3.282854,1.778176,5.995691,0.2377536,7.019466,1.529093,-1.802931,0.355588,0.1290146,4.521619,1.323269,-0.3854563,8.118461,6.793645,boundary
2.061593,3.344336,2.34718,5.0309,4.530635,-0.09328918,0.8640117,1.098632,-0.1903156,-0.4656625,-1.331152,3.113119,2.356394,1.930473,6.198353,7.204488,boundary
1.504161,-5.557795,-1.293501,1.442565,-2.487856,-0.3725716,-8.812885,1.11752,-3.462598,0.4631202,-3.478241,0.3872591,3.250922,-0.6500009,-2.111309,0.6646735,boundary
-0.3351889,2.031196,-0.6123965,0.8213052,0.2297307,-2.328864,1.887535,0.2250175,-2.311432,-0.4998097,4.296091,-1.72175,-1.075043,-2.810828,-0.3645937,-0.9416505,boundary
2.390312,-0.9218705,0.632372,2.557718,4.338785,0.8450775,1.509724,2.158002,-1.853572,0.5158828,0.6293913,3.570474,1.315604,0.5876275,4.673929,3.742801,boundary
3.75419,-2.768145,0.133423,1.383805,2.299523,3.144436,-0.9895146,2.784434,-2.875713,9.611224,-5.459395,-2.877823,-1.183981,-0.2025363,-1.753627,0.7024535,S  1
1.938699,5.425456,2.805006,2.263134,5.066473,0.5729008,3.559831,0.4393568,-1.732913,6.335269,-7.187886,1.201905,2.45759,-0.6786814,3.07619,4.539508,S  1
5.15053,5.168279,1.538206,5.519711,4.87614,4.641505,7.231594,1.082836,-0.0975368,10.36912,6.094758,4.05666,7.643852,2.280548,4.000338,5.67753,S  1
4.454479,-1.749082,-0.2803435,3.54614,1.081727,4.702669,0.05045208,0.4516449,-1.965025,10.19476,2.584697,1.705635,1.770092,0.9357411,-0.4836864,1.299782,S  1
0.8404954,-6.08298,-0.0758596,1.03665,-2.459808,0.2038689,-10.02977,0.1846573,-3.3308,6.531248,-10.57684,-0.976804,0.2116393,-2.302974,-1.871004,0.4890129,S  1
0.3339588,9.372924,1.401522,-0.3166565,2.888958,-0.4547184,9.979913,-1.160496,-0.2400696,3.488204,6.983804,-0.7794151,-0.1201365,-3.917523,2.57161,0.2042141,S  1
1.295577,3.889555,-1.102594,0.08451315,1.682616,1.355064,8.722158,-2.728847,-1.38207,4.476753,4.151084,2.713082,2.228021,-1.305914,0.7467746,-0.7764915,S  1
-1.444296,-1.939924,-1.641251,-2.546126,-2.934876,-2.261531,-6.808783,-1.059001,-0.7464741,2.839888,-2.060523,-4.242081,-4.946415,-5.766577,-4.4494,-5.347917,S  1
-1.401022,-2.261466,-0.260453,-3.261961,-2.581331,-2.451202,-4.845898,-1.399687,-2.059499,0.1973527,2.889971,-7.346406,-7.851096,-6.441571,-5.452717,-6.883252,S  1
-2.161135,6.478345,-3.406315,-4.66455,1.281868,-1.906854,10.54826,-3.389761,-1.039766,-3.154118,6.379772,-1.325486,0.4633586,-3.52228,-0.6751763,-5.629818,S  1
-3.362243,10.09659,-0.9932607,-6.059965,2.527488,-4.912539,7.486231,-1.995034,1.180539,-2.84345,5.235543,-5.046052,-7.015343,-8.245886,-1.061447,-6.946142,S  1
-1.539151,-6.485404,-1.33968,-3.042073,-0.7321243,-3.132754,-9.397793,-0.8930146,-1.622239,-3.046138,1.234798,-5.080638,-6.150488,-5.179803,-5.545808,-5.652567,S  1
-2.551398,3.891502,-3.106295,-2.698113,2.970476,-2.795996,5.197716,-1.486792,-0.7152514,-5.679996,9.77495,-2.938636,-0.1035089,-3.210812,0.635677,-5.346352,S  1
-2.130137,10.01965,-1.536214,-5.656608,4.830265,-2.372137,9.007831,-0.8760951,0.92167,-6.045652,7.718959,-1.44802,0.6836596,-3.888301,3.090111,-3.397247,S  1
-1.879344,3.103784,-0.7917728,-1.382665,6.053279,-3.832785,1.359806,-0.8140012,-0.1030996,-7.574878,5.170772,-0.2538348,-2.05537,-3.367806,3.304823,1.000996,S  1
-0.8076455,1.623664,0.01881009,2.829109,5.966232,-1.920307,2.279712,0.2682005,-0.732591,-5.272449,2.310478,2.228647,3.04338,-0.9019621,6.632235,2.169912,S  1
0.2132967,5.565429,-0.6832559,0.514905,7.260118,1.317806,5.989054,0.3968275,1.772437,-7.504392,12.52426,5.76878,10.83812,3.306709,9.101459,5.341925,S  1
-2.134673,4.90033,-1.35414,-0.3651313,7.199848,-3.665304,3.636215,-0.9522653,-0.311511,-9.227641,6.355706,0.615205,-0.6750552,-1.938483,8.009718,3.632506,S  1
0.8210346,3.080768,1.519232,4.754095,4.873658,0.2612036,-0.2706298,-0.4071362,-0.03809275,-7.311431,-3.985349,6.367376,6.935328,1.99874,9.634695,7.434003,S  1
-0.005401639,4.926384,1.243448,4.876738,9.064701,-0.05376815,13.42764,-0.5669489,1.612296,-9.154646,7.944854,9.211243,9.465917,3.708409,14.3773,10.77375,S  1
-2.155726,-0.1370702,-2.353213,-0.09625411,3.922914,-3.186049,-6.197973,-1.276635,0.3703281,-9.041401,2.74983,1.568279,0.9565241,-0.9476707,5.2045,2.718329,S  1
-0.1376319,6.050073,-0.05749611,1.532046,5.438137,0.6595463,11.27001,0.9310822,-0.9256679,-2.586231,7.788369,1.941198,1.435304,3.288367,6.470551,1.018449,boundary
1.082583,1.916203,1.506251,0.1569568,6.742163,3.977591,4.242972,0.8593037,0.5775382,2.397508,10.09639,0.2455427,0.9452518,1.968659,5.965599,1.595312,boundary
0.004958236,-4.441245,0.094243,-0.8097867,4.66805,0.7216195,-3.829702,-1.471938,-1.126412,-0.1422301,-5.718717,2.838764,-0.4036584,0.9661847,3.74197,1.215612,boundary
1.453266,3.317388,0.2564621,1.379307,6.635066,2.237096,9.989848,0.1266595,-1.562791,0.4035779,3.780607,4.194522,3.355229,4.777556,8.822189,3.931338,boundary
1.01453,3.453005,-0.1582941,1.295551,7.034486,4.318076,1.883009,-0.2433522,-0.4561024,0.2649758,4.883544,3.900437,5.381994,3.937787,6.946526,3.857001,boundary
2.065953,-1.240177,2.282076,1.212857,6.104488,5.830306,1.531182,-0.2910035,-1.612072,4.321345,-3.032594,6.565355,5.850211,5.976812,8.388723,5.547714,boundary
0.6776857,5.599284,0.8071958,0.9848911,8.388251,2.925338,11.97271,-1.68224,-0.9674239,1.725688,1.900374,10.74171,10.29672,3.358615,12.03429,7.069437,boundary
2.710341,1.377492,0.4712707,3.153542,5.661014,6.26613,0.5148817,-0.5152888,-2.256562,0.7613115,-6.748955,9.708681,11.88808,7.081372,7.884059,7.42852,boundary
4.379288,4.770745,3.074251,5.42011,7.229558,9.477051,8.35316,0.3304832,-1.285476,5.880311,3.89847,11.99209,14.56262,10.47627,11.41394,9.899451,boundary
2.324701,7.211778,2.174397,3.648304,8.926928,7.360468,10.8284,-1.364484,-1.319449,2.472256,-2.40787,16.67238,19.16825,7.291198,13.65739,10.70216,boundary
-7.880483,4.067774,-0.5473466,-4.730377,5.050326,-9.43615,9.720463,-5.833491,2.051172,-6.927082,-4.272583,1.021764,1.769747,-8.009158,1.980389,-0.4528529,boundary
-6.700516,-1.738106,-2.066936,-5.750086,2.555642,-9.501307,-1.404995,-1.852479,-1.029883,-5.179083,-5.236619,-2.731269,-1.651146,-7.794338,-0.9977189,-1.424387,boundary
-3.535977,0.6754321,-0.534712,-0.4242958,2.704451,-6.381649,-1.934086,-2.175505,0.2312735,-4.018499,-4.290777,-0.5088757,-2.542286,-4.307233,-0.7630739,-0.4853894,boundary
-3.830911,-4.392929,-1.503812,-1.518102,2.320017,-2.671916,1.586454,-3.191812,0.5871392,-1.978275,-1.024411,3.357446,3.73238,-2.128076,0.5203851,1.513173,boundary
-4.764246,-6.421607,-3.933347,-7.451231,-0.2139239,-6.842646,-3.14766,-2.342636,-2.236054,-3.931429,-5.019234,0.3623751,-3.649868,-5.46357,-1.07472,-1.511856,boundary
-3.443867,3.902297,-2.25074,-0.9713647,-0.2500974,-5.677643,1.160223,-0.2568729,-0.2241387,-1.346505,0.02119648,-3.982743,-4.153312,-4.561007,-3.887956,-3.47829,boundary
2.529723,-10.42697,-0.6001541,2.988798,-1.717884,3.101595,-8.329735,2.777789,-2.890985,4.934795,-4.926784,-1.458479,-2.74654,2.364463,-4.943434,-0.1417926,boundary
-1.234754,-7.034884,-2.780067,-3.625682,-1.215285,-3.403304,-1.881366,-1.907084,-2.509535,-1.427055,1.410367,-2.583359,-8.462912,-2.110195,-1.767744,-1.677161,boundary
-3.745302,5.232703,-3.010761,-2.933052,-2.06331,-4.702276,2.392035,-1.500462,2.602933,-0.7826993,3.286189,-5.570204,-5.968907,-3.758174,-4.382563,-4.715073,boundary
3.726406,-4.962971,-0.3845193,2.205605,-2.907261,2.668972,-3.765144,4.464434,-2.91608,6.695905,-7.495683,-7.101771,-7.81569,2.550888,-6.432138,-3.560527,boundary
1.861973,-3.444284,-0.3320327,1.191237,-3.234808,-0.7284456,-2.925553,2.082945,-1.49858,1.109365,6.174567,-8.909424,-10.81666,0.1257734,-5.734831,-3.566011,boundary
0.004958236,-4.441245,0.094243,-0.8097867,4.66805,0.7216195,-3.829702,-1.471938,-1.126412,-0.1422301,-5.718717,2.838764,-0.4036584,0.9661847,3.74197,1.215612,S  2
1.453266,3.317388,0.2564621,1.379307,6.635066,2.237096,9.989848,0.1266595,-1.562791,0.4035779,3.780607,4.194522,3.355229,4.777556,8.822189,3.931338,S  2
1.01453,3.453005,-0.1582941,1.295551,7.034486,4.318076,1.883009,-0.2433522,-0.4561024,0.2649758,4.883544,3.900437,5.381994,3.937787,6.946526,3.857001,S  2
2.065953,-1.240177,2.282076,1.212857,6.104488,5.830306,1.531182,-0.2910035,-1.612072,4.321345,-3.032594,6.565355,5.850211,5.976812,8.388723,5.547714,S  2
0.6776857,5.599284,0.8071958,0.9848911,8.388251,2.925338,11.97271,-1.68224,-0.9674239,1.725688,1.900374,10.74171,10.29672,3.358615,12.03429,7.069437,S  2
2.710341,1.377492,0.4712707,3.153542,5.661014,6.26613,0.5148817,-0.5152888,-2.256562,0.7613115,-6.748955,9.708681,11.88808,7.081372,7.884059,7.42852,S  2
4.379288,4.770745,3.074251,5.42011,7.229558,9.477051,8.35316,0.3304832,-1.285476,5.880311,3.89847,11.99209,14.56262,10.47627,11.41394,9.899451,S  2
2.324701,7.211778,2.174397,3.648304,8.926928,7.360468,10.8284,-1.364484,-1.319449,2.472256,-2.40787,16.67238,19.16825,7.291198,13.65739,10.70216,S  2
-7.880483,4.067774,-0.5473466,-4.730377,5.050326,-9.43615,9.720463,-5.833491,2.051172,-6.927082,-4.272583,1.021764,1.769747,-8.009158,1.980389,-0.4528529,S  2
-6.700516,-1.738106,-2.066936,-5.750086,2.555642,-9.501307,-1.404995,-1.852479,-1.029883,-5.179083,-5.236619,-2.731269,-1.651146,-7.794338,-0.9977189,-1.424387,S  2
-3.535977,0.6754321,-0.534712,-0.4242958,2.704451,-6.381649,-1.934086,-2.175505,0.2312735,-4.018499,-4.290777,-0.5088757,-2.542286,-4.307233,-0.7630739,-0.4853894,S  2
-3.830911,-4.392929,-1.503812,-1.518102,2.320017,-2.671916,1.586454,-3.191812,0.5871392,-1.978275,-1.024411,3.357446,3.73238,-2.128076,0.5203851,1.513173,S  2
-4.764246,-6.421607,-3.933347,-7.451231,-0.2139239,-6.842646,-3.14766,-2.342636,-2.236054,-3.931429,-5.019234,0.3623751,-3.649868,-5.46357,-1.07472,-1.511856,S  2
-3.443867,3.902297,-2.25074,-0.9713647,-0.2500974,-5.677643,1.160223,-0.2568729,-0.2241387,-1.346505,0.02119648,-3.982743,-4.153312,-4.561007,-3.887956,-3.47829,S  2
2.529723,-10.42697,-0.6001541,2.988798,-1.717884,3.101595,-8.329735,2.777789,-2.890985,4.934795,-4.926784,-1.458479,-2.74654,2.364463,-4.943434,-0.1417926,S  2
-1.234754,-7.034884,-2.780067,-3.625682,-1.215285,-3.403304,-1.881366,-1.907084,-2.509535,-1.427055,1.410367,-2.583359,-8.462912,-2.110195,-1.767744,-1.677161,S  2
-3.745302,5.232703,-3.010761,-2.933052,-2.06331,-4.702276,2.392035,-1.500462,2.602933,-0.7826993,3.286189,-5.570204,-5.968907,-3.758174,-4.382563,-4.715073,S  2
3.726406,-4.962971,-0.3845193,2.205605,-2.907261,2.668972,-3.765144,4.464434,-2.91608,6.695905,-7.495683,-7.101771,-7.81569,2.550888,-6.432138,-3.560527,S  2
1.861973,-3.444284,-0.3320327,1.191237,-3.234808,-0.7284456,-2.925553,2.082945,-1.49858,1.109365,6.174567,-8.909424,-10.81666,0.1257734,-5.734831,-3.566011,S  2
-0.9765823,-2.287777,-1.248203,-1.733765,-4.02503,-3.224405,-3.561979,-1.4455,2.695718,-0.8547674,0.9902387,-9.229907,-13.77785,-1.872528,-5.712276,-5.265215,S  2
-0.2693016,8.652768,-0.912259,-2.074704,-0.5484224,-0.5743132,5.784374,0.9006883,3.577416,1.714277,1.236254,-7.815376,-5.413592,1.240596,-2.515203,-3.913669,S  2
-1.049464,-10.90648,-2.324729,-3.214244,-6.45097,0.6528988,-12.96744,2.697208,0.2013514,4.394305,-13.14695,-9.912154,-8.395655,-2.153934,-9.099508,-7.464097,S  4
2.309093,4.371085,0.7071929,0.1943217,0.5086719,3.497913,0.4781061,3.201464,3.335779,8.098241,-1.831718,-2.612226,-1.113999,3.435027,-0.7885277,0.2263112,S  4
5.950154,1.174504,3.215793,3.224609,3.014105,9.209165,4.563438,4.555859,2.941408,13.96622,-2.627772,4.336627,6.593782,8.005114,4.245979,4.008284,S  4
3.064478,-8.374072,-2.20212,-0.6038575,-4.227155,4.451775,-7.573647,4.139863,-2.224578,11.11082,-11.17537,-0.3315258,-0.9768448,1.086834,-3.555835,-4.079793,S  4
0.185998,-6.422756,-2.864409,-4.553668,-4.95964,1.728214,-8.6275,3.447672,0.2800013,9.818948,-7.807106,-2.455981,-1.270006,-0.4759187,-4.771649,-4.287376,S  4
4.639898,1.184301,1.115669,0.7463217,0.04040097,7.927016,2.368263,4.921297,0.5574853,15.39081,-8.135801,1.631296,2.704974,5.276684,1.799358,1.972934,S  4
7.336744,-8.29306,0.7931942,2.432867,-0.5214192,8.7498,-3.588587,5.404768,-1.659261,17.36993,-5.94479,8.150784,7.398286,5.323051,2.826768,3.136278,S  4
-0.4806721,-7.542982,-2.623183,-3.564427,-3.125915,-1.201797,-8.348537,2.799698,-1.763874,10.44331,-7.282031,-2.890544,-3.44706,-5.912555,-4.645429,-5.519277,S  4
-3.05973,-3.336892,-1.650719,-4.561713,-4.631217,-3.019306,-4.781001,3.044855,-2.411325,7.353954,-7.893431,-7.253097,-7.979498,-6.922385,-5.40544,-5.545672,S  4
3.739603,-5.483901,1.663505,0.9162238,-1.254677,4.059709,-3.292392,4.434414,-0.7077544,11.77339,-10.84742,0.9390965,2.27126,2.136122,0.8732788,3.114469,S  4
2.40881,-5.708622,0.9472171,2.486156,-0.5857394,-0.1086416,-8.461407,2.639841,-0.7008052,12.05237,-5.107442,-3.818341,-5.213546,-5.423198,-2.890045,-1.823745,S  4
-1.988717,-5.682926,0.403271,-1.507788,-0.7068143,-3.991556,-4.659934,2.96834,-2.487876,6.316185,-8.502693,-6.609046,-6.984947,-8.022127,-2.730609,-3.049651,S  4
-3.036462,-2.271323,0.5421434,-0.8888674,-1.174983,-4.285804,-4.433429,1.987133,-1.905505,2.12039,-14.2577,-7.52278,-5.87819,-4.659847,-2.174327,-0.8691462,S  4
3.123494,-1.758128,2.708636,5.185011,-0.3242619,2.625178,-5.624231,2.682858,0.3197847,10.0719,-8.727918,-3.082686,-3.281388,-0.07495468,-0.8905352,1.754865,S  4
6.957098,-6.406881,4.060351,7.213509,2.614953,5.658772,-5.318331,4.6874,-1.033505,12.63189,-16.39721,-2.217773,-0.9093061,2.77248,1.472191,4.222992,S  4
1.624336,-4.411947,1.275224,3.374481,3.702299,1.573194,-3.986313,2.755617,-3.361377,6.737492,-16.22921,-1.186839,0.6710404,0.3798863,2.018121,2.124484,S  4
2.41999,3.38123,2.288347,4.958965,2.114994,5.387516,1.625303,3.016995,-1.536601,8.389945,-13.20469,2.769895,2.369408,5.259403,3.920562,4.270428,S  4
9.067297,-6.520932,3.704659,9.066227,2.050707,10.79831,-6.780359,5.235721,-1.476613,14.10007,-20.32364,2.375683,3.690722,9.623049,1.361699,6.386314,S  4
12.41241,-6.7374,3.325104,8.900335,5.967961,14.02378,-4.551796,5.411706,-3.568004,17.50093,-23.25482,5.696693,8.681695,12.14546,4.424461,6.882995,S  4
5.632753,-1.210444,2.147169,6.035052,3.997758,9.845235,2.260556,3.929809,-4.509972,12.94686,-15.93781,8.681272,7.0191,8.163592,6.78702,6.213895,S  4
4.34722,-1.338318,1.348667,4.00161,4.405921,8.728556,-2.929247,4.847865,-2.623307,11.0289,-14.69934,7.495941,7.05745,8.00733,2.672897,5.803334,S  4
-0.8158858,-6.349416,0.7945114,0.9710777,-0.1630392,-1.58993,-3.644059,0.3666204,-0.1490018,-3.862519,0.6454982,-0.5618452,-1.625026,-1.759062,0.545947,-0.04746908,boundary
-1.653942,7.614738,1.42012,0.506544,6.177724,-2.993339,5.496689,0.03742692,2.437061,-4.243495,0.7623523,1.923233,0.5816189,-0.6338603,5.028026,3.058746,boundary
1.146039,1.993933,1.275819,1.35605,2.988859,-1.00816,4.245581,1.86129,-0.2071126,0.5775639,-1.367124,1.481995,1.880127,-1.574139,3.48117,1.903533,boundary
1.072418,-6.058992,1.543087,1.603897,0.8390104,-1.035266,-6.948753,2.54303,-0.5223652,-0.8219627,0.7162666,1.198568,0.5434301,-1.018219,0.7004978,0.7528031,boundary
-0.2391533,2.831946,-0.004096303,1.052503,2.130064,-1.046997,6.083594,-0.04992942,0.2492156,-3.143886,-5.857415,1.466477,1.998068,0.9757243,4.79195,3.462933,boundary
-0.2638154,2.007901,0.3399411,-0.331883,1.955485,-3.005636,1.690475,0.7038265,1.58621,-0.690336,2.724459,-0.7995073,-2.443283,-2.054217,0.733376,0.5442296,boundary
1.717915,-6.41734,0.9652864,0.39227,0.07774878,-0.006044228,-8.148802,3.347286,0.3375801,1.602086,2.295647,-0.1966534,1.35184,-1.429679,-2.077873,-0.5628265,boundary
0.5309813,-1.110422,-1.514618,0.1387604,-1.72144,-0.7748107,1.272372,1.05466,0.3215201,0.2835264,-5.416244,-1.92854,-0.1036782,-0.722654,0.4162299,0.1480586,boundary
0.5607931,-1.581348,-1.581789,-1.433618,-2.240639,-1.085469,-4.048616,1.22248,1.936419,-1.295398,1.552309,-2.54193,-3.69539,-0.4575834,-3.96618,-2.45988,boundary
