segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,labels
-0.5237742,-0.9828901,-0.899888,-1.978572,-2.619253,-1.544437,-0.4833252,1.019365,-0.2230209,0.4318334,-1.156286,0.05160005,-0.6952931,-0.366717,-2.052684,-2.77512,S  5
-0.5207866,-1.457308,-3.795668,-2.215903,-3.092621,-0.6454782,-2.023983,-0.3992017,-0.6851459,0.2255705,-1.261263,1.122424,-1.009313,-1.400507,-2.124696,-2.824379,S  5
-1.708673,-1.407069,0.6187518,-3.874629,-3.846728,-2.36687,-2.409758,0.5389936,0.7376006,-0.2829621,-0.1178383,-2.358469,-0.479539,-3.163204,-2.976963,-3.539673,S  5
-0.881076,-0.54478,-0.7944345,-4.510789,-3.684554,-4.01265,-2.231019,-0.3793657,-0.009422754,-2.116348,0.1271271,-0.664546,-1.312876,-2.795578,-3.731948,-4.05831,S  5
0.6649982,-0.5873163,-2.712267,0.2090325,-1.400011,2.371166,-0.6022716,0.08992437,-0.2982081,1.226347,0.1320425,3.084293,2.13469,1.047788,-0.4348,-1.124269,S  5
-1.748041,-1.146784,1.466232,-2.865386,-3.127407,-3.875759,-1.872276,0.7142311,1.402029,-1.350914,-0.7206086,-2.777988,-1.402596,-4.142557,-2.007536,-3.066127,S  5
0.288471,1.210983,2.10161,-2.675044,-1.179579,-1.986332,-1.103516,-0.1597247,1.766274,-0.7373478,2.60017,1.297289,1.453453,-1.117636,-1.049792,-1.127872,S  5
2.066138,0.574247,-1.459615,1.288244,-0.8697965,3.400516,0.5480178,1.203881,-0.1301006,4.592741,0.5619221,0.8489817,1.972364,1.716725,-0.528497,0.1419509,S  5
-0.5162443,0.7749987,1.545641,-1.465002,-1.816119,-1.903097,0.297873,-0.4213451,0.5395949,-1.784385,2.273349,-1.830472,-2.093695,-2.435572,-1.266144,-2.0754,S  5
1.977503,2.728291,5.085175,1.537061,1.448682,2.131432,2.357392,1.157688,2.976849,2.856819,4.389036,2.546926,4.050029,2.295223,2.686264,2.252804,S  5
2.79629,2.60481,0.3489942,1.677679,0.876685,2.313212,3.119901,1.634886,0.5924264,5.62954,0.9652262,0.389911,1.337432,1.491889,1.57138,1.447767,S  5
1.996601,2.062212,1.903649,1.471856,0.4136381,3.341423,2.575447,0.09813923,-0.07276782,1.452004,3.327582,2.33331,1.692614,2.838494,0.6329318,1.393496,S  5
2.579589,3.449685,5.370656,2.431841,1.97546,3.647411,4.83924,0.4704485,1.458038,3.01707,4.672087,1.786065,3.211092,2.957483,3.654561,2.874978,S  5
3.000559,2.600947,1.738169,2.442897,2.700674,2.040677,4.352575,1.045226,0.740447,3.380694,0.7426817,4.118173,4.441434,3.049288,4.702785,2.965688,S  5
4.075221,2.727931,2.986042,4.708868,3.108172,6.300854,4.459123,1.352844,0.8104138,4.105867,1.552564,6.911172,6.375345,7.1262,4.307775,5.348581,S  5
3.117777,2.842071,4.240851,1.627492,2.562358,3.606129,5.192359,-0.5023683,-0.4411204,0.8708307,2.557141,3.985994,4.899034,3.553967,4.612466,3.755596,S  5
3.439256,1.313976,2.472784,3.872133,3.587353,3.420595,3.418018,0.2895183,0.4553575,0.9549479,-0.2179298,8.616957,8.614554,6.221939,6.232085,5.339891,S  5
2.066138,0.574247,-1.459615,1.288244,-0.8697965,3.400516,0.5480178,1.203881,-0.1301006,4.592741,0.5619221,0.8489817,1.972364,1.716725,-0.528497,0.1419509,boundary
-0.5162443,0.7749987,1.545641,-1.465002,-1.816119,-1.903097,0.297873,-0.4213451,0.5395949,-1.784385,2.273349,-1.830472,-2.093695,-2.435572,-1.266144,-2.0754,boundary
1.977503,2.728291,5.085175,1.537061,1.448682,2.131432,2.357392,1.157688,2.976849,2.856819,4.389036,2.546926,4.050029,2.295223,2.686264,2.252804,boundary
2.79629,2.60481,0.3489942,1.677679,0.876685,2.313212,3.119901,1.634886,0.5924264,5.62954,0.9652262,0.389911,1.337432,1.491889,1.57138,1.447767,boundary
1.996601,2.062212,1.903649,1.471856,0.4136381,3.341423,2.575447,0.09813923,-0.07276782,1.452004,3.327582,2.33331,1.692614,2.838494,0.6329318,1.393496,boundary
2.579589,3.449685,5.370656,2.431841,1.97546,3.647411,4.83924,0.4704485,1.458038,3.01707,4.672087,1.786065,3.211092,2.957483,3.654561,2.874978,boundary
3.000559,2.600947,1.738169,2.442897,2.700674,2.040677,4.352575,1.045226,0.740447,3.380694,0.7426817,4.118173,4.441434,3.049288,4.702785,2.965688,boundary
4.075221,2.727931,2.986042,4.708868,3.108172,6.300854,4.459123,1.352844,0.8104138,4.105867,1.552564,6.911172,6.375345,7.1262,4.307775,5.348581,boundary
3.117777,2.842071,4.240851,1.627492,2.562358,3.606129,5.192359,-0.5023683,-0.4411204,0.8708307,2.557141,3.985994,4.899034,3.553967,4.612466,3.755596,boundary
3.439256,1.313976,2.472784,3.872133,3.587353,3.420595,3.418018,0.2895183,0.4553575,0.9549479,-0.2179298,8.616957,8.614554,6.221939,6.232085,5.339891,boundary
-0.6581377,0.9157601,0.2850175,1.063367,1.514925,-1.937735,-1.132611,-1.039608,0.2626596,-1.611872,2.598012,2.876844,2.786366,-0.05089656,0.8396285,2.564929,boundary
1.189622,0.6491189,-1.611241,0.7908544,1.417361,0.7937706,0.09589982,-0.6653844,-0.2388269,1.235663,-0.5458084,2.928255,2.650958,0.2653552,1.158911,1.469191,boundary
1.016593,0.5490651,0.1507265,0.4088247,0.8616145,1.611305,0.03996928,-1.356968,0.009885263,0.5796545,0.7884205,2.860729,2.224344,0.6634716,1.023462,1.938167,boundary
-0.06130465,-0.0008650684,-0.5531436,-0.4949216,0.3030809,-0.9245075,-0.04983479,-0.3758983,-0.4850922,0.9634516,-0.6627455,1.277197,0.386941,-1.11469,0.6170182,0.4312653,boundary
-1.426054,-1.203565,-2.679904,-1.105664,-0.08883472,-1.460045,-0.999876,-1.689742,-0.9595277,-1.628568,-2.232997,-0.3718805,-1.15392,-1.451161,-0.2351748,-0.5369756,boundary
0.4943453,0.07059751,1.129849,-0.7018741,0.3621767,0.7244213,0.0761684,0.4241486,0.2142473,0.9553547,-1.694779,0.4721749,0.7698826,-0.9848694,0.4714039,-0.6898627,boundary
0.2525462,-1.119439,-1.125464,-1.725765,-0.8794029,0.5299879,-1.358401,-1.034102,-0.6756907,-0.4790718,-2.454417,-0.7600928,-2.868947,-1.206132,-1.315415,-1.103683,boundary
-4.31325,-2.507976,-4.310459,-3.58704,-2.39641,-3.725724,-2.360087,-2.7351,-1.193585,-5.470961,-2.984183,-3.460835,-4.489788,-3.975487,-2.666628,-3.330356,boundary
-4.146123,-2.114766,0.9272569,-3.41997,-1.590017,-4.864189,-3.537914,-1.156669,-1.102268,-4.42155,-5.418207,-5.376814,-4.226549,-4.915795,-3.240869,-4.502842,boundary
-0.8248516,-0.8515497,-0.1453394,-1.289749,-0.4237187,-0.4048743,-1.655126,-1.572177,1.009838,-3.925459,-1.373668,-1.180047,-2.744867,-1.267211,-1.573593,-1.161924,boundary
-3.629724,-2.300429,-4.310254,-3.373715,-2.597561,-2.767017,-3.17686,-2.088795,-0.5780441,-6.436824,-2.851778,-3.921398,-4.048645,-3.910532,-3.375061,-3.675274,boundary
1.10833,0.5479283,-2.055757,-0.08886662,0.5647396,-0.2184463,-0.337403,1.368387,2.077316,4.25347,4.901196,-4.285373,-4.187781,-0.6108052,-1.939248,-1.678832,boundary
-2.275912,-1.076293,-0.8608357,-1.954075,-1.373682,-4.022874,-3.164279,-0.6253713,-0.4114691,-2.173063,-0.3842003,-3.501999,-5.003315,-1.384621,-4.260622,-2.274321,boundary
-3.445152,-3.138277,-1.56916,-3.847406,-3.97249,-6.361382,-5.95804,-1.114333,-1.45531,-2.287511,-0.44828,-5.181078,-7.616371,-4.549382,-7.2933,-5.008062,boundary
-0.9372314,-0.3567208,-2.289159,-0.1754393,0.1104639,-0.862345,-2.035172,0.7147241,2.003774,-0.5614075,2.492923,-5.540232,-5.491839,-0.4996201,-2.185104,-1.22778,boundary
-0.07988278,-0.823831,0.6605057,0.6016904,0.3152411,-0.8459831,-3.225517,0.9478223,0.3448446,-1.010315,-0.06670384,-2.457967,-2.858406,1.00136,-1.737242,1.491326,boundary
-0.9684389,0.9650792,1.093923,-0.2901714,0.2569723,-3.925045,-1.59082,0.8433061,-0.166119,-2.664191,4.043791,-4.212723,-6.302429,-1.769803,-2.930477,-0.8413602,boundary
-0.8915127,-1.044596,-3.576344,-0.3520359,-0.9073451,-1.031244,-1.867178,0.6094894,0.1966059,-1.244306,0.5898151,-5.66166,-4.752535,-0.4580446,-1.484382,-0.727075,boundary
0.7059977,-1.601519,-1.270807,-0.02299364,-1.345491,0.3744475,-2.372046,1.164045,-0.1393428,0.05158366,-0.2675269,-3.167744,-2.634547,-0.2193898,-1.685895,0.2696472,boundary
4.947539,4.268531,3.785371,5.033636,3.680569,3.693173,2.0915,3.397825,1.592076,2.575344,7.921774,-0.5220867,-2.211033,3.389753,1.951,4.191041,boundary
2.259627,-1.19385,-3.857632,-0.6122703,-2.045604,0.7119025,-0.9896348,1.358551,-1.294003,1.918563,0.8250637,-4.41014,-3.979714,-0.5597282,-1.794449,-1.128829,boundary
1.690896,2.558536,4.399164,1.192936,-0.7663255,5.515456,6.415317,1.836028,1.812778,6.516497,5.956727,10.29075,8.393276,2.489732,2.675546,0.3096616,boundary
-1.591895,2.517249,-2.067146,-0.2470309,0.2204264,3.73026,5.182097,-0.5644111,-0.1092386,1.334896,2.168351,9.401822,6.897783,2.930938,2.865462,0.6630805,boundary
1.422919,0.8759902,3.241391,1.101081,-0.1885345,3.996259,4.222789,1.524143,-0.6108624,3.235215,1.443699,7.972294,4.468954,2.224511,1.924847,0.7517888,boundary
1.646439,1.669769,4.498872,2.108085,-0.326737,3.877738,5.360874,1.174948,-0.3961495,0.9627671,2.208804,6.171281,5.006983,3.008466,2.855292,2.067387,boundary
1.331726,-0.07624909,-2.499564,1.241663,1.871394,3.928922,2.003726,0.04302698,-0.6076037,-0.1438392,-0.6254478,5.362994,2.148802,3.101934,1.232173,2.308828,boundary
-0.1297133,1.825283,2.275673,0.2267356,1.897456,0.9892695,3.484446,-0.6463475,-0.7799776,-1.453553,0.8145441,3.733308,1.945837,1.099577,2.512305,1.673581,boundary
0.1241634,3.086754,5.448442,1.986083,2.34383,3.116384,7.122966,0.2240505,-0.5811184,-3.27631,1.519967,5.997277,6.114517,2.571641,5.527214,3.862279,boundary
3.597787,0.2807899,-1.52189,3.007774,3.092057,4.799303,2.484216,0.0128354,-0.3343883,0.679038,-0.1320558,5.195449,2.847659,4.351261,2.819082,4.515304,boundary
0.2812358,3.583615,2.329171,1.025421,3.526606,2.131614,5.818667,-0.8313118,0.5139109,-2.28402,4.914463,5.440879,5.194879,3.136833,4.961272,3.876176,boundary
-0.3681951,4.605404,5.657549,0.7068573,4.255051,3.096746,7.457809,-1.293861,0.9592305,-2.284401,3.82123,7.359377,8.707256,1.557858,6.616101,3.120414,boundary
1.197837,4.854877,-1.008449,1.909112,4.486501,3.270423,7.697796,-1.221666,1.590725,0.3738505,5.076317,8.325178,9.043789,3.578761,6.832596,4.908618,boundary
-2.553441,-2.165637,-6.504197,-4.388131,-2.881216,-6.659085,-3.4774,-1.182294,-0.6214743,-1.716621,-0.3295939,-6.170203,-5.315933,-4.602969,-4.790589,-4.107852,boundary
-4.893806,-4.57462,0.1569678,-4.645984,-3.800212,-6.968174,-6.726221,-2.462549,-2.053338,-4.711868,-5.44495,-8.71752,-7.349014,-6.410845,-5.105229,-4.386076,boundary
0.03422294,-0.2813836,-0.7445692,0.2679493,1.224375,-2.584056,-2.271443,1.81146,0.9232045,-1.402779,-1.243893,-3.237315,-1.193518,-0.5141016,0.2606501,0.245433,boundary
-0.6403961,2.576328,-4.544024,-1.025712,0.488878,-3.611028,1.022391,0.492069,2.258403,0.857707,5.363182,-4.820326,-2.938154,-1.766752,-0.1833519,-0.8268313,boundary
-2.814293,-2.064809,0.5808929,-3.598865,-2.635425,-4.780454,-3.615423,-1.794677,-0.8766963,-3.198881,-3.231865,-8.130382,-4.996942,-4.948682,-3.261611,-3.726349,boundary
-2.664771,0.21252,-1.252696,-1.716816,0.7055988,-5.609916,-0.7591525,-0.4181904,0.8014286,-4.67168,0.01923175,-1.984779,-0.2000448,-1.95575,1.330363,-0.4172452,boundary
-1.090376,2.483413,-4.273594,-0.03805753,1.604077,-3.033233,1.822768,0.3386512,2.178953,-0.2866979,2.048666,-3.994348,-3.15818,-1.894173,1.457392,0.2429014,boundary
0.2578023,-1.106664,0.07408773,-2.454798,-1.540661,-2.463527,-3.064148,0.1680248,-0.2646777,-0.1618084,-2.267479,-6.923924,-4.399445,-3.657266,-2.520575,-3.547486,boundary
-1.437896,1.026053,-2.584242,-2.616055,-0.1719657,-5.060799,1.41065,0.1347193,0.8107154,-3.22079,1.745968,-1.412034,-1.998451,-3.224692,0.4185853,-2.132713,boundary
-1.547488,-0.0686499,-3.985476,-1.621018,0.8093085,-2.960054,-0.3075044,-0.8997276,0.7637129,-1.962796,-3.104259,-2.832217,-4.038805,-2.868187,-0.258104,-1.043344,boundary
-7.790748,-4.585149,-6.874563,-9.146297,-10.96446,-15.05206,-13.86153,-0.6309857,-0.7107967,-6.475514,-0.8328611,-27.99354,-26.56044,-15.35179,-15.59825,-15.33396,boundary
-7.552056,-2.410488,-7.132667,-10.55049,-10.94369,-15.64979,-10.57773,-0.490744,0.3988479,-3.823905,5.145732,-23.08646,-23.50862,-15.97293,-16.37289,-16.56161,boundary
-3.44699,-1.846722,-4.525018,-8.287236,-9.421234,-8.173362,-8.136218,0.6583722,0.5040546,1.194578,4.012594,-18.19073,-20.16438,-12.04374,-13.39105,-13.89317,boundary
-5.674237,-1.675766,-6.580502,-9.277885,-10.10975,-8.601068,-8.096222,-1.344907,-0.09963696,-0.06784001,4.038643,-18.25427,-18.58008,-12.44814,-12.67693,-14.60813,boundary
-2.006012,-1.589817,-4.618646,-5.43683,-8.505476,-4.30549,-5.063205,0.6833937,-0.04169578,2.452843,3.080724,-9.660176,-10.84286,-7.935548,-9.855703,-11.16745,boundary
0.7987335,0.2819972,-1.463035,-4.088413,-5.788209,1.122292,-1.138516,1.325829,0.241193,6.595822,4.136392,-6.002132,-9.894479,-4.313191,-6.649621,-8.738938,boundary
-0.7428677,0.3402047,-3.025527,-4.840622,-6.003556,0.05787495,-2.017061,0.1610986,0.5572699,7.108992,4.925372,-5.031557,-8.819028,-5.163682,-8.209902,-8.932061,boundary
0.409148,-2.694325,-3.216436,-3.821897,-8.044078,2.892503,-3.886357,1.019063,-0.8716654,5.362086,0.7172552,-4.783844,-6.158744,-4.164939,-7.196723,-9.144605,boundary
1.124274,-1.271593,-0.3265037,-1.880677,-4.711897,2.218961,-1.841001,0.5461908,-1.259367,4.734587,-1.808397,-2.928727,-7.039628,-2.395725,-4.706213,-5.90539,boundary
1.548658,-0.950478,0.597564,-1.149067,-3.257138,1.26338,-1.97946,1.969601,0.8562832,5.896731,-0.2408917,-4.296573,-8.281479,-2.421306,-6.754042,-5.229936,boundary
-2.362024,-4.409313,-2.478202,-5.758274,-8.301607,-2.462391,-6.575533,-0.09914204,-1.997184,0.08259074,-2.007655,-11.40375,-13.04533,-7.437229,-9.924009,-9.872056,boundary
7.803158,-0.04184687,1.702073,5.41537,2.988568,9.872496,1.941498,3.656593,-0.9624998,8.237311,-1.863277,4.151217,3.84261,6.440604,2.851204,3.388077,S  8
7.409797,0.6312863,1.861691,7.085043,4.270418,10.2187,4.686316,2.710443,-1.355886,6.606915,-2.306872,9.134903,7.874045,8.204505,5.749843,4.367387,S  8
5.210898,1.850239,0.7092223,4.546437,3.724547,7.391376,5.12615,2.014235,-0.2856474,6.768797,1.428172,7.459793,7.305991,4.996763,5.659545,4.711924,S  8
6.119947,0.4658717,1.451096,5.062729,3.829832,9.398765,4.777762,3.138036,-1.401492,6.374387,-0.03272677,8.28088,8.568028,6.622127,5.765586,5.468974,S  8
1.903316,0.4495102,1.027462,4.052063,3.716316,4.802891,3.711863,-0.3103945,-1.081339,1.02968,-1.229082,8.599205,8.215562,5.327363,4.678292,3.567504,S  8
2.88209,3.357585,1.241132,3.703986,4.013074,4.545442,5.16806,-0.08722394,-0.2198069,1.904713,3.128651,5.941308,3.606504,3.791997,4.441096,3.237819,S  8
2.008013,1.704748,1.003606,3.17173,3.37345,4.58682,5.283215,1.08803,-0.4342875,1.164905,1.861248,7.357846,8.79214,3.94698,5.08048,4.617256,S  8
-0.9801844,0.8544838,0.7612951,1.46084,2.945595,-0.3018062,2.80769,-1.18598,-0.08557411,-2.230322,0.8427233,4.497153,6.021786,1.065961,2.773794,2.431811,S  8
-2.065988,2.43129,0.2021841,-0.8759531,2.602643,-1.668764,3.388695,-2.492532,0.5085322,-3.947941,2.754131,2.102409,0.009821163,-0.5226918,1.663378,-0.5118713,S  8
-0.826237,1.950592,0.01563165,-0.09733655,1.895371,0.1645742,2.221385,-1.342592,0.9951851,-1.054115,3.075987,3.304802,4.479361,0.7029716,1.238039,0.8106006,S  8
-0.2527606,1.403522,-0.6045094,0.3295501,1.258902,-0.4826196,2.659529,-0.9771779,-0.1431864,-0.5606292,0.9431984,1.267812,3.16334,-1.046775,1.026373,0.3564403,S  8
-1.273812,-0.2593343,0.4969368,-0.6380641,1.881925,-0.07371619,0.7759462,-0.8339218,0.8978346,-1.267831,-0.3985206,2.629736,3.259563,-0.04537497,0.6900314,-0.007787204,S  8
-1.22293,1.193341,-1.614193,-2.726091,0.8794909,-1.33133,0.9177847,-2.240353,1.570977,0.08836856,2.724792,0.5396383,0.4324101,-1.377629,0.2678343,-1.681935,S  8
0.1747903,1.538502,-1.83475,-0.6048557,-0.08357105,1.454619,2.137854,-1.137875,-0.2589756,2.299183,0.9600311,0.8038519,1.529816,-0.6003075,-0.3534824,-1.027544,S  8
2.547719,-2.324765,-0.2207745,1.739021,0.5487814,5.675736,-1.879595,1.303732,-0.07722608,5.108422,-3.031998,4.159132,6.34866,2.955575,0.3927157,0.822716,S  8
0.03241728,0.3314166,-2.214413,-1.715207,0.5139787,0.01910938,2.151857,-1.033334,0.798384,1.873297,1.218784,0.2271121,0.4209016,-0.9786147,2.392009,-0.3983951,S  8
-0.4728741,1.098582,-0.6712969,0.2440343,0.8950462,1.940744,2.20589,-0.6007306,0.06278012,1.867321,1.105542,2.53045,2.593262,1.316586,0.6990284,1.156114,S  8
0.835381,-1.00022,-2.737885,-0.2745701,-1.443269,3.947045,-1.30337,-0.06157784,-0.6766785,4.148036,-0.48318,2.616003,3.899972,1.825307,0.2753539,-1.200655,S  8
0.1848239,-0.8489992,-1.602472,0.1685281,-0.3494889,0.5432926,1.242023,-0.2028567,-0.4658464,0.5499202,0.1035583,-0.6112553,1.268237,0.2293077,2.019544,0.2871089,S  8
-2.654084,0.5509181,-0.1073526,0.6562088,0.8489982,-1.683416,2.635347,0.1235922,0.08975643,-2.681005,0.9968635,2.152842,4.118898,0.4068761,2.28763,2.563542,S  8
-3.265378,1.735555,-2.336237,-2.108418,-1.069014,-2.58244,2.097792,-1.735772,-0.3030164,-2.134016,2.830307,1.349555,1.685151,-0.6877755,1.517524,-1.199158,S  8
-3.73227,-1.496103,-1.318589,-2.92875,-2.611477,-8.174684,-5.522831,-0.5931908,1.237497,-5.426455,-1.753963,-10.8431,-12.85137,-7.3907,-6.848826,-4.299616,S  9
-3.702627,-0.03671155,0.3463824,-3.743304,-1.683374,-6.492726,-3.98817,-0.4337787,2.140334,-4.454588,-0.8189809,-9.963876,-9.465934,-8.11377,-4.632103,-4.562882,S  9
-2.101149,-0.5238798,-2.808862,-3.099468,-2.110156,-3.774984,-2.755948,0.04054062,-0.2809286,-1.926545,1.408778,-8.095332,-6.714586,-4.747477,-3.816463,-3.956804,S  9
-4.240938,-2.024271,-2.733886,-3.138373,-3.550993,-6.93788,-5.734769,-1.321735,0.2163631,-6.350575,-0.8356727,-7.223543,-8.418903,-5.569041,-6.334584,-3.874095,S  9
-4.283732,-1.394928,-1.830967,-3.543205,-2.168176,-4.070949,-4.275456,-1.833188,0.2693152,-5.055134,-1.854862,-8.566072,-8.045977,-6.173236,-3.772791,-4.637865,S  9
-1.885796,1.306166,-1.718158,-1.790202,-0.1319658,-2.747293,0.7785469,-0.1099203,0.8431258,-2.889284,2.376399,-1.452276,0.6271924,-1.262136,0.2546314,-0.4084552,S  9
-2.966966,-0.6070758,-2.990922,-1.54347,-2.048639,-3.011848,-0.8115014,-1.208696,0.1283261,-4.52992,1.977035,0.04158773,-0.07575622,-0.8626569,-2.375345,-1.522569,S  9
-4.866564,-1.753831,-4.198796,-3.515413,-2.572681,-3.708575,-3.365439,-2.279658,-1.235954,-5.48415,-0.5425446,-3.128116,-1.209466,-2.585503,-1.56892,-3.203391,S  9
-3.248168,-0.611034,-2.229837,-1.119251,-1.359258,-3.067173,-0.5254087,-1.655484,-0.2566057,-5.20437,0.02003719,0.5761972,2.14439,-0.1699892,-0.270555,0.1058615,S  9
-2.714069,-0.547973,-2.679955,-0.9157559,-1.228448,-1.306697,0.7240965,-2.115587,-0.6053313,-4.965092,1.526993,3.087767,2.40296,1.66328,-0.2227983,-0.05013041,S  9
-2.129787,0.4731718,-2.380208,-0.9588946,-0.4058874,-0.8112348,0.275106,-0.01279051,0.5701389,-2.925254,2.005358,3.368611,4.999344,1.555328,1.077296,0.4544527,S  9
-4.561891,-1.221956,-2.853279,-1.493282,-2.491925,-4.396019,-0.3781873,-2.106107,-0.7226691,-6.768155,0.129678,-0.5632578,0.1762565,-0.9461123,-1.396034,-1.191464,S  9
-4.310597,-2.981774,-3.457288,-3.278941,-3.769931,-4.41538,-4.635461,-3.100053,-1.757784,-6.505279,-0.9948358,-0.3308263,-1.703188,-1.710289,-3.477375,-2.364575,S  9
-0.6176384,1.34277,-0.5047972,0.2071742,-0.01715984,0.9053046,0.9623848,0.9536864,1.90194,-1.778359,1.969388,3.153105,1.323044,1.61234,-0.3164155,0.7908771,S  9
-2.948395,-0.105039,-1.483586,-1.074182,-0.7518303,-2.107688,1.168052,-0.6560615,0.5683811,-4.676387,1.064033,-1.165404,-0.8486993,-0.7531634,-0.6564042,-0.7596382,S  9
-4.090411,-1.345173,-2.976999,-4.084927,-3.841819,-6.319361,-4.209475,-1.30567,0.01533772,-5.157865,0.830954,-1.185281,-2.648991,-4.654134,-3.954196,-3.693798,S  9
-2.860903,-1.127427,-2.245201,-2.943848,-3.390596,-2.435658,-3.672585,-0.5831509,0.2172743,-2.425945,0.4167599,-2.866574,-5.708655,-2.903617,-4.494736,-2.975349,S  9
