segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,labels
-6.321183,3.238922,-5.851302,4.147553,-0.982842,10.71931,1.997361,1.669326,-6.141054,6.423681,8.672987,-24.132,-4.313887,-4.095348,3.937826,4.317595,-5.806969,boundary
-9.374546,-0.8548624,-9.337245,-4.256551,-4.544162,9.364749,-0.7610355,0.1813378,-6.694177,5.986848,9.598351,-27.50126,-5.072699,-9.667691,-0.6331027,0.9482715,-9.801781,boundary
-10.54998,-1.807937,-8.329235,-3.551754,-5.887594,7.28175,-4.531903,-0.7076237,-7.178299,0.376123,5.564462,-33.16792,-19.18432,-16.5864,-4.322283,-2.237335,-12.01547,boundary
-8.530332,-5.060246,-8.838406,0.1164141,-6.476445,4.390426,-7.777365,1.668593,-8.514039,2.654895,1.683078,-37.74454,-14.15683,-13.55088,-4.858679,-3.593061,-12.37443,boundary
-11.15359,-3.232686,-9.874393,-5.027001,-7.309673,2.85254,-5.628238,1.235382,-8.967912,-0.1897107,3.368206,-39.45161,-17.27224,-19.6015,-7.150963,-2.811617,-14.01047,boundary
5.717615,1.924524,0.6156257,-0.1066432,1.151087,8.786547,1.310071,0.8323712,0.1898958,5.721163,-0.9883319,9.503039,6.975238,7.517735,5.859981,1.717844,3.281613,S  1
5.143867,2.309324,0.3422776,-2.690098,0.06998007,4.877512,-2.31406,0.1960966,-0.7527539,2.091471,-0.4624195,2.848746,-9.897319,-3.858642,3.16269,-1.562915,0.9080344,S  1
6.88836,0.5234621,1.847588,2.987447,1.926527,7.188427,2.217327,1.430887,-3.463501,2.87556,-6.51727,9.657046,12.26129,9.362504,7.100317,3.038257,6.458808,S  1
10.06107,3.018467,2.810166,6.086247,2.419827,11.90471,0.7918035,3.105041,-1.165038,6.852046,-0.3987114,11.38924,6.730422,8.582108,10.48541,1.988733,7.444807,S  1
7.683791,0.9113113,1.145936,2.966714,1.68901,8.547817,-0.5040348,1.578662,-1.878109,5.980268,-4.260276,7.866733,7.402674,8.021942,8.581881,2.15963,5.745098,S  1
5.906687,-0.6014466,0.5303452,3.585135,0.2152834,6.339687,-4.226861,1.144257,-3.789645,4.939063,-8.301201,1.372021,-6.049538,-1.287342,5.836771,-2.182113,3.505101,S  1
5.794508,0.4129158,1.73809,5.446047,0.2872152,5.876086,-1.845862,1.462103,-2.986226,4.832469,-4.976859,2.744204,2.056519,3.539881,6.124956,-0.5397181,6.125624,S  1
2.514884,-2.296361,-0.6586894,2.928316,-0.03863314,3.73852,-1.412361,0.5740261,-3.826306,2.761359,-9.466916,1.021415,8.958373,7.188892,2.563532,1.475889,3.979614,S  1
1.624462,-0.7237417,-2.534538,1.067302,-2.525267,1.456695,-5.628298,-0.2195926,-2.052408,6.111286,-3.403493,-6.051184,-10.95347,-7.990222,-0.1193826,-4.410029,-1.273656,S  1
-2.702518,-1.487395,-0.3757657,-0.07324038,-1.784968,-1.808899,-3.153296,-1.988332,-2.480124,0.2240067,-9.105759,-7.903045,-5.348109,-4.128911,-1.321515,-2.571211,0.2956765,S  1
-4.088098,-1.956226,-2.010378,-1.084785,-2.462976,-4.206554,-1.714308,-1.832286,-2.983608,-3.197982,-6.696021,-9.146271,-7.758719,-5.025113,-5.384644,-2.378959,-1.98854,S  1
-0.3037827,0.8409067,-1.367702,1.736314,-0.4909156,-0.8864044,0.9749924,-0.7874072,-1.050993,5.642304,-0.1266361,-6.625291,2.042401,-1.936253,-3.740563,0.5771555,-0.8112103,S  1
-5.356407,-0.3042378,-0.7148964,-2.101357,-1.067655,-4.205235,-1.082468,-3.09395,-1.513623,-3.782317,-5.781596,-10.84952,-6.723549,-6.991435,-4.514522,-1.662539,-3.0021,S  1
-2.871767,2.590278,0.4192431,-0.1232298,-0.5344496,-5.011695,3.099487,-1.555575,-0.2839038,-3.872979,2.29182,-9.105116,-8.581175,-7.072618,-4.273993,-0.2372022,-2.36176,S  1
1.88476,2.124404,3.002461,5.816568,2.266933,1.813326,3.082052,0.2342442,-1.295261,1.487951,-0.5290771,-4.445714,-2.091033,-0.2236395,-0.197516,1.293189,1.743277,S  1
0.2449908,3.821655,3.231575,2.762888,3.037606,-0.6967674,4.593308,-0.7717766,-0.8422389,-3.495456,2.121757,-5.273027,3.737734,-0.472829,-0.8261049,3.256564,1.268132,S  1
4.477633,4.91899,4.291506,6.531173,3.806825,2.469572,6.022452,2.047676,0.1656579,-0.4091828,5.051329,0.1915418,6.327319,3.986137,3.798732,4.706062,3.777026,S  1
5.234533,4.084189,5.844655,8.104889,2.825915,5.788016,2.058352,2.536349,-1.183316,-1.272105,3.260447,-1.120796,-8.185496,-1.258821,5.821847,0.1701263,3.959461,S  1
5.45809,6.410709,7.131732,7.130017,4.895296,4.43396,4.728427,1.90378,0.2600244,-1.395431,5.257422,0.2931458,4.818485,3.393521,4.718071,3.989413,5.482298,S  1
7.137058,5.463292,5.968706,9.549796,5.224791,8.463535,5.227618,4.109062,0.1476442,0.859637,4.312171,7.848547,13.13509,11.82007,9.446894,6.031542,8.204042,S  1
4.239934,5.012821,5.331723,4.672339,2.802962,6.084364,3.041911,3.671438,-0.5779558,0.1934617,5.896063,2.438111,4.499601,4.827849,5.831725,3.255653,4.56109,S  1
-0.4641373,-12.21782,-2.104424,7.989441,-1.598975,0.9315311,-1.453327,-3.377487,-5.055636,-6.6067,-3.412402,0.6725342,-2.668354,-1.690721,6.252168,-1.228436,2.655599,S  2
-2.690009,-14.93553,-5.969372,1.781207,-5.172801,-4.150917,-5.342647,-4.761723,-8.817048,-7.324352,-6.433495,-2.164859,-8.626173,-6.028582,2.354637,-4.979141,-2.801434,S  2
-3.668179,-15.01695,-5.89742,1.717914,-5.373293,-2.551998,-6.903865,-3.299132,-8.01702,-7.955568,-7.831867,-1.695751,-9.678284,-2.862455,1.094133,-6.509049,-3.671163,S  2
-5.793628,-16.06503,-7.809408,-1.705492,-7.451072,-6.670708,-6.293377,-3.23156,-9.170151,-7.980093,-9.01321,-4.639907,-9.624538,-8.461789,-1.840634,-7.411414,-5.114789,S  2
-5.166803,-18.28268,-9.880791,-4.869569,-9.068091,-7.108631,-7.382149,-3.36344,-10.92854,-7.964355,-12.57562,1.160866,-4.488661,-3.929718,-1.83708,-6.135875,-7.173855,S  2
-6.430932,-14.98345,-10.25052,-10.2075,-10.35051,-6.656198,-9.466514,-2.079332,-8.75126,-6.790165,-5.401467,-7.196617,-10.83769,-8.580802,-6.598588,-9.049367,-11.16213,S  2
-8.130959,-14.97689,-10.39496,-11.65389,-10.17123,-12.00267,-9.298155,-3.156686,-8.350368,-6.253307,-11.72494,-7.408898,-13.84264,-12.64772,-10.44976,-10.66905,-12.59775,S  2
-5.266458,-13.17495,-7.565627,-10.43686,-8.265368,-7.734439,-6.743864,-0.7799465,-4.415469,-5.208065,-7.960922,-3.049106,-5.766719,-6.362793,-8.400594,-6.203197,-10.17813,S  2
-5.947983,-8.456383,-8.173912,-14.0684,-8.196188,-8.236433,-6.200977,-1.880899,-4.198522,-3.861913,-2.636718,-7.050479,-6.422736,-7.834649,-11.96954,-5.065387,-12.64075,S  2
-4.112935,-6.277325,-5.902819,-9.501266,-5.868076,-6.377352,-4.50813,-1.34558,-0.96739,-1.162568,-5.703955,-5.338332,-8.954225,-9.881632,-8.834232,-5.974688,-10.41724,S  2
0.1259259,0.5775921,0.4033482,-7.634685,-1.359283,-2.112348,-0.7480379,1.91303,6.598246,1.430948,5.546961,-0.8072534,-7.27769,-4.615669,-6.48437,-1.540713,-5.527973,S  2
0.825017,2.538146,-0.5070107,-6.303325,0.0452705,-2.355063,1.77304,0.1216013,4.474051,2.664579,4.987553,-2.978423,-0.9232432,-2.752931,-8.486357,1.926989,-5.952632,S  2
3.745985,5.035186,3.042904,0.8534251,2.556737,5.413382,4.709711,2.295208,7.564976,3.991713,3.80675,2.518079,1.34199,-0.1619187,0.7902552,3.542456,-0.0823238,S  2
6.656786,9.179734,7.417684,2.153497,5.438198,5.446009,5.983696,3.299866,10.6343,6.13245,11.1488,8.225145,-1.176563,3.483258,3.253947,5.366926,3.858933,S  2
9.780158,12.42112,7.160494,6.20625,7.989305,7.960724,9.992168,4.463017,11.33348,8.373596,14.8305,6.489505,4.527586,4.625715,3.744205,8.477725,6.0781,S  2
8.500036,11.00165,8.067338,6.779935,7.070404,10.80718,10.06254,4.986068,10.48091,6.940374,10.48275,9.207479,5.434632,7.282968,7.90852,8.875175,7.783478,S  2
10.39216,9.152326,9.214561,8.848776,8.141443,9.937579,9.466474,4.669,7.456307,6.610861,9.625016,13.28954,10.31796,10.63664,11.37272,9.866586,12.09419,S  2
10.56772,10.90673,8.523863,10.00312,8.093553,10.65197,9.821197,6.826916,8.881265,6.898612,9.408724,15.32414,7.08722,10.28094,11.71439,9.3316,11.94709,S  2
6.743308,9.802298,5.404949,4.093349,5.038594,5.561148,8.925295,5.059361,7.485265,5.620798,13.31584,9.424553,6.204782,7.086864,7.757491,7.703046,10.97263,S  2
9.270516,7.707034,6.094603,5.34137,6.285583,9.220399,9.020343,6.246765,5.046145,6.837463,10.09451,12.16145,11.43935,9.339983,11.56049,8.753736,11.39534,S  2
3.382082,3.537079,3.626477,1.911768,2.7691,3.101125,4.223039,4.933891,2.466069,1.69082,-1.878775,12.19511,8.037659,9.71033,7.071548,5.601737,10.0929,S  2
-1.871822,7.523793,-1.657564,-7.080938,-1.975423,2.622911,0.09687499,-0.7752033,1.696918,4.277036,7.736592,-5.482668,-6.570964,-8.164368,-3.68325,-3.903568,-5.017781,S  4
-0.997623,7.681458,-0.2657448,-5.601874,1.571295,5.147408,5.037956,-0.1223873,0.01208273,3.704149,4.193023,4.142416,9.70791,6.138674,-1.294156,2.979363,1.63881,S  4
-2.958113,12.31547,0.3236504,-5.023351,1.521999,2.080428,6.197965,-0.8613373,3.664816,0.2172108,10.12623,2.695055,2.762622,0.3730577,-4.289467,2.262169,-0.3419435,S  4
0.4756579,6.835598,-1.065039,-5.236952,0.615178,6.18303,2.439816,-0.01244985,1.1759,4.295744,-1.392826,1.594931,-0.3139345,-0.18586,-1.444649,-0.0493307,-1.526091,S  4
-0.4209337,4.122141,-0.1056299,-5.246494,2.282932,5.13459,2.539255,-0.5058973,-1.429711,-0.2014111,-1.916197,10.06012,12.36967,10.39244,1.571116,2.750543,3.118529,S  4
-1.946698,6.263072,1.507922,-1.113631,1.276916,4.763845,0.1033624,0.3317653,1.834919,-5.091692,4.804402,3.410721,-3.608898,0.02835344,-0.3339784,-0.4414912,1.023133,S  4
1.07656,1.914724,0.9175891,1.988392,1.43108,4.287906,-0.146952,1.447114,0.3296157,0.1743747,-9.191797,4.359694,4.950768,5.253247,1.025324,2.482781,2.531065,S  4
-0.4883596,1.766014,0.6880041,1.862136,1.569599,1.683425,-1.598188,-0.8198269,-1.036513,-4.770608,-7.429976,4.238139,1.736648,3.63821,1.18772,0.9783731,1.683292,S  4
-0.6065144,-0.3819914,1.33655,1.457264,0.6347296,4.515618,-4.370289,0.5379606,1.340607,-7.23791,-4.172324,4.949268,-5.670583,3.024222,4.311566,-2.281887,1.411456,S  4
0.189015,0.5036526,1.932027,7.37397,1.463377,0.8603634,-0.367524,1.816348,1.07585,-3.01289,-6.214628,1.990928,5.784329,4.990771,3.021404,3.002561,3.52547,S  4
-0.8590199,1.948246,2.380957,8.463964,2.677084,1.812528,0.8729097,-0.6478341,2.253865,-3.49359,-3.605379,2.560121,-0.3976025,2.291112,2.143152,4.243817,2.678722,S  4
-0.9006609,-0.2402235,1.748599,4.554503,1.087779,2.153994,-1.271812,-0.2940508,3.308359,-6.278552,-3.283786,5.874813,-0.5367221,6.393022,4.285634,1.321554,2.161363,S  4
-0.4375246,3.929818,2.27269,7.82159,3.272781,-0.502493,5.62265,0.2876871,2.833277,-0.3078346,-0.4491812,3.558413,9.566371,7.463351,4.084114,5.65154,3.717334,S  4
-1.753358,5.083119,2.754019,8.426132,4.574435,3.127109,8.191263,-1.222428,5.496107,-1.77597,7.677385,7.519328,5.79287,7.305193,4.592903,8.411168,5.10247,S  4
-2.592388,2.099828,2.148004,5.293692,2.009281,0.4302174,4.796136,-0.8287392,4.35621,-2.586586,3.606824,5.936897,7.067565,7.665916,1.278083,5.786005,3.495293,S  4
-1.010453,5.056038,2.758069,5.988212,4.564245,-0.2871608,9.836209,-0.770212,3.296271,1.533404,2.502465,10.67761,17.18772,12.60684,2.659179,8.621463,4.733529,S  4
-2.068816,4.210099,0.959313,5.146232,2.828085,1.102143,8.350423,-1.565524,3.36542,-2.39447,8.23284,6.277866,4.271888,6.019337,2.434775,5.679168,3.676665,S  4
-3.197762,1.212795,1.141617,2.317778,1.634079,-1.306836,6.351206,-0.495404,2.12129,0.167339,4.047124,6.074589,8.099072,6.060776,-1.408267,4.378246,2.830297,S  4
0.5657358,-0.5750726,2.013489,5.501718,2.150536,0.4306024,5.204932,0.8358858,0.382137,-0.4315067,2.090222,10.6964,18.40956,10.77066,-0.5322248,5.50575,3.653929,S  4
-1.349168,-5.124107,-0.7960737,2.716569,-2.860479,-1.67107,-1.663029,0.2589761,-2.546146,-2.400231,-4.911456,0.1405618,-6.120258,-3.140771,-3.87851,-3.14353,-1.04253,S  4
-1.0343,-4.103291,-0.7066513,1.743428,-1.176709,-2.199297,-0.7106717,1.314073,-2.447921,-0.9289368,-4.399246,2.47254,-1.056826,-0.3083072,-3.704319,-2.803151,-1.122375,S  4
8.165456,-6.97476,3.573858,19.05831,3.784156,5.568818,-1.362641,2.848175,-2.231409,7.775358,-10.23217,3.525921,6.306928,5.309638,4.778171,2.323584,2.730374,S  7
8.328746,-4.923609,1.316499,14.26981,2.693888,5.009743,-2.4795,3.183636,-3.935742,12.06764,-7.082558,0.7528803,1.34257,0.3673093,4.308664,0.3388879,2.671898,S  7
8.471584,-7.321141,2.868353,15.23834,4.201979,6.052281,-2.426309,4.570688,-2.736172,9.661366,-15.63193,1.655102,-0.9779977,2.553527,4.876076,2.004675,5.376776,S  7
7.931466,-7.871694,2.619635,16.05842,2.372043,3.642395,-5.516939,2.302296,-3.328923,9.259322,-12.70014,-0.2939307,2.849151,1.196743,2.918418,-0.7259907,2.018356,S  7
7.856991,-2.953248,0.6474095,13.3375,0.951887,3.245607,-5.828397,4.473171,-2.23786,16.12027,-8.377107,-5.691122,-2.850572,-3.35184,-0.4279675,-2.027254,0.848785,S  7
6.569704,-7.141156,1.44585,7.620433,0.1374758,1.166856,-5.081062,4.234303,-3.324337,10.54791,-18.54436,-3.912129,-2.488179,-3.170228,-2.239115,-1.529212,1.667955,S  7
5.626119,-8.992999,-0.3515987,6.64225,-3.185767,2.733323,-10.18181,4.471273,-4.396041,12.59875,-16.64181,-6.436036,-7.999263,-6.144046,-1.792574,-6.484159,-0.8884755,S  7
3.995138,-4.331269,-0.9198911,6.127427,-1.038266,1.547323,-6.290714,3.383578,-2.058167,12.00603,-12.8982,-2.413363,-1.035906,-0.8641333,-1.755916,-2.026292,-0.2028624,S  7
2.576008,-6.221628,-0.4377549,1.201803,-3.914478,-0.7493004,-7.623413,2.88274,-2.398914,9.945189,-16.16676,-3.549658,-6.531274,-5.939189,-4.891667,-4.708887,-1.583047,S  7
1.582875,-3.347209,-1.762349,-0.129205,-4.794252,-0.5933577,-5.949592,4.443299,-2.183398,9.674061,-9.035155,-6.861209,-8.547698,-6.772805,-5.550586,-4.877695,-1.666856,S  7
-0.3359011,-5.459256,-2.660157,-1.519296,-3.390226,0.05328692,-5.194416,1.98109,-2.244022,6.242231,-15.22918,-0.8571727,0.4541713,-1.284102,-3.561517,-2.435692,-1.39774,S  7
-1.47003,-0.7728682,-0.8696901,-2.660769,-3.205036,0.3296157,-3.368567,1.839215,-0.02764791,4.699407,-6.226577,2.880709,-4.850569,-0.2184243,-1.294391,-1.892645,-0.4978733,S  7
-1.395642,3.694441,-1.035502,-0.4767792,-0.3870346,-1.422343,1.501064,1.417819,1.419803,3.028159,2.741907,1.873588,0.6060204,0.315471,-3.073825,2.326428,1.697765,S  7
-2.806063,2.670487,-1.077863,-2.93542,-1.530569,-1.33306,1.361983,0.6381537,0.8865408,1.043209,-3.476277,-2.166486,1.110353,-0.8771024,-4.110286,0.9371173,0.141445,S  7
-2.704143,6.364169,-0.2049186,-3.220202,0.9933419,2.290322,5.005414,1.146479,2.825963,-2.164695,5.963429,8.491919,5.435581,6.221575,2.004756,3.971102,2.430175,S  7
-0.3733688,8.660064,0.8020788,2.663242,4.944573,3.672298,6.92934,0.3956829,3.599622,2.60919,8.71377,10.71101,10.27582,8.620675,3.607439,8.600709,6.717453,S  7
-1.310654,13.67392,3.281967,1.105914,4.967401,1.197121,9.496871,-0.2943969,4.479157,-2.679862,12.47354,4.604573,5.591878,7.764792,2.103322,7.924669,5.555015,S  7
-0.8469383,11.28713,1.315148,0.6019961,4.704412,5.200502,9.464785,1.075415,5.280869,-3.809069,12.37886,9.759663,9.720635,6.432166,4.400249,7.132877,5.370436,S  7
2.269178,11.74108,2.46378,4.388807,6.627526,6.968653,10.48969,1.373621,3.993368,4.286082,11.31493,10.44355,17.50368,12.00659,6.09486,11.05701,8.875149,S  7
2.242326,16.15878,5.322197,5.294775,8.743203,7.434386,10.73099,0.7358373,5.184559,-0.9500034,15.25765,13.582,8.834682,14.46694,9.863054,10.43519,9.522308,S  7
0.9864034,10.62034,2.200631,3.230122,4.913405,6.709548,7.605422,1.752728,4.291373,0.1220405,7.709173,10.53147,5.036374,5.410888,8.08502,6.33828,7.154226,S  7
-0.8074028,-0.7429321,-1.254529,6.343243,-1.658777,0.2809845,-6.172631,-3.316981,-2.303373,-2.452491,-2.677951,4.917694,-0.954474,0.374893,2.676941,-4.336772,0.2126006,S  8
-0.7566599,2.672499,-0.2808317,6.156065,-1.465076,1.231708,-4.380472,-2.499476,-1.108596,-2.650165,-4.016389,2.454916,-7.162126,-2.030643,2.570447,-4.903039,-0.7773569,S  8
-3.754261,-0.09350464,-2.952843,3.089446,-2.926051,-2.659893,-8.498469,-4.890231,-2.16019,-8.579537,-6.009608,2.086763,-6.693927,-2.930556,-0.3384839,-7.36457,-3.080986,S  8
-2.040101,0.7997953,-0.2611291,4.34725,0.01624098,-0.3743607,-4.895326,-4.728635,-1.082603,-7.599669,-5.504383,6.53538,3.433131,5.638484,0.3844278,-1.756281,-0.2616685,S  8
-0.9988952,2.450832,1.543807,2.889854,0.2028633,-0.08587355,-4.657881,-1.719328,-0.4719963,-0.610364,-4.141696,1.952607,-3.625957,-0.192635,-1.552866,-2.412256,-1.942761,S  8
-4.459866,2.694075,-1.535159,-1.247047,-1.145135,-3.047261,-5.645621,-2.950368,0.8149416,-6.267429,-5.736383,-3.570165,-5.39073,-2.785684,-5.071992,-4.282363,-3.409476,S  8
-4.333146,6.778207,0.8863532,0.384414,3.626218,-0.06549326,2.00857,-4.162136,2.01961,-10.1405,2.435619,5.656366,5.939071,7.263635,-1.549598,3.234939,0.616588,S  8
0.09300549,4.9227,3.003154,-1.126415,3.225624,1.968537,1.791142,-0.1097976,0.1720484,0.7538429,-0.9918252,5.317154,2.762541,4.271592,-1.252779,3.903584,0.4897349,S  8
-2.240337,3.562992,2.214366,-0.2086841,3.671757,1.627282,1.134016,-0.2693175,1.870528,-2.187227,-5.242106,1.704839,4.499526,5.112938,-0.229968,4.809057,1.713602,S  8
-2.891994,6.893031,1.894929,-1.452523,4.736018,2.225614,3.685282,-1.321888,2.116709,-3.752343,6.490097,3.025092,3.145135,4.697408,0.1908647,4.566704,2.430757,S  8
1.616944,8.720165,3.845916,0.3883133,6.687903,5.238599,8.803112,1.125531,1.929098,-0.9751927,2.863047,6.676219,8.294906,7.611543,4.376125,8.636626,5.672379,S  8
1.443162,4.19835,4.838863,2.910774,6.101437,5.321362,6.336024,0.9228632,0.8659712,0.1508545,-0.6129859,11.28825,11.01211,9.79055,7.636237,8.933908,6.196724,S  8
1.738324,2.453061,3.303387,2.238744,3.384238,5.215703,0.2477361,0.8469306,0.2184455,2.384367,-1.568544,1.776053,0.202941,2.969991,4.676907,2.717444,4.453946,S  8
4.111772,6.07269,4.576038,4.701022,6.495002,4.252532,6.918715,1.992389,2.022795,-1.088198,3.127925,6.875696,8.850887,7.341718,8.004151,6.410983,7.092479,S  8
3.322904,5.449067,4.127945,4.455628,4.204381,4.521953,5.179716,0.7099789,0.405742,1.207237,-0.02932968,8.002648,8.855872,5.796827,8.04118,4.754225,5.736779,S  8
4.473627,3.336092,4.708224,6.56708,2.795901,4.502914,0.4614361,1.088634,0.3213974,1.445112,-4.877524,2.287455,-0.5052446,1.71331,5.50778,0.9244398,3.30016,S  8
5.497902,0.5233594,4.270641,4.953992,2.230236,-0.9224777,-0.9688044,2.120867,0.2879361,2.280261,-4.137084,3.763137,4.555316,3.760171,3.986896,-0.1630387,3.549191,S  8
2.09571,6.259728,3.292686,4.510587,1.932897,0.2189936,1.085787,0.3773585,1.93378,-0.04586185,-2.104447,-1.833915,3.488071,0.2817003,1.959084,0.00856298,1.990934,S  8
3.662457,7.438412,4.259331,6.693099,2.713514,0.7570627,2.8368,0.4186662,1.472186,-0.1745134,-1.492379,0.09275256,0.09300481,0.3067849,1.148374,0.4054185,0.4558691,S  8
2.711026,2.199146,3.140017,2.733738,-0.03404842,-4.769269,-3.239957,1.95319,0.7491388,3.67612,-9.75957,-2.547425,0.4755536,-0.4569349,-2.146419,-2.731405,0.03902668,S  8
-0.1451178,6.946284,3.518564,2.758469,1.592702,-4.198457,1.312958,0.05627034,2.396004,-2.048586,0.5916619,-3.891125,1.672755,0.4115958,-3.014029,-0.05209947,-0.9946479,S  8
-11.33684,-4.82561,-5.218782,-16.52196,-8.031881,-11.37024,-8.996383,-4.477611,1.441797,-7.748123,-2.424577,-11.20292,-11.19139,-12.54507,-9.249856,-8.612676,-8.316196,S  9
-5.560386,1.48629,-1.593192,-10.04195,-4.527265,-6.87295,-5.084337,-1.465117,3.995706,-2.083652,5.771366,-10.38684,-9.731318,-12.8843,-5.792651,-6.11333,-5.511551,S  9
-5.933409,-2.072631,-4.643812,-13.56347,-7.276764,-10.83599,-7.505838,-2.404647,1.777024,1.439218,4.03615,-8.452083,-13.38927,-13.67899,-6.807968,-8.226768,-6.904525,S  9
-1.838589,-6.208138,-1.723824,-8.448208,-4.865901,-1.238001,-8.694218,-2.4846,0.2758622,-0.08462605,-8.550458,-2.040424,-4.390212,-6.905815,-0.4462778,-5.761063,-0.6128227,S  9
0.9740614,0.5031256,2.754975,-3.249824,0.6152635,1.394582,-2.418483,0.8321162,1.950784,0.692165,1.25781,-2.473593,-3.878054,-8.399916,2.403322,-0.766286,2.190198,S  9
2.544316,0.6258753,2.527516,-1.582832,1.157417,0.1400587,-3.318793,0.813002,1.596928,4.844256,0.5856922,2.070942,0.1481604,-1.8446,3.241964,0.6923084,3.158757,S  9
6.874647,2.525579,3.25581,1.730615,2.928816,6.239532,0.6449739,1.813533,1.537957,8.175114,2.430282,0.6927477,2.92248,-0.9004171,6.298353,2.401472,7.083213,S  9
5.416977,-3.458113,4.02006,2.875481,2.451502,5.852422,-0.5076479,3.17091,-1.354331,4.152691,-7.086061,7.739073,7.212855,2.152627,6.985416,4.235867,7.528131,S  9
7.918929,-1.463299,4.548131,4.037341,3.623135,6.356257,-1.641915,3.370118,-0.7613403,5.392128,-0.930006,3.405782,6.724489,3.160855,6.207343,2.857838,7.56166,S  9
5.759232,6.248109,3.19594,2.090306,6.052331,4.245844,7.640032,3.548198,1.751421,6.432213,7.43618,-0.7095121,10.32379,4.066693,4.929657,7.428473,7.256077,S  9
2.534807,-4.08091,-0.07144395,1.070754,-0.1446124,1.587112,-0.4258606,2.632224,-3.078416,0.3131425,-7.008634,5.687726,5.99586,3.913685,2.567881,3.370551,3.296213,S  9
2.950464,-3.577749,-1.083006,-1.056618,-2.428216,0.1711614,-0.6327083,2.585764,-2.736367,1.87415,0.8343866,-2.468671,2.5302,-1.885789,-0.1315384,-2.451842,1.114012,S  9
-0.4044159,-2.047459,-3.418941,-5.57738,-0.73604,-2.403842,2.090534,1.41089,-1.31703,-2.109528,-2.590762,-4.764976,4.016472,-0.9504136,-2.203624,0.2706656,-1.230464,S  9
-5.699078,-3.639317,-6.018394,-8.050933,-4.962454,-7.354468,-1.649038,-0.7268303,-2.810413,-7.818958,-0.3085878,-5.679594,-1.262625,-3.265635,-6.794658,-2.462406,-6.071353,S  9
