segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,labels
-18.60327,-5.238744,0.8768768,0.7390077,-1.554004,-6.108034,1.384488,-0.8744223,-2.688728,-8.758304,-9.768964,-15.52811,-9.271417,-1.52089,-0.8529531,19.49172,boundary
-17.44818,-5.512589,-6.505974,-2.071049,-7.716794,-8.646236,-5.530496,0.2558105,-4.815907,-8.603164,-21.06451,-21.83926,-16.2787,-7.808871,-9.686925,13.7525,boundary
-19.13618,-9.409917,-5.127648,-5.331133,-11.75261,-11.26874,-14.42241,-1.976393,-3.433704,-7.777409,-5.531017,-21.53321,-13.83282,-10.60117,-15.17442,7.119084,boundary
-18.72287,-13.7368,-8.242296,-6.09485,-10.30048,-11.91825,-9.150579,-2.268511,-3.690398,-9.421405,-16.385,-20.16619,-19.10996,-10.38669,-10.85865,7.846929,boundary
-16.11304,-11.93947,-7.334455,-7.642152,-13.79882,-11.28472,-13.89731,1.101838,-5.180585,-4.008682,-23.65237,-21.75666,-17.37988,-10.97667,-14.64157,5.926246,boundary
-17.34811,-19.43785,-13.03933,-9.511608,-18.1871,-14.95226,-23.9531,0.4309384,-7.46195,-9.981517,-12.20729,-24.75714,-20.83401,-15.1436,-22.15128,-0.3734087,boundary
-15.37931,-16.65705,-10.64928,-9.038237,-14.37399,-13.14351,-19.27212,-0.6054019,-3.912179,-7.746859,-20.01047,-21.89564,-21.01268,-13.99876,-17.29692,0.6848471,boundary
1.101131,4.431112,-1.219471,1.203133,1.301764,2.898632,11.69156,0.2744046,3.590889,5.404456,9.287699,2.609221,4.857446,4.111028,6.209207,-4.799546,S  1
1.951526,2.956227,-4.067197,-0.6363133,-0.5841125,3.863261,-3.738563,1.607272,0.6949415,7.399612,-7.634345,2.360743,1.026914,0.982327,-0.2801733,-8.148876,S  1
2.696447,-8.975015,2.438196,0.1448856,-2.29835,3.801104,-17.79109,1.619625,-0.1317708,7.806341,-4.592036,8.752712,5.21153,3.353016,-7.662868,-7.599778,S  1
3.476844,-1.432055,-2.711473,1.324318,-1.5128,6.3915,3.787246,1.308784,0.4479178,10.11213,3.74121,5.331225,-0.09173637,3.226254,-0.9525778,-9.53951,S  1
2.928424,-2.937321,-0.6992514,0.6845258,-3.784212,9.609212,-7.810823,0.6210396,-1.598044,6.102671,-7.90058,5.038008,4.414962,4.26383,-4.469743,-9.132108,S  1
7.240509,-5.574901,2.845119,1.238157,-2.982448,9.80839,-9.882603,3.239767,-1.837083,18.66346,-1.088533,10.04562,6.432618,5.367246,-6.517608,-8.599995,S  1
4.957717,-7.305752,-3.200963,0.5670434,-4.741289,9.689385,-10.09285,1.414984,-2.241946,9.154733,-7.645637,7.004037,-4.858881,2.923697,-8.756733,-11.98574,S  1
4.176321,-1.698587,1.937698,3.328254,-2.66802,11.98013,-0.1662154,-0.5657852,-1.59666,5.317302,1.38725,9.109447,5.9363,7.931925,-3.614843,-6.49095,S  1
9.555323,-9.960807,4.237149,4.816598,-3.111863,13.25198,-7.467721,3.276256,-5.952901,17.07311,-9.106441,9.162137,8.031579,7.221244,-3.873659,-6.093207,S  1
1.705621,2.766381,-1.942797,-0.3859088,-2.003886,6.137703,-1.535242,-0.9497815,-0.5686735,4.313626,1.477467,4.403529,-0.9050249,2.415785,-4.178812,-8.983571,S  1
2.924699,2.356404,4.143292,4.298844,1.94845,9.581939,6.570312,-1.04817,-0.1247747,2.332907,2.757122,10.31194,6.248547,7.583793,2.154795,-2.406238,S  1
2.995189,-11.92786,1.970655,2.820382,-1.391471,2.3861,-7.294753,0.8706987,-5.254503,4.744535,-6.615506,3.237102,5.775075,2.257342,-1.932572,-4.031774,S  1
-4.356966,14.40337,-2.400846,-2.218004,3.954724,-3.373393,14.46139,-3.55746,1.460927,-2.344444,6.906569,-1.434447,2.237175,-2.106168,4.794755,-4.611063,S  1
-2.534439,0.3707914,7.493162,1.180979,3.809545,0.3838583,5.25107,-2.030739,0.9430233,-1.703664,5.864596,6.55662,11.53339,0.629571,5.756375,-0.7099636,S  1
-5.985234,-1.616436,-5.695397,-4.809237,-0.4306085,-11.14255,-3.726588,-2.014155,-1.156666,-2.100323,2.614462,-6.831102,-3.0386,-7.576164,-2.487981,-7.079438,S  1
-8.960085,10.34609,-0.09650093,-6.726284,4.531923,-12.97836,13.2226,-3.804034,2.458247,-5.239778,3.955405,-4.473939,5.732018,-10.18871,6.175706,-4.021925,S  1
-3.157314,-8.10889,3.943416,-2.311494,-0.3672617,-4.736662,-3.06342,-1.103467,-1.265483,3.912124,4.120967,-0.04121211,7.429643,-5.993134,-0.4134184,-3.422598,S  1
-7.843301,6.640965,-9.088299,-9.193095,-2.99145,-12.49773,-3.792178,-2.599778,1.056999,-0.1752653,7.33563,-11.70135,-7.70296,-13.50733,-6.117931,-10.78977,S  1
-5.398536,-0.7166616,5.997881,-8.045947,-1.367549,-9.245469,3.20684,-1.910694,1.066716,3.29395,2.242178,-2.249942,11.04617,-11.18137,1.457326,-5.581153,S  1
4.690341,-13.53841,-1.737337,-1.802476,-6.631292,3.297662,-12.75363,2.787485,-3.83686,15.61713,-3.321151,-2.061739,-4.087718,-3.933656,-9.653393,-6.826697,S  1
1.60335,1.762692,-3.465602,-4.47446,-5.946561,-0.4580117,-6.93118,1.015225,-0.3313325,8.687153,1.982393,-5.221551,-3.118775,-7.742502,-8.308974,-8.579338,S  1
2.231494,1.433563,-13.24057,-1.602284,-4.341391,-3.76325,-6.73617,4.832906,-1.516832,-2.004715,-8.770371,-7.315701,-15.38085,-1.68247,-12.86928,-5.650433,S  2
5.535148,-24.72838,-7.813715,2.816984,-11.94537,6.35994,-30.83695,6.777688,-5.900731,-1.760108,-19.97404,-3.416446,-9.87084,3.747078,-21.11844,-6.845817,S  2
3.19684,-3.700053,-6.469156,0.4516312,-1.306972,0.3060026,-3.086847,2.004581,-0.5217738,0.5571055,0.2893778,-2.359365,-7.820676,2.369121,-8.818067,-1.470193,S  2
5.611192,1.376336,-1.716739,2.438232,1.691988,3.460609,-3.832134,4.683748,0.4120325,3.520114,-14.46029,0.3861707,-3.439271,4.663932,-5.83147,1.798816,S  2
4.238211,-15.16052,-2.644548,0.3983791,-4.201383,4.444697,-14.52649,3.657262,-2.411396,1.472716,-6.612069,0.09002064,-4.61862,3.86962,-11.47658,-1.143168,S  2
3.54282,2.645451,-1.93624,-0.4844941,3.012497,2.085031,1.033566,2.229069,1.396142,4.95761,-0.6787182,0.08000766,-2.319699,0.06565865,-5.034569,0.7169549,S  2
4.874504,6.794644,3.512271,1.21868,9.403101,1.563823,8.369777,1.983169,2.959306,9.971117,-4.83418,2.610837,5.273029,1.60725,5.05275,5.190143,S  2
-4.984505,4.593297,2.599151,-7.451437,8.476083,-7.340826,6.306659,-2.82874,3.449656,-1.871668,6.273504,-0.8292113,7.506698,-5.881177,4.066351,2.521307,S  2
2.59158,-5.240663,-2.176056,-2.272496,5.595562,0.9070626,-2.285856,2.242862,0.08198335,9.113797,-3.694939,0.4417773,-3.224062,-4.777007,-2.6616,0.6227885,S  2
-0.9171173,11.47857,-1.196234,-5.59375,12.71314,-9.681234,14.53936,-1.050449,3.844894,5.842913,6.433168,-3.149444,3.453267,-8.247451,7.060616,0.5620663,S  2
-9.236868,9.155391,0.6599683,-10.28051,11.29758,-11.17852,5.36094,-4.116843,4.461696,-4.80535,3.63626,-3.921343,6.648574,-11.78283,3.21426,-0.1645154,S  2
2.05127,-13.28155,-2.61654,-2.444025,6.228622,-4.354257,-4.468381,2.986001,-2.127881,9.739412,-6.925574,-1.672318,-4.507719,-5.991586,-1.856859,-0.5025643,S  2
-4.538898,4.32381,-3.835569,-6.761727,8.357077,-11.36982,-0.2078214,-1.869896,2.093637,-4.213464,7.864038,-3.940983,-0.7276398,-9.875561,-2.352382,-2.955646,S  2
-3.81952,2.152044,-3.823839,-4.69305,6.620844,-7.285408,-1.517449,-0.1188003,0.268154,-1.334811,-9.856075,-4.284158,-4.267667,-7.391028,-5.736803,-3.09304,S  2
1.237743,-16.14231,-1.767622,1.072531,3.361426,-4.166828,-11.43731,3.761821,-2.663672,0.2223936,-6.080471,-2.794458,-5.363781,-0.1715815,-7.384223,-1.359515,S  2
-0.5259066,1.112967,2.051554,1.285912,3.516397,-0.7635659,-4.548475,0.1054127,0.5618785,-4.594432,1.014986,2.049002,0.7374013,0.199327,-4.671542,1.584031,S  2
2.243515,-4.850888,0.3050486,4.76708,1.941204,-0.6504574,-4.543349,2.57358,-2.832363,-1.076185,-12.69681,3.215732,-3.493987,3.592401,-6.976164,0.9633707,S  2
0.8003461,-8.260249,1.777334,6.679438,2.349465,2.025446,-9.938205,2.255984,-1.103163,-6.353269,-3.251208,0.7120455,-2.96709,7.326911,-6.879315,2.732835,S  2
2.53179,5.320177,9.428742,8.844298,2.183255,6.548584,7.570586,1.18717,0.8326101,-3.843729,-1.41051,6.673633,6.459929,9.530345,4.123108,7.769701,S  2
1.05383,2.76756,7.645552,8.906436,1.424555,3.260756,4.532557,0.5123036,0.3476776,-6.242835,3.950295,8.628585,5.911403,9.147727,2.791725,7.859563,S  2
0.844337,4.044196,9.754189,10.51812,5.493316,5.872938,9.274373,-0.6156499,0.6802347,-3.317966,-1.423222,8.142739,9.079184,10.83409,9.703833,11.71755,S  2
0.3134792,4.831226,12.24502,4.908812,11.32673,3.832986,10.51058,-0.7763705,-1.551242,-3.864411,-4.214601,8.485625,16.7928,6.918832,14.68549,8.552353,S  6
-2.801662,8.856973,5.333446,-0.5044388,8.902493,-1.819915,17.90879,-2.651624,-0.4753461,-1.999483,-1.320409,2.619443,10.76665,-0.1222436,13.31284,4.014877,S  6
-2.23201,1.660223,-3.156564,-3.134043,2.471434,-1.279729,-0.7626438,-2.090085,-2.699203,-4.390501,-5.580861,-0.4215486,-2.726266,-2.141027,1.247135,-4.181751,S  6
0.3390548,-6.983717,4.05665,-0.08221877,-0.1623427,1.672509,-4.864024,-0.54656,-3.687947,-3.066772,3.980275,5.663471,3.55574,-0.213779,-2.251743,-5.641228,S  6
-1.412603,-1.070335,0.2687327,-3.789741,-1.576351,-2.433553,0.8253852,-0.8769786,-6.22887,-2.932136,-18.61878,0.6552565,1.13711,-4.076255,-2.699784,-7.854041,S  6
-0.05026931,-10.83034,-11.98011,-5.321552,-7.033148,-3.809576,-11.75471,-0.6224912,-6.193478,0.3652873,-12.92558,-4.729905,-13.46541,-6.688314,-11.09513,-11.9958,S  6
1.368397,-11.49354,-8.28042,-3.291577,-8.899884,-3.181983,-13.1622,1.797243,-4.827453,1.616187,1.789715,-4.000728,-12.0365,-6.860909,-14.28467,-13.21525,S  6
2.481652,-11.52334,-12.13366,-3.187493,-10.40599,-3.061533,-17.36039,1.509979,-9.009838,1.038373,-20.79721,-8.796246,-16.52808,-7.015131,-17.11138,-13.44486,S  6
4.064091,-15.49108,-11.1783,-0.6316921,-8.09624,-1.718795,-13.09407,2.440995,-8.383538,5.551267,-16.88141,-7.00931,-12.78764,-5.3255,-12.23238,-8.927259,S  6
4.792789,-16.34426,-14.4467,-0.4710576,-11.37099,-3.531502,-16.20375,4.098752,-6.668125,6.998264,-11.54061,-11.75799,-17.33427,-7.22841,-15.53639,-10.50804,S  6
4.466594,-15.32274,-19.15529,-2.70849,-14.62273,-3.708827,-18.08215,3.230875,-8.138619,7.216013,-12.39566,-15.78243,-23.51267,-7.817105,-18.66684,-11.94975,S  6
6.97029,-14.68019,-7.327545,3.135828,-9.315905,2.400993,-13.85816,5.306873,-7.698525,8.338689,-18.53576,-8.585993,-7.908098,-2.199764,-10.51177,-4.551857,S  6
6.138054,-16.88444,-14.3793,1.995099,-11.41172,-1.059709,-12.92603,3.671268,-6.804835,8.404742,-17.46315,-14.22937,-15.87515,-4.895913,-12.44383,-7.393005,S  6
5.653215,-18.78424,-11.21687,0.3741563,-13.13719,0.8973619,-13.65342,4.948477,-7.192309,10.26303,-13.97012,-9.997095,-12.95583,-2.328868,-10.02841,-5.717085,S  6
6.552656,-14.24304,-4.223228,1.92309,-12.39973,4.690774,-12.36512,5.568623,-6.340431,6.922207,-18.37923,-6.227143,-4.760989,-0.09412295,-10.01921,-3.490909,S  6
3.978429,-7.634126,-11.43254,-0.2955872,-10.66289,0.2780101,-8.33729,2.075259,-3.424924,6.590453,-10.88484,-11.3949,-13.30158,-2.848524,-10.3933,-7.27364,S  6
4.765253,-20.0185,-0.3147578,4.572945,-6.82256,5.61174,-9.860168,4.462445,-6.0783,5.6032,-19.223,-0.4912731,-2.644123,3.908424,-1.915587,1.022641,S  6
2.967315,-7.87138,-1.380724,1.140844,-7.533501,3.217469,-6.609933,2.84117,-4.196894,0.298957,-16.68503,-0.894731,-3.287885,2.456989,-5.914885,-1.055099,S  6
1.589173,-2.522435,-6.024912,-0.8380892,-4.142995,1.467314,-7.202288,0.2593382,-1.298924,1.957388,-5.789363,-4.718552,-10.44967,0.00100738,-6.448233,-2.189514,S  6
0.1451924,-4.800729,-0.1307888,4.544286,4.072693,2.152957,1.475297,0.3717839,-2.227278,-3.756859,-13.01067,0.311706,-4.09112,4.160495,2.498327,5.696149,S  6
-2.181404,2.643866,-0.9741188,3.451839,5.048365,-1.611718,-1.078236,-1.672081,-0.1402393,-8.72176,-6.839176,-0.6509767,-5.034997,2.893997,1.129613,5.103661,S  6
3.34434,-12.58107,-0.2015096,2.654112,-7.488527,0.5953922,-11.17132,0.02995049,-4.7215,2.883799,-16.29977,0.1885681,-5.121103,0.3345069,-6.623753,2.115261,S  7
-0.3882815,4.061284,-1.515455,1.389153,-4.37199,-2.08168,-0.4638794,-1.605838,-0.4920871,-1.201995,-1.623736,-1.528602,-2.7547,-0.3995281,-3.555979,1.055408,S  7
5.308105,-8.195637,-1.53666,2.325435,-5.178604,1.867292,-9.519923,2.065447,-1.744146,6.055686,-7.655618,-2.04406,-5.784206,3.535674,-7.648527,-1.696139,S  7
8.974019,-10.8172,3.321452,7.273464,-4.634327,5.538877,-4.374986,2.49386,-3.535664,6.543568,-8.042801,3.211461,-1.117713,7.022328,-3.027958,2.362547,S  7
5.733819,0.7930163,-2.555776,6.13743,-4.871583,1.607985,-6.857785,1.090187,-1.891607,1.82947,-8.453877,-4.224752,-4.87026,4.746326,-6.136168,0.3951016,S  7
5.926699,-6.387342,-11.46915,3.34233,-4.768923,-0.4934044,-7.086812,2.231264,-1.170372,4.478782,-5.0178,-10.32583,-17.93309,1.357971,-9.921302,-5.743824,S  7
6.198551,-5.376014,-0.6840631,6.106774,-2.466986,0.2563188,-3.627653,1.647174,-0.4652495,4.155941,-0.007125578,-2.767832,-3.025011,4.490406,-2.437464,0.08749549,S  7
6.262407,-0.8548111,-6.926112,3.473313,-4.474545,-3.080397,-7.927595,2.894758,-2.109436,5.299558,-9.354369,-9.291943,-7.150019,0.5464109,-7.172701,-2.689659,S  7
3.576918,-7.052955,-12.93641,2.543607,-3.730108,-3.071207,-3.814098,2.791453,-2.066108,4.640165,-3.37216,-12.59985,-16.72995,-2.418766,-6.487165,-4.955646,S  7
1.831487,-2.030545,-9.90377,0.1108089,-4.710653,-7.756612,-8.543947,0.5239186,0.04460805,3.650811,-6.777776,-10.30487,-12.50989,-3.868504,-6.682765,-4.772067,S  7
1.676765,-4.284067,-7.969729,-0.5076532,-3.292497,-8.291103,-1.136425,1.90696,-1.507535,3.702452,2.696364,-10.09787,-4.020704,-6.565724,-3.879112,-2.716185,S  7
-1.302177,-5.706309,-10.38602,-1.876839,-4.61763,-7.410161,-9.386802,2.180333,-2.715317,2.7662,-5.459623,-11.30492,-10.86944,-6.785789,-6.718948,-3.435896,S  7
-0.6951772,0.4499686,-9.598127,-3.77757,-6.24904,-8.476965,-3.180551,0.02291219,-1.469482,5.002852,-12.74562,-9.030419,-10.82465,-8.820795,-5.514706,-5.86067,S  7
0.00200822,-11.96813,-6.675645,-2.082433,-7.042456,-5.575566,-8.578355,1.520942,-2.57476,3.890712,5.577257,-6.209293,-4.040816,-7.422235,-5.707948,-2.170733,S  7
-4.006347,-2.809081,-6.964597,-4.745884,-5.976106,-9.223841,-5.89426,0.6412953,-2.432015,0.09961578,-6.493393,-7.981849,-5.656131,-8.932199,-6.019547,-2.730141,S  7
-2.291914,3.508419,-3.199743,-2.916523,-4.854406,-3.185634,2.823296,-0.9057368,-0.8639419,2.233185,-0.9193687,-3.72263,-2.339499,-6.391925,-2.062503,-2.17518,S  7
0.3433277,-8.1521,-3.142665,-1.931677,-8.660939,-0.3486929,-14.07849,1.214206,-3.485483,5.288526,-7.084018,-1.927215,-4.522593,-4.149161,-6.026161,-2.387896,S  7
-1.980385,-5.476759,-0.6830416,-2.428116,-6.925565,-3.117815,-0.3653287,0.5848551,-1.576567,0.6912127,-2.596024,-1.916444,1.21012,-4.727554,-2.313611,-1.777518,S  7
-1.554656,4.352989,-3.424764,-0.534853,-3.310349,0.5223329,3.663442,-1.112428,0.8252131,0.09985901,10.34687,-2.410948,-3.968702,-1.607815,-0.9218222,-0.3169148,S  7
-1.780445,9.085274,1.578188,-0.41621,-1.990791,1.386295,-0.8709514,-1.006949,-0.8078675,1.465518,-10.82119,0.4328262,0.08561847,-1.579816,1.225643,-0.9369836,S  7
0.3882929,-8.177615,3.090962,0.248101,-5.380473,3.075629,-4.712755,1.326056,-0.3291435,2.206435,1.628155,1.425363,3.996763,0.9130324,0.3102558,-1.405625,S  7
18.24212,-10.85253,-6.177607,-0.5784023,-10.03116,15.13836,-17.13482,8.688391,-6.44407,32.99391,-15.14582,-2.65837,-6.707122,-0.3995501,-13.36963,-9.148136,S  8
13.56473,-7.697712,-3.026476,-1.058467,-4.201088,11.49844,-1.826928,6.182463,-4.101882,26.88153,-6.400774,-0.3193456,-1.898653,-0.6973135,-6.138906,-8.463214,S  8
6.557545,-8.04672,-3.180461,-5.272988,-7.181318,4.977712,-10.58543,3.51254,-0.8873687,15.90215,1.593349,-2.843437,-2.358945,-5.473476,-9.766582,-10.90164,S  8
5.201457,-14.16134,-12.89191,-10.06523,-9.660818,1.430304,-15.78802,3.708814,-2.908679,19.30012,-2.38974,-10.49683,-13.05412,-10.39957,-14.21099,-11.91969,S  8
1.395173,-1.2725,-10.22971,-9.95725,-2.768424,-4.891195,-4.31135,1.735388,-0.7688097,13.52978,-11.25936,-10.87319,-9.025674,-12.23582,-8.953158,-11.623,S  8
-6.452383,-6.13368,-17.32966,-15.06592,-6.546826,-10.19705,-9.875435,-2.214099,0.08545446,2.134413,4.163401,-16.51989,-17.63255,-17.17955,-14.99365,-16.87973,S  8
-6.436125,-6.050831,-16.56746,-14.96787,-3.749038,-10.56002,-5.778237,-2.533663,1.477712,2.201324,8.684765,-17.99805,-14.56844,-15.87942,-9.572653,-11.58291,S  8
-6.908133,2.084926,-15.26782,-13.86331,0.2051552,-13.7822,2.285516,-3.737097,2.874897,2.059084,-2.898055,-17.70735,-12.35309,-17.89134,-5.71043,-10.16994,S  8
-7.569655,-0.9011317,-20.63905,-13.81264,-0.8948121,-11.21823,-5.106679,-3.315778,1.795125,-0.8710855,6.451231,-19.41334,-19.89351,-16.39761,-11.38301,-11.99825,S  8
-4.664971,6.856738,-14.86516,-10.90152,3.857113,-8.785041,2.122343,-4.509451,3.823267,-2.347289,9.084166,-17.14255,-12.7301,-12.97193,-4.491187,-7.280857,S  8
-5.231641,1.421817,-13.40652,-9.920794,3.027213,-6.698607,9.798023,-5.352861,3.811441,2.818541,9.44989,-15.0918,-7.897881,-11.84601,-0.2275615,-6.084381,S  8
1.404888,2.9147,-13.80279,-3.555169,4.618962,2.973537,0.7431731,-0.8922431,2.755484,7.067064,6.828609,-11.81918,-12.573,-5.463553,-3.934472,-2.638966,S  8
5.011723,8.734556,-7.510603,-1.647431,6.957314,4.659241,3.06964,-2.223182,2.260125,7.839941,-0.1396028,-6.977834,-4.809434,-2.760616,0.2955982,-0.4949993,S  8
5.385876,-1.235351,-6.563645,-0.8732522,3.379192,8.198084,0.4533882,-0.3135512,1.523833,12.81201,9.172371,-6.863894,-2.344919,-1.526914,-2.457172,-2.461973,S  8
8.961622,-0.4328585,-8.936544,2.972977,2.548554,15.8263,2.007748,0.9860641,0.2015197,15.85669,0.8361924,-5.381096,-9.356733,2.817342,-2.723718,-1.235964,S  8
10.65079,-1.043647,-2.809163,3.225766,2.052681,15.4688,-6.086446,1.305592,-1.070655,17.4663,-9.4325,-0.07203398,0.5820881,4.099885,-2.406482,0.2334707,S  8
11.93991,-8.293355,-3.879716,4.898568,-0.8951548,14.58096,-14.92101,5.173222,-2.83672,19.28361,-4.774042,-2.396296,-4.317318,2.787462,-10.15751,-3.16222,S  8
10.25741,-8.005761,-7.616028,1.356735,-5.448805,15.83097,-9.457032,2.208682,-4.53689,18.97805,-10.70861,-4.789215,-8.978152,1.159805,-10.81394,-7.243078,S  8
7.052468,-11.95382,-8.247378,-0.4438496,-7.194389,11.13567,-17.35547,2.68764,-4.199595,12.66369,-14.34502,-5.737839,-8.203772,-0.031762,-12.92192,-8.080193,S  8
8.155893,-15.54836,-8.796397,2.552815,-7.295679,7.416679,-20.37432,5.827713,-6.514455,16.27697,-18.51811,-6.656991,-11.03675,-1.724556,-16.61991,-9.466101,S  8
4.624589,-10.2352,-7.743705,-3.665032,-10.39368,4.571759,-20.24653,1.922889,-5.391856,8.986422,-14.76363,-8.104111,-9.509836,-6.115768,-17.96549,-11.77487,S  8
-5.60374,-2.058875,-6.214387,-0.8927471,-3.67642,-8.766144,-7.146282,0.3174349,-0.695069,-10.38442,-10.90764,-4.616527,-5.127701,-1.467663,-6.662866,-2.756923,S  9
-3.406904,-13.24142,-8.206417,-2.380286,-5.778893,-8.226777,-10.33489,2.107015,-3.329073,-9.057077,-5.740855,-7.420005,-10.2329,-4.461982,-8.445973,-5.371217,S  9
-9.401132,-4.029512,-6.739925,-5.32743,-4.46307,-14.10163,-5.810168,-0.1981919,-0.06712029,-16.58746,-2.900113,-6.161856,-5.008599,-6.807535,-6.565426,-4.348069,S  9
-11.23753,-4.508039,-9.430782,-8.737116,-6.507894,-17.90046,-5.916377,-1.535637,-0.3519913,-13.84755,-14.13714,-8.904842,-8.135473,-10.19517,-9.356269,-7.998994,S  9
-11.6654,-6.577472,-10.14111,-9.315618,-7.476561,-18.47242,-10.07881,-1.424117,-1.564073,-14.22565,-0.378174,-11.50812,-9.490857,-13.99413,-10.24147,-9.205006,S  9
-11.06733,-7.516735,-12.09835,-9.477592,-7.250162,-20.55357,-5.812076,-3.888752,-1.035468,-12.7741,-1.095651,-11.9033,-11.69021,-14.28752,-7.724561,-9.020379,S  9
-10.39259,-2.577931,-10.79539,-10.51901,-5.913528,-18.87753,-1.118512,-2.763652,1.451458,-12.45275,-1.76334,-12.0803,-12.09874,-13.27837,-6.888712,-8.429506,S  9
-10.44801,-4.399956,-10.82818,-9.542427,-8.828332,-19.0062,-12.32153,-2.867107,-0.6085364,-11.81947,3.108034,-11.20988,-11.39037,-13.99771,-11.11438,-9.560016,S  9
-6.815799,0.5834535,-11.17288,-6.14577,-4.242903,-15.42074,1.162996,-3.488664,-0.5363907,-8.284192,-3.047499,-11.34315,-12.72326,-10.42858,-4.790849,-8.528547,S  9
-2.994618,-5.487915,-7.003475,-2.164441,-3.684731,-9.386053,-2.994027,-1.494029,-0.789303,-4.240946,7.351497,-7.767954,-10.58512,-4.828001,-3.414286,-3.413108,S  9
1.16133,0.7509283,-5.016208,0.07882453,-3.110865,-5.895172,-3.919947,-0.658793,1.579314,-1.542345,13.73435,-3.574013,-5.325653,-1.400881,-3.596345,-2.398144,S  9
1.604376,5.306519,-3.526279,4.402267,0.0247614,-0.151167,1.935292,0.2995596,-0.250192,-5.458237,-2.08857,-1.517928,-6.184621,3.973008,-1.108114,-1.5439,S  9
6.562142,-2.27302,4.273588,10.16228,3.538573,4.866575,4.814012,2.82819,-2.825739,4.808793,3.832273,5.405632,3.080516,11.17145,5.697454,6.474569,S  9
8.128095,7.895659,8.138093,11.55069,6.588358,7.656424,7.460125,1.072678,2.386794,2.677147,19.3329,9.883595,11.26742,13.51475,7.875647,8.376147,S  9
7.717921,1.54249,8.809009,13.19435,3.804056,10.86651,1.746942,3.458921,-0.1184417,-2.148483,8.718015,11.64576,9.075833,16.32008,5.005384,8.198243,S  9
9.157026,9.836665,14.3467,15.23098,11.59585,12.91694,16.78687,3.870882,-0.4843016,4.077211,3.044407,17.74714,18.46929,20.62538,14.82776,14.82108,S  9
4.761659,10.96265,20.35753,14.43028,12.56217,10.03665,16.44868,1.409712,1.482984,-1.076149,11.87693,21.88005,25.79612,18.83292,17.30305,16.25912,S  9
5.020592,4.540984,21.19418,13.4713,10.0058,9.460542,9.874262,1.902924,0.6790781,-2.809304,16.40765,22.04917,26.83127,18.34926,13.90143,15.72713,S  9
